ADBE,Adobe Systems Incorporated,20140515,Adobe's Creative Cloud down; says working to restore suite ,May 15 Adobe Systems Inc said late on Thursday it was working to fix login issues for its Creative Cloud suite  more than 24 hours after users said they were unable to access some of its products.,topStory
GE,General Electric Company,20140515,UPDATE 5-France grabs for power over Alstom future with new takeover law ,* Decree allows block on foreign takeovers in some sectors,normal
GE,General Electric Company,20140515,France grabs for power over Alstom future with new takeover law ,PARIS The French government gave itself the power to block foreign corporate takeovers in "strategic" sectors on Thursday  throwing up a potential roadblock to General Electric's  $16.9 billion bid for Alstom's  energy assets.,normal
GE,General Electric Company,20140515,Long-running SEC insider trading case heads to trial ,NEW YORK Days after jurors handed the U.S. Securities and Exchange Commission a win in a $550 million fraud case  it is looking to secure a victory in a long-running insider trading case against a hedge fund manager.,normal
GM,General Motors Company,20140515,GM recalls almost 3 million vehicles  to take charge of up to $200 million ,DETROIT General Motors Co  said on Thursday it has issued five more recalls  covering almost 3 million vehicles globally  and is expected to take a charge of up to $200 million.,topStory
GM,General Motors Company,20140515,HIGHLIGHTS-Top U.S. hedge funds clung to eBay  sold GM in first quarter ,May 15 Top U.S. hedge fund managers in the first quarter zoned in on the consumer sector  with investments that included eBay Inc  Dollar General Corp and Walgreen Co.,normal
GM,General Motors Company,20140515,BRIEF-GM announces 5 recalls  covering 2.7 mln vehicles in U.S.  to take $200 mln charge ,DETROIT  May 15 General Motors Co :  * Announces five recalls covering 2.7 million vehicles in the United States  * Says largest recall  covering more than 2.4 million cars is for taillamp,normal
GM,General Motors Company,20140515,GM recalls 140 067 Malibu cars in U.S. for possible faulty brake issue ,DETROIT General Motors Co  is recalling 140 067 Chevrolet Malibu sedans in the United States for a potential faulty braking issue  according to documents filed with U.S. safety regulators.,normal
GM,General Motors Company,20140515,GM recalls 140 067 Malibu cars in U.S. for possible faulty brake issue ,DETROIT  May 15 General Motors Co is recalling 140 067 Chevrolet Malibu sedans in the United States for a potential faulty braking issue  according to documents filed with U.S. safety regulators.,normal
GM,General Motors Company,20140515,GM orders review of how safety issues reach board after ignition defect -WSJ ,May 15 General Motors Co has hired a law firm to review how information about defective ignition switches in its cars reached board members  the Wall Street Journal reported citing a person close to the board.,normal
GNW,Genworth Financial Inc,20140515,RPT-Genworth Financial's Australia arm to raise $546 million in IPO ,(Repeats story published late Thursday; no change to text),topStory
GNW,Genworth Financial Inc,20140515,Genworth Financial's Australia arm to raise $546 million in IPO ,SYDNEY  May 15 The U.S.'s Genworth Financial Inc  said on Thursday it has raised A$583 million ($546.36 million) by selling 34 percent of its Australian subsidiary in what will briefly be the country's biggest initial public offering (IPO) of the year.,normal
GSK,GlaxoSmithKline PLC,20140515,UPDATE 1-GSK exec caught off-guard by China graft charges: sources ,SHANGHAI  May 15 GlaxoSmithKline Plc  executive Mark Reilly had little inkling he would be charged with leading a network of corruption in China's pharmaceutical industry  two sources with ties to the businessman and knowledge of the investigation said.,topStory
GSK,GlaxoSmithKline PLC,20140515,GSK exec caught off-guard by China graft charges: sources ,SHANGHAI  May 15 GlaxoSmithKline Plc  executive Mark Reilly had little inkling he would be charged with leading a network of corruption in China's pharmaceutical industry  two sources with ties to the businessman and knowledge of the investigation said.,normal
GS,Goldman Sachs Group Inc (The),20140515,Goldman banker close to Malaysia's state fund 1MDB leaves bank -sources ,SINGAPORE  May 15 A Goldman Sachs banker who helped the company win Malaysian state fund 1Malaysia Development Berhad (1MDB) deals left the bank last month  two people familiar with the move said.,topStory
JCP,JC Penney Company Inc Holding Company,20140515,US STOCKS-Wall St falls for 2nd day; small caps slide again ,* Dow off 1 pct; S&P 500 down 0.9 pct; Nasdaq down 0.8 pct   (Updates close with J.C. Penney  Nordstrom shares up after the bell  adds volume),topStory
JCP,JC Penney Company Inc Holding Company,20140515,J.C. Penney quarterly sales rise 6.3 pct  shares surge ,May 15 Department store operator J.C. Penney Co Inc reported a  6.3 percent rise in first-quarter sales  helped by strong sales of household goods and men's and women's apparel.,normal
KND,Kindred Healthcare Inc,20140515,Kindred Healthcare goes hostile with a $533 million bid for Gentiva ,Hospital operator Kindred Healthcare Inc  went hostile with a $533 million offer for Gentiva Health Services Inc   after the home healthcare services provider rejected the bid saying it could generate more value as a standalone company.,topStory
KND,Kindred Healthcare Inc,20140515,UPDATE 3-Kindred Healthcare goes hostile with a $533 mln bid for Gentiva ,* Kindred offers $14/shr in cash and stock  ready to make offer all cash,normal
KND,Kindred Healthcare Inc,20140515,Gentiva Health spurns $533 mln bid from Kindred Healthcare ,May 15 Kindred Healthcare Inc said it offered to buy home healthcare services company Gentiva Health Services Inc for $533 million  but the bid was rejected by Gentiva as it expects to generate more value as a stand-alone company.,normal
LAZ,Lazard Ltd,20140515,UPDATE 1-AT&T turns to Lazard for advice on DirecTV deal -sources ,(Adds details on Lazard telecoms banking  boutique banks' rise in M&A),topStory
LAZ,Lazard Ltd,20140515,AT&T turns to Lazard for advice on DirecTV deal -sources ,NEW YORK  May 14 AT&T Inc is working with investment bank Lazard Ltd as it negotiates a potential takeover of DirecTV  the country's top satellite TV operator  according to people familiar with the matter.,normal
LMT,Lockheed Martin Corporation,20140515,Lockheed says cyber attacks quadrupled since 2007 ,WASHINGTON Lockheed Martin Corp   the No. 1 provider of information technology to the U.S. government and the top Pentagon supplier  said on Wednesday the number of sophisticated cyber campaigns aimed at its computer networks had more than quadrupled since 2007.,topStory
LMT,Lockheed Martin Corporation,20140515,REUTERS SUMMIT-Lockheed says cyber attacks quadrupled since 2007 ,(For other news from the Reuters Cybersecurity Summit  click on http://www.reuters.com/summit/Cyber14),normal
MCD,McDonald&#39;s Corporation,20140515,U.S. fast-food workers go on strike to protest low pay ,CHICAGO U.S. fast-food workers went on strike on Thursday  aiming to convince thousands of restaurants they make huge profits from paying them a pittance and that they deserve a raise.,topStory
MCD,McDonald&#39;s Corporation,20140515,UPDATE 2-U.S. fast-food workers go on strike to protest low pay ,(Adds quote from Chicago restaurant patron  Miami demonstrator),normal
MTL,Mechel PAO,20140515,UPDATE 1-Write-offs deepen Russian miner Mechel's net loss ,MOSCOW  May 15 Indebted Russian miner Mechel  said its net loss deepened last year due to more than $2 billion of write-offs  the company made as it tried to turn its business around.,topStory
MRK,Merck & Company Inc,20140515,UPDATE 1-Boston Scientific buys Bayer's vascular catheter business ,* Unit makes catheters to remove clots from arteries and veins,topStory
MGM,MGM Resorts International,20140515,UPDATE 1-Japan lawmakers say delays possible to casino bill ,* Japan lawmaker says 50:50 chance casino bill will pass by June,topStory
MS,Morgan Stanley,20140515,Rackspace enlists Morgan Stanley to explore possible acquisition ,SAN FRANCISCO Cloud services provider Rackspace Hosting Inc  said it has hired Morgan Stanley to evaluate strategic options such as an acquisition of the company  triggering a late-session surge of more than 7 percent in its share price.,topStory
MS,Morgan Stanley,20140515,Rackspace enlists Morgan Stanley to explore possible acquisition ,SAN FRANCISCO  May 15 Cloud services provider Rackspace Hosting Inc said it has hired Morgan Stanley to evaluate strategic options such as an acquisition of the company  triggering a late-session surge of more than 7 percent in its share price.,normal
NGG,National Grid Transco PLC,20140515,Balfour Beatty says found no evidence of gas contract corruption ,LONDON British infrastructure company Balfour Beatty said it had found no evidence of systematic bribery or corruption in an investigation into alleged "inappropriate activity" involving a 480 million pound contract awarded by National Grid.,topStory
NGG,National Grid Transco PLC,20140515,UPDATE 1-National Grid to spend more in U.S. for storm protection ,* EPS at 54 pence  above expectations   (Recasts to focus on U.S. spending  adds details  share price  analyst comment),normal
NYT,New York Times Company (The),20140515,New York Times unexpectedly replaces top editor Abramson ,NEW YORK The New York Times Co on Wednesday abruptly ousted the newspaper's top editor  Jill Abramson  after less than three years in the job and named managing editor Dean Baquet to replace her. | Video ,topStory
NYT,New York Times Company (The),20140515,UPDATE 4-New York Times unexpectedly replaces top editor Abramson ,NEW YORK  May 14 The New York Times Co  on Wednesday abruptly ousted the newspaper's top editor  Jill Abramson  after less than three years in the job and named managing editor Dean Baquet to replace her.,normal
NKE,Nike Inc,20140515,Nike supports production suspensions in Vietnam amid protests ,HONG KONG  May 15 Sports wear giant Nike Inc  said on Thursday it supported moves by some factories to halt production in Vietnam amid anti-China protests that had seen rioters set fire to foreign factories in the south of the country.,topStory
JWN,Nordstrom Inc,20140515,US STOCKS-Wall St falls for 2nd day; small caps slide again ,* Dow off 1 pct; S&P 500 down 0.9 pct; Nasdaq down 0.8 pct   (Updates close with J.C. Penney  Nordstrom shares up after the bell  adds volume),topStory
ORAN,Orange,20140515,UPDATE 1-Orange studying Bouygues Telecom purchase - paper ,PARIS  May 15 Orange is studying a purchase of smaller French rival Bouygues Telecom and is in talks with conglomerate parent Bouygues  Les Echos said on its website on Thursday  as the government pushes for consolidation in the sector.,topStory
ORAN,Orange,20140515,Orange studying Bouygues Telecom purchase: paper ,PARIS Orange  is studying a purchase of smaller French rival Bouygues Telecom and is in talks with conglomerate parent Bouygues   Les Echos said on its website on Thursday  as the government pushes for consolidation in the sector.,normal
ORAN,Orange,20140515,Orange studying Bouygues Telecom purchase - paper ,PARIS  May 15 Orange is studying a purchase of smaller French rival Bouygues Telecom and is in talks with conglomerate parent Bouygues  Les Echos said on its website on Thursday  as the government pushes for consolidation in the sector.,normal
PFE,Pfizer Inc,20140515,UPDATE 3-Promising cancer drug data helps AstraZeneca in Pfizer fight ,* Lung cancer drug shrinks tumors in over half of patients,topStory
PFE,Pfizer Inc,20140515,AstraZeneca and UK Medical Research Council launch fund ,May 15 AstraZeneca is launching a research fund with the Medical Research Council's Laboratory of Molecular Biology (MRC LMB)  strengthening ties with the state-funded body as it fights off interest from U.S. group Pfizer.,normal
PFE,Pfizer Inc,20140515,Sweden's finance minister says ready to hear Pfizer out on Astra bid ,STOCKHOLM  May 15 Swedish Finance Minister Anders Borg said on Thursday he was ready to meet management of U.S. drug firm Pfizer about its bid to buy British rival AstraZeneca  which has sizable operations in Sweden.,normal
PFE,Pfizer Inc,20140515,Promising cancer drug data helps AstraZeneca in Pfizer fight ,New data showing an experimental AstraZeneca  lung cancer drug shrank tumors in more than half of patients gave the British group fresh ammunition to argue that Pfizer's  takeover offer undervalues it substantially.,normal
PFE,Pfizer Inc,20140515,Pfizer move on Astra threatens UK science  lawmakers say ,LONDON Pfizer's  potential takeover of AstraZeneca  poses a threat to British science unless the U.S. drugmaker can give more concrete  enforceable guarantees on jobs and investment  politicians scrutinizing the deal said on Thursday.,normal
PFE,Pfizer Inc,20140515,Pfizer move on Astra threatens UK science  lawmakers say ,LONDON  May 15 Pfizer's potential takeover of AstraZeneca poses a threat to British science unless the U.S. drugmaker can give more concrete  enforceable guarantees on jobs and investment  politicians scrutinising the deal said on Thursday.,normal
PFE,Pfizer Inc,20140515,EU's Almunia: Pfizer has not discussed AstraZeneca bid with regulators ,ST GALLEN  Switzerland  May 15 U.S. drugmaker Pfizer  which has made a $106 billion bid approach to British peer AstraZeneca  has not discussed the proposed deal with European Union regulators  the region's antitrust chief said on Thursday.,normal
PM,Philip Morris International Inc,20140515,Czech Philip Morris Q1 revenue stable at CZK 2.8 bln ,PRAGUE  May 15 Czech tobacco firm Philip Morris CR posted first-quarter revenue net of excise and value-added taxes of 2.8 billion crowns ($139.82 million)  up 0.4 percent on the year  it said on Thursday.,topStory
PHI,PLDT Inc,20140515,PHILIPPINES PRESS-Court asked to stop PLDT stockholders' meeting - BusinessWorld ,A private lawyer has asked the Supreme Court to stop Philippine Long Distance Telephone Co from holding its annual stockholders' meeting set for June 10 amid questions about the company's foreign ownership  BusinessWorld newspaper reported.,topStory
RJF,Raymond James Financial Inc,20140515,ON THE MOVE-Raymond James hires two advisers from Merrill Lynch ,May 15 Raymond James Financial Inc's broker-dealer unit hired two advisers from Bank of America Corp's Merrill Lynch unit for its Ocala  Florida office.,topStory
RJF,Raymond James Financial Inc,20140515,SunTrust can avoid $13 million arbitration - U.S. court ,NEW YORK  May 15 A U.S. appeals court on Thursday upheld a decision to prevent a defunct Connecticut-based hedge fund from moving forward with a $13 million arbitration against SunTrust Banks Inc over mortgage-backed securities.,normal
RBS,Royal Bank Scotland plc (The),20140515,UK's RBS cash call claims seen near four billion pounds ,LONDON Hundreds more investors have jumped aboard an unprecedented group action against Royal Bank of Scotland  alleging they were misled during a record rescue cash call in 2008  and are claiming damages of roughly 4 billion pounds ($6.7 billion).,topStory
RBS,Royal Bank Scotland plc (The),20140515,UK's RBS cash call claims seen near 4 bln pounds ,LONDON  May 15 Hundreds more investors have jumped aboard an unprecedented group action against Royal Bank of Scotland  alleging they were misled during a record rescue cash call in 2008  and are claiming damages of roughly 4 billion pounds ($6.7 billion).,normal
SNY,Sanofi,20140515,INDIA PRESS-Sanofi junks Glenmark's painkiller molecule-Mint ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore),topStory
SAP,SAP SE,20140515,SAP to cut between 1 500-2 500 jobs as cloud takes over ,STUTTGART  Germany German software company SAP  is planning to cut between 1 500 and 2 500 jobs as software programmes switch to the cloud  meaning fewer onsite staff are required  a source said on Thursday.,topStory
SAP,SAP SE,20140515,UPDATE 1-SAP to cut between 1 500-2 500 jobs as cloud takes over ,* SAP had announced targeted cuts but no details   (Adds company comment  new jobs),normal
SAP,SAP SE,20140515,SAP to cut between 1 500-2 500 jobs as cloud takes over ,STUTTGART  Germany  May 15 German software company SAP is planning to cut between 1 500 and 2 500 jobs as software programmes switch to the cloud  meaning fewer onsite staff are required  a source said on Thursday.,normal
SNE,Sony Corp Ord,20140515,RPT-Fitch: Sony's Turnaround  Return to Investment Grade Still Distant ,May 15 (The following statement was released by the rating agency),topStory
SNE,Sony Corp Ord,20140515,Nikkei falls hit by stronger yen; Sony  Credit Saison dive ,TOKYO  May 15 Japan's Nikkei share average dropped on Thursday after a stronger yen hurt sentiment  while Sony Corp and Credit Saison Co weighed as foreign investors unloaded the stocks after their earnings disappointed the market.     The Nikkei ended down 0.8 percent at 14 298.21.     Sony dropped 6.1 percent and was the third most traded stock by turnover after it forecast a net loss for a second year in a row for the year through March.      Credit Saison Co dived 13 percent afte,normal
SNE,Sony Corp Ord,20140515,Market Chatter- Corporate finance press digest ,May 15 The following corporate finance-related stories were reported by media:,normal
SNE,Sony Corp Ord,20140515,Sony vows deeper restructuring  warns of another loss this year ,TOKYO Sony Corp  said it would step up a broad restructuring this year to tackle bloated costs and exit some unprofitable businesses  hoping to put behind it years of persistent losses.,normal
SNE,Sony Corp Ord,20140515,Nikkei drops on stronger yen; Sony  Credit Saison tumble ,* Sony stumbles on loss forecast     * Credit Saison biggest pct loser  trader says foreigners selling     * Strong GDP offers little help amid worries about tax impact from April - trader      By Ayai Tomisawa     TOKYO  May 15 Japan's Nikkei share average dropped on Thursday morning after declines on Wall Street and a stronger yen hurt sentiment  while Sony Corp tumbled after it disappointed the market with a loss forecast.     Sony dropped 6.9 percent to a three-month low and was ,normal
BID,Sotheby&#39;s,20140515,Sotheby's sells a $30 million Warhol at $364 million sale of contemporary art ,NEW YORK  May 14 Works by Andy Warhol  Gerhard Richter and Jeff Koons each sold for more than $25 million on Wednesday  helping drive Sotheby's $364 million sale of contemporary art  which the auction house said was among its highest totals ever.,topStory
S,Sprint Corporation,20140515,U.S. telecom regulators divided on Sprint  T-Mobile deal: WSJ ,Democratic members of the Federal Communications Commission may be divided over how they view the possible Sprint Corp  merger with T-Mobile US Inc   the Wall Street Journal reported  citing people familiar with the matter.,topStory
S,Sprint Corporation,20140515,Deutsche Telekom says U.S. regulators decisive for T-Mobile US ,COLOGNE  Germany  May 15 Deutsche Telekom  said on Thursday U.S. competition authorities would play a decisive role in the future of its T-Mobile US  business.,normal
S,Sprint Corporation,20140515,U.S. telecom regulators divided on Sprint  T-Mobile deal -WSJ ,May 14 Democratic members of the Federal Communications Commission may be divided over how they view the possible Sprint Corp merger with T-Mobile US Inc  the Wall Street Journal reported  citing people familiar with the matter.,normal
STO,Statoil ASA,20140515,UPDATE 1-Norway LNG leak could have resulted in explosion: watchdog ,OSLO  May 15 A leak at Statoil's  liquefied natural gas plant in the Norwegian Arctic this year could have caused an explosion  killing workers and seriously damaging the facility  the Petroleum Safety Authority said on Thursday.,topStory
STO,Statoil ASA,20140515,Norway LNG leak could have resulted in explosion: watchdog ,OSLO  May 15 A leak at Statoil's  liquefied natural gas plant in the Norwegian Arctic this year could have caused an explosion  killing workers and seriously damaging the facility  the Petroleum Safety Authority said on Thursday.,normal
STI,SunTrust Banks Inc,20140515,SunTrust can avoid $13 million arbitration - U.S. court ,NEW YORK  May 15 A U.S. appeals court on Thursday upheld a decision to prevent a defunct Connecticut-based hedge fund from moving forward with a $13 million arbitration against SunTrust Banks Inc over mortgage-backed securities.,topStory
TEVA,Teva Pharmaceutical Industries Limited,20140515,U.S. court dismisses Teva case to block copies of Copaxone ,A U.S. district court dismissed a case by Teva Pharmaceutical Industries Ltd against the U.S. Food and Drug Administration  part of the Israeli company's broad legal battle aimed at stopping generic versions of its Copaxone drug for multiple sclerosis.,topStory
TEVA,Teva Pharmaceutical Industries Limited,20140515,UPDATE 1-U.S. court dismisses Teva case to block copies of Copaxone ,May 15 A U.S. district court dismissed a case by Teva Pharmaceutical Industries Ltd  against the U.S. Food and Drug Administration  part of the Israeli company's broad legal battle aimed at stopping generic versions of its Copaxone drug for multiple sclerosis.,normal
TEVA,Teva Pharmaceutical Industries Limited,20140515,Mylan: US court dismisses Teva's move to block copies of MS drug ,May 15 Mylan Inc said a U.S. district court dismissed a case by Israeli drugmaker Teva Pharmaceutical Industries Ltd intended to block the U.S. health regulator from approving generic versions of Teva's multiple sclerosis drug Copaxone.,normal
SCHW,The Charles Schwab Corporation,20140515,Schwab CEO: Disclose payment for selling client orders ,May 15 The chief executive officer of Charles Schwab Corp on Thursday suggested that regulators require brokerage firms to disclose how much they are paid for selling their clients' orders.,topStory
TRQ,Turquoise Hill Resources Ltd,20140515,UPDATE 2-Ivanhoe warns of funding crunch at two mines in Congo ,* To spend almost all working capital on South Africa mine,topStory
TRQ,Turquoise Hill Resources Ltd,20140515,Ivanhoe warns of funding crunch at two mines in Congo ,May 15 Canada's Ivanhoe Mines Ltd said it would not be able to develop two mines in Democratic Republic of Congo unless it gets more funds by the end of the second quarter.,normal
UMC,United Microelectronics Corporation,20140515,BRIEF-UMC orders machinery equipment worth T$577.3 million ,* Says orders machinery equipment worth T$577.3 million ($19.15 million) from Tokyo Electron Ltd,topStory
VZ,Verizon Communications Inc,20140515,UPDATE 1-Buffett's Berkshire Hathaway buys stake in Verizon  adds to Wal-Mart ,(Adds analyst comment on Verizon  details on Wal-Mart  Buffett portfolio),topStory
VZ,Verizon Communications Inc,20140515,FCC votes to restrict AT&T  Verizon in 2015 spectrum auction ,U.S. telecom regulators on Thursday voted to limit how much spectrum Verizon Communications Inc and AT&T Inc will be able to buy in next year's auction of highly valuable wireless airwaves.,normal
VZ,Verizon Communications Inc,20140515,UPDATE 4-FCC votes to restrict AT&T  Verizon in 2015 spectrum auction ,May 15 U.S. telecom regulators on Thursday voted to limit how much spectrum Verizon Communications Inc and AT&T Inc will be able to buy in next year's auction of highly valuable wireless airwaves.,normal
VZ,Verizon Communications Inc,20140515,U.S. FCC votes to restrict AT&T  Verizon in 2015 spectrum auction ,May 15 U.S. telecom regulators on Thursday voted to limit how much spectrum Verizon Communications Inc and AT&T Inc will be able to buy in next year's auction of highly valuable wireless airwaves.,normal
VZ,Verizon Communications Inc,20140515,Amid protests  U.S. FCC to vote on new 'net neutrality' proposal ,WASHINGTON  May 15 U.S. telecommunications regulators will vote on Thursday on whether to formally propose new "net neutrality" rules that may let Internet service providers charge content companies for faster and more reliable delivery of their traffic to users.,normal
VZA,Verizon Communications Inc,20140515,UPDATE 1-Buffett's Berkshire Hathaway buys stake in Verizon  adds to Wal-Mart ,(Adds analyst comment on Verizon  details on Wal-Mart  Buffett portfolio),topStory
VZA,Verizon Communications Inc,20140515,FCC votes to restrict AT&T  Verizon in 2015 spectrum auction ,U.S. telecom regulators on Thursday voted to limit how much spectrum Verizon Communications Inc and AT&T Inc will be able to buy in next year's auction of highly valuable wireless airwaves.,normal
VZA,Verizon Communications Inc,20140515,UPDATE 4-FCC votes to restrict AT&T  Verizon in 2015 spectrum auction ,May 15 U.S. telecom regulators on Thursday voted to limit how much spectrum Verizon Communications Inc and AT&T Inc will be able to buy in next year's auction of highly valuable wireless airwaves.,normal
VZA,Verizon Communications Inc,20140515,U.S. FCC votes to restrict AT&T  Verizon in 2015 spectrum auction ,May 15 U.S. telecom regulators on Thursday voted to limit how much spectrum Verizon Communications Inc and AT&T Inc will be able to buy in next year's auction of highly valuable wireless airwaves.,normal
VZA,Verizon Communications Inc,20140515,Amid protests  U.S. FCC to vote on new 'net neutrality' proposal ,WASHINGTON  May 15 U.S. telecommunications regulators will vote on Thursday on whether to formally propose new "net neutrality" rules that may let Internet service providers charge content companies for faster and more reliable delivery of their traffic to users.,normal
WMT,Wal-Mart Stores Inc,20140515,US STOCKS-Wall St falls for 2nd day; small caps slide again ,* Dow off 1 pct; S&P 500 down 0.9 pct; Nasdaq down 0.8 pct   (Updates close with J.C. Penney  Nordstrom shares up after the bell  adds volume),topStory
WMT,Wal-Mart Stores Inc,20140515,Buffett's Berkshire Hathaway buys stake in Verizon  adds to Wal-Mart ,NEW YORK  May 15 Warren Buffett's Berkshire Hathaway Inc bought a new stake of 11 million shares in Verizon Communications Inc in the first quarter and added to its holding in Wal-Mart Stores Inc  according to a regulatory filing on Thursday.,normal
WMT,Wal-Mart Stores Inc,20140515,US STOCKS-Wall St falls for 2nd day; small caps add to losses ,* Dow off 1 pct; S&P 500 down 0.9 pct; Nasdaq down 0.8 pct   (Updates to close),normal
WMT,Wal-Mart Stores Inc,20140515,US STOCKS SNAPSHOT-Wall St falls with Wal-Mart; Dow's worst drop in a month ,NEW YORK  May 15 U.S. stocks fell on Thursday  giving the Dow its worst decline in a month  as small-cap shares extended their retreat and Wal-Mart's results disappointed.,normal
WMT,Wal-Mart Stores Inc,20140515,US STOCKS-Wall St falls with small caps  though off lows for session ,* Small-caps decline; Russell 2000 briefly off more than 10 pct from high,normal
WMT,Wal-Mart Stores Inc,20140515,UPDATE 3-Wal-Mart sales growth weakest in 5 years  outlook disappoints ,* Shares fall 2.5 pct   (Adds details on outlook  healthcare costs  updates shares),normal
WMT,Wal-Mart Stores Inc,20140515,UPDATE 2-UK's Asda says stems loss of shoppers to discounters ,* Says winning customers from Morrison  Tesco  Sainsbury   (Recasts  adds detail  background  CEO comments),normal
WMT,Wal-Mart Stores Inc,20140515,US STOCKS-Wall St falls more than 1 pct; small caps sell off ,* Small-caps sell off; Russell 2000 off more than 10 pct from high,normal
WMT,Wal-Mart Stores Inc,20140515,US STOCKS-Wall St down for 2nd day; Wal-Mart  momentum names weigh ,* Small-caps sell off; Russell 2000 off more than 10 pct from high,normal
WMT,Wal-Mart Stores Inc,20140515,US STOCKS SNAPSHOT-Wall St opens lower after Wal-Mart results ,NEW YORK  May 15 U.S. stocks opened lower on Thursday  pressured by weaker-than-expected earnings from Wal-Mart Stores Inc  the biggest U.S. retailer.,normal
WM,Waste Management Inc,20140515,Shanks' revenue rises driven by Hazardous Waste  UK Municipal units ,May 15 Waste management company Shanks Group Plc  posted a 4 percent rise in full-year revenue  driven by growth in its Hazardous Waste and UK Municipal businesses.,topStory
