SRCE,1st Source Corporation,20160721,BRIEF-1st Source posts Q2 earnings per share $0.56 ,* 1St source corporation announces second quarter earnings  cash dividend declared,topStory
SPKE,Spark Energy Inc,20160721,BRIEF-Spark Energy announces second quarter dividend ,* Has declared a quarterly cash dividend for q2 of 2016 in amount of $0.3625 per share of common stock,topStory
SPKEP,Spark Energy Inc,20160721,BRIEF-Spark Energy announces second quarter dividend ,* Has declared a quarterly cash dividend for q2 of 2016 in amount of $0.3625 per share of common stock,topStory
SBUX,Starbucks Corporation,20160721,Starbucks cafe sales miss targets as growth cools  stock falls ,Starbucks Corp  reported quarterly cafe sales growth that fell short of expectations in all major markets as customers made fewer visits  sending its shares down almost 3 percent on Thursday.,topStory
SBUX,Starbucks Corporation,20160721,UPDATE 4-Starbucks cafe sales miss targets as growth cools  stock falls ,July 21 Starbucks Corp reported quarterly cafe sales growth that fell short of expectations in all major markets as customers made fewer visits  sending its shares down almost 3 percent on Thursday.,normal
SBUX,Starbucks Corporation,20160721,Starbucks has locked in more than 50 percent of 2017 coffee needs ,NEW YORK Starbucks Corp  has locked in prices on more than 50 percent of its coffee needs for fiscal 2017  Chief Financial Officer Scott Maw said on Thursday  on a conference call with analysts to discuss its third-quarter results.,normal
SBUX,Starbucks Corporation,20160721,BRIEF-Starbucks Q3 GAAP earnings per share $0.51 ,* Fy16 operating margin is expected to increase slightly versus prior year,normal
SBUX,Starbucks Corporation,20160721,Starbucks growth cools  cafe sales miss targets ,July 21 Starbucks Corp's quarterly cafe sales growth missed analysts' estimates  cooling in all major markets and sending shares down almost 5 percent on Thursday.,normal
SGC,Superior Uniform Group Inc,20160721,BRIEF-Superior Uniform Group Q2 earnings per share $0.21 ,* Superior Uniform Group Inc reports second quarter operating results,topStory
SIVB,SVB Financial Group,20160721,BRIEF-Svb Financial Group Q2 earnings per share $1.78 ,* SVB Financial Group qtrly net interest income (fully taxable equivalent basis) of $283.6 million  an increase of $1.9 million,topStory
SYNT,Syntel Inc,20160721,BRIEF-Syntel Q2 earnings per share $0.70 ,* FY 2016 earnings per share view $2.69  revenue view $1.02 billion -- Thomson Reuters I/B/E/S,topStory
TNDM,Tandem Diabetes Care Inc,20160721,BRIEF-Tandem Diabetes Care  TypeZero Technologies announce license agreement ,* Says financial details of agreement have not been disclosed,topStory
TERP,TerraForm Power Inc,20160721,BRIEF-Terraform Power unit extends date of consent solicitation ,* Terraform Power Operating Llc announces extension of consent solicitation,topStory
TSLA,Tesla Inc ,20160721,BRIEF-S&P Global cuts view on shares of Tesla to Sell from Hold ,* S&P Global cuts view on shares of Tesla to sell from hold  Further company coverage:,topStory
TSLA,Tesla Inc ,20160721,Musk 'master plan' expands Tesla into trucks  buses and car sharing ,Tesla Motors Inc  Chief Executive Elon Musk Wednesday unveiled an ambitious plan to expand the company into electric trucks and buses  car sharing and solar energy systems.,normal
TSLA,Tesla Inc ,20160721,UPDATE 3-Musk "master plan" expands Tesla into trucks  buses and car sharing ,July 20 Tesla Motors Inc Chief Executive Elon Musk Wednesday unveiled an ambitious plan to expand the company into electric trucks and buses  car sharing and solar energy systems.,normal
TESS,TESSCO Technologies Incorporated,20160721,BRIEF-TESSCO Technologies Q1 revenue $128.9 million ,* TESSCO Technologies reports first quarter 2017 financial results,topStory
TXN,Texas Instruments Incorporated,20160721,BRIEF-Texas Instruments sets qtrly dividend of $0.38 per share ,* Sets quarterly cash dividend of $0.38per share  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
TPIC,TPI Composites Inc,20160721,BRIEF-TPI Composites Inc sees IPO of 6.25 mln shares of stock ,* TPI Composites Inc expects IPO price to be between $11.00 and $12.00 per share,topStory
TRST,TrustCo Bank Corp NY,20160721,BRIEF-TrustCo Bank Corp NY Q2 earnings per share $0.109 ,* Net interest margin for Q2 of 2016 was 3.09% compared to 3.13% in Q1 of 2016,topStory
FOX,Twenty-First Century Fox Inc,20160721,BRIEF-21st Century Fox leaning towards cleaning house  removing many close to Ailes following his departure - CNBC  citing source ,* 21st Century Fox leaning towards cleaning house  removing many close to ailes following his departure - CNBC  citing source,topStory
FOX,Twenty-First Century Fox Inc,20160721,Roger Ailes' resignation letter to Rupert Murdoch ,The following is the full text of the resignation letter sent by Fox News Chief Executive Roger Ailes to Rupert Murdoch  the executive chairman of Twenty-First Century Fox Inc  the parent of Fox News.,normal
FOX,Twenty-First Century Fox Inc,20160721,FULL TEXT -Roger Ailes' resignation letter to Rupert Murdoch ,July 21 The following is the full text of the resignation letter sent by Fox News Chief Executive Roger Ailes to Rupert Murdoch  the executive chairman of Twenty-First Century Fox Inc  the parent of Fox News.,normal
FOXA,Twenty-First Century Fox Inc,20160721,BRIEF-21st Century Fox leaning towards cleaning house  removing many close to Ailes following his departure - CNBC  citing source ,* 21st Century Fox leaning towards cleaning house  removing many close to ailes following his departure - CNBC  citing source,topStory
FOXA,Twenty-First Century Fox Inc,20160721,Roger Ailes' resignation letter to Rupert Murdoch ,The following is the full text of the resignation letter sent by Fox News Chief Executive Roger Ailes to Rupert Murdoch  the executive chairman of Twenty-First Century Fox Inc  the parent of Fox News.,normal
FOXA,Twenty-First Century Fox Inc,20160721,FULL TEXT -Roger Ailes' resignation letter to Rupert Murdoch ,July 21 The following is the full text of the resignation letter sent by Fox News Chief Executive Roger Ailes to Rupert Murdoch  the executive chairman of Twenty-First Century Fox Inc  the parent of Fox News.,normal
TRCB,Two River Bancorp,20160721,BRIEF-Two River Bancorp ups quarterly div by 14 pct to $0.04/share ,* Two River Bancorp increases its quarterly dividend  by 14% to $0.04 per share  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
VECO,Veeco Instruments Inc,20160721,BRIEF-Veeco appoints Kathleen Bayless to its board of directors ,* Veeco appoints Kathleen Bayless to its board of directors  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
VIAV,Viavi Solutions Inc,20160721,BRIEF-Sandell Asset Management plans to continue talks with Viavi ,* Standstill period in settlement agreement between Sandell and Viavi Solutions Inc expired on July 20  2016,topStory
WERN,Werner Enterprises Inc,20160721,BRIEF-Werner Enterprises Q2 earnings per share $0.25 ,* Says in q2 2016  sold fewer trucks and more trailers than in q2 2015,topStory
WABC,Westamerica Bancorporation,20160721,BRIEF-Westamerica Bancorporation reports Q2 earnings per share of  $0.57 ,* Westamerica Bancorporation reports second quarter 2016 financial results,topStory
WLTW,Willis Towers Watson Public Limited Company,20160721,MOVES-Terra Firma  Willis Towers  Raymond James ,July 21 The following financial services industry appointments were announced on Thursday. To inform us of other job changes  email moves@thomsonreuters.com.,topStory
WLTW,Willis Towers Watson Public Limited Company,20160721,MOVES-Willis Towers appoints Matthew Ford as director ,July 21 Advisory and broking company Willis Towers Watson has appointed Matthew Ford as a director.,normal
ABB,ABB Ltd,20160721,ABB makes progress on turnaround plan in challenging environment ,ZURICH Swiss engineering group ABB  is making good progress with its turnaround plan  it said on Thursday  although the environment remains challenging and sales and new orders fell in the second quarter.,topStory
ABB,ABB Ltd,20160721,UPDATE 2-ABB makes progress on turnaround plan in challenging environment ,* Analysts highlight improvement in profitability  shares rise   (Adds detail  analyst comments  share price reaction),normal
ABB,ABB Ltd,20160721,BRIEF-ABB CEO says will deliver result of powergrid review in 2016 ,* ABB CEO Spiesshofer says brexit  turkey  france have dampened european momentum,normal
ABB,ABB Ltd,20160721,ABB Q2 profit in line  sees uncertain markets ,ZURICH  July 21 Industrial robot maker ABB  on Thursday reported earnings in line with expectations during its second quarter as the power equipment and automation company pressed ahead with its turnaround plan.,normal
ALK,Alaska Air Group Inc,20160721,BRIEF-Alaska Air says Virgin America to become unit after deal closes - Conf Call ,* Says Virgin America to become unit after deal closes  expects single-operating certificate in Q1 2018,topStory
ALK,Alaska Air Group Inc,20160721,BRIEF-Alaska Air Group posts Q2 earnings of $2.10/share ,* Alaska Air Group Inc qtrly adjusted diluted earnings per share of $2.12,normal
ALK,Alaska Air Group Inc,20160721,Alaska Air profit beats expectation on lower fuel costs ,Alaska Air Group Inc   the operator of Alaska Airlines  reported a better-than-expected profit for the second quarter  helped by lower fuel prices.,normal
ALK,Alaska Air Group Inc,20160721,UPDATE 1-Alaska Air profit beats expectation on lower fuel costs ,July 21 Alaska Air Group Inc  the operator of Alaska Airlines  reported a better-than-expected profit for the second quarter  helped by lower fuel prices.,normal
ALK,Alaska Air Group Inc,20160721,Alaska Air Group profit rises 11 pct ,July 21 Alaska Air Group Inc  the operator of Alaska Airlines  reported an 11 percent increase in second-quarter profit  helped by lower fuel prices.,normal
AGN,Allergan plc,20160721,Amgen  Allergan biosimilar found as effective as Roche cancer drug ,Amgen Inc and Allergan Plc said their copycat version of Roche Holding AG's blockbuster cancer treatment  Herceptin  was found as effective as the original in a late-stage study.,topStory
AGN,Allergan plc,20160721,Amgen  Allergan biosimilar found as effective as Roche cancer drug ,July 21 Amgen Inc and Allergan Plc  said their copycat version of Roche Holding AG's  blockbuster cancer treatment  Herceptin  was found as effective as the original in a late-stage study.,normal
AGN,Allergan plc,20160721,BRIEF-Adamis Pharma provides update on license pact with Allergan ,* Decision follows Adamis' receipt from FDA of a complete response letter in june,normal
AGN,Allergan plc,20160721,BRIEF-Allergan  Amgen collaborating on development  commercialization of four oncology biosimilars ,* In neoadjuvant phase of study  which included chemotherapy  there were more serious adverse events reported in ABP 980 group,normal
AGN,Allergan plc,20160721,Teva opens books on SFr1bn three-tranche bond ,LONDON  July 21 (IFR) - Teva Pharmaceutical has started marketing a SFr1bn three-tranche bond issue to help fund its US$40.5bn acquisition of Actavis Generics  according to a lead bank.,normal
ADS,Alliance Data Systems Corporation,20160721,BRIEF-Alliance Data reports Q2 earnings per share $1.24 ,* Q2 earnings per share view $3.59 -- Thomson Reuters I/B/E/S,topStory
BUD,Anheuser-Busch Inbev SA,20160721,SABMiller to scrutinize AB InBev mega-deal after regulator approval - chairman ,SABMiller's board will review its $107 billion merger deal with Anheuser Busch InBev once all regulatory approvals have been secured  its chairman said on Thursday.,topStory
BUD,Anheuser-Busch Inbev SA,20160721,SABMiller says to review AB InBev deal once approved by regulators ,LONDON SABMiller's  board will review its $107 billion merger deal with Anheuser Busch InBev  once all regulatory approvals have been secured  its chairman said on Thursday.,normal
BUD,Anheuser-Busch Inbev SA,20160721,UPDATE 2-SABMiller says to review AB InBev deal once approved by regulators ,* Chairman du Plessis defends takeover's PSA structure   (Adds Breakingviews link),normal
BUD,Anheuser-Busch Inbev SA,20160721,SABMiller to scrutinise AB InBev mega-deal after regulator approval - chairman ,* SABMiller awaiting China preconditions before scrutinising terms,normal
BUD,Anheuser-Busch Inbev SA,20160721,BRIEF-SABMiller to ask for issue of AB Inbev shares to conduct share swap for SABMiller shareholders - chairman ,* SABMiller chairman Jan du Plessis says will make a point of asking AB Inbev for issue of Ab Inbev shares in order to conduct share swap for SABMiller shareholders as part of takeover  Source text for Eikon:  Further company coverage: [ ]   (Reporting by Freya Berry  writing by Pamela Barbaglia),normal
BUD,Anheuser-Busch Inbev SA,20160721,AB InBev  SABMiller deal wins U.S. approval  adds craft beer protections ,NEW YORK Brewers Anheuser-Busch InBev  and SABMiller  received U.S. antitrust approval for their $107 billion merger on Wednesday  bringing the largest-ever consumer products deal a big step closer to completion.,normal
BUD,Anheuser-Busch Inbev SA,20160721,AB InBev  SABMiller deal wins U.S. approval  adds craft beer protections ,NEW YORK Brewers Anheuser-Busch InBev  and SABMiller  received U.S. antitrust approval for their $107 billion merger on Wednesday  bringing the largest-ever consumer products deal a big step closer to completion.,normal
BUD,Anheuser-Busch Inbev SA,20160721,AB InBev says welcomes U.S. approval of SABMiller deal ,BRUSSELS Anheuser-Busch InBev  said on Wednesday it welcomed the approval of its takeover of SABMiller  by the United States Department of Justice  and reaffirmed its intention to close the deal by the end of the year.,normal
BUD,Anheuser-Busch Inbev SA,20160721,UPDATE 5-AB InBev  SABMiller deal wins U.S. approval  adds craft beer protections ,NEW YORK  July 21 Brewers Anheuser-Busch InBev  and SABMiller received U.S. antitrust approval for their $107 billion merger on Wednesday  bringing the largest-ever consumer products deal a big step closer to completion.,normal
BUD,Anheuser-Busch Inbev SA,20160721,SABMiller sales hurt by economic volatility in Africa ,LONDON Brewer SABMiller   in the process of being bought by Anheuser-Busch InBev   reported lower quarterly revenue on Thursday  hurt by tough conditions in some African markets.,normal
ANTM,Anthem Inc,20160721,BRIEF-Cigna comments on DOJ position regarding proposed deal with Anthem ,* Comments on DOJ position regarding proposed deal with Anthem; Cinga currently evaluating its options consistent with obligations under agreement,topStory
ANTM,Anthem Inc,20160721,BRIEF-Us Justice Department files lawsuit against Anthem  Cigna in D.C. District court - court filing ,US Justice Department files lawsuit against Anthem  Cigna In D.C. District Court - court filing   (Reporting By Caroline Humer),normal
ANTM,Anthem Inc,20160721,U.S. regulators to block Anthem-Cigna  Aetna-Humana deals Thursday-source ,NEW YORK  July 21 U.S. antitrust regulators will announce on Thursday plans to file lawsuits to block two separate health insurance mergers  Anthem Inc.'s  purchase of Cigna Corp. and Aetna Inc.'s  acquisition of Humana Inc.  according to a source familiar with the matter.,normal
ANTX,Anthem Inc,20160721,BRIEF-Cigna comments on DOJ position regarding proposed deal with Anthem ,* Comments on DOJ position regarding proposed deal with Anthem; Cinga currently evaluating its options consistent with obligations under agreement,topStory
ANTX,Anthem Inc,20160721,BRIEF-Us Justice Department files lawsuit against Anthem  Cigna in D.C. District court - court filing ,US Justice Department files lawsuit against Anthem  Cigna In D.C. District Court - court filing   (Reporting By Caroline Humer),normal
ANTX,Anthem Inc,20160721,U.S. regulators to block Anthem-Cigna  Aetna-Humana deals Thursday-source ,NEW YORK  July 21 U.S. antitrust regulators will announce on Thursday plans to file lawsuits to block two separate health insurance mergers  Anthem Inc.'s  purchase of Cigna Corp. and Aetna Inc.'s  acquisition of Humana Inc.  according to a source familiar with the matter.,normal
AGX,Argan Inc,20160721,BRIEF-Argan H1 rental income down 2 pct to 32.9 million euros ,* H1 rental income 32.9 million euros ($36.23 million)  down 2 pct,topStory
ASB,Associated Banc-Corp,20160721,BRIEF-Associated Banc-Corp Q2 earnings per share $0.31 ,* Associated Banc-Corp - qtrly net interest income of $177 million  up $5 million  or 3% from q1,topStory
T,AT&T Inc,20160721,AT&T adjusted profit meets estimates  TV subscribers drop ,The No. 2 U.S. wireless carrier AT&T Inc  reported adjusted profit in line with estimates on Thursday  as it signed up new wireless subscribers but saw a drop in pay-TV customers.,topStory
T,AT&T Inc,20160721,UPDATE 3-AT&T adjusted profit meets estimates  TV subscribers drop ,July 21 The No. 2 U.S. wireless carrier AT&T Inc  reported adjusted profit in line with estimates on Thursday  as it signed up new wireless subscribers but saw a drop in pay-TV customers.,normal
T,AT&T Inc,20160721,BRIEF-AT&T qtrly operating income margin 29.8 % versus 29.0 % ,* Qtrly operating income margin 29.8 % versus 29.0 %  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),normal
T,AT&T Inc,20160721,BRIEF-AT&T reports Q2 earnings per share of $0.55 ,* Qtrly consolidated revenues of $40.5 billion  up more than 22%,normal
T,AT&T Inc,20160721,AT&T revenue jumps 22.7 percent ,July 21 AT&T Inc reported a 22.7 percent increase in quarterly operating revenue as it added more television subscribers  helped by its acquisition of DirecTV.,normal
T,AT&T Inc,20160721,RPT-Silicon Valley's Yahoo diaspora mourns company's decline ,SAN FRANCISCO July 21 Former Yahoo executive Dan Rosensweig has not worked at the pioneering internet company in nearly a decade.,normal
T,AT&T Inc,20160721,Silicon Valley's Yahoo diaspora mourns company's decline ,SAN FRANCISCO July 21 Former Yahoo executive Dan Rosensweig has not worked at the pioneering internet company in nearly a decade.,normal
BK,Bank Of New York Mellon Corporation (The),20160721,BRIEF-BNY Mellon reports Q2 adjusted non-GAAP earnings per share $0.76 ,* BNY Mellon reports second quarter earnings of $825 million or $0.75 per common share,topStory
BCS,Barclays PLC,20160721,BRIEF-Barclays sells Vocalink stake to Mastercard for 100 mln stg ,* Confirms sale of  majority of its shareholding in Vocalink Holdings  to Mastercard for 104 million stg,topStory
BCS,Barclays PLC,20160721,Barclays wins dismissal of FHFA mortgage case ,Barclays Bank PLC on Tuesday won dismissal of a 2013 U.S. government-led lawsuit that sought to recover losses incurred by mortgage finance giant Freddie Mac on toxic mortgage-backed securities in a $642 million trust.,normal
BBT,BB&T Corporation,20160721,BRIEF-BB&T Corp Q2 earnings per share $0.66 ,* Q2 average loans and leases held for investment were $141.1 billion compared to $134.4 billion for Q1 of 2016,topStory
BDC,Belden Inc,20160721,BRIEF-Belden announces pricing of mandatory convertible preferred stock ,* Belden announces pricing of public offering of mandatory convertible preferred stock  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
BA,Boeing Company (The),20160721,Boeing warns of more than $2 billion in charges  shares drop ,Boeing Co's  second-quarter results will include more than $2 billion in charges related to the 787  747 and KC-46 tanker aircraft programs  the aerospace and defense company said on Thursday.,topStory
BA,Boeing Company (The),20160721,UPDATE 3-Boeing warns of more than $2 bln in charges  shares drop ,July 21 Boeing Co's second-quarter results will include more than $2 billion in charges related to the 787  747 and KC-46 tanker aircraft programs  the aerospace and defense company said on Thursday.,normal
BA,Boeing Company (The),20160721,BRIEF-Boeing to recognize cost reclassification and charges to Q2 earnings ,* Boeing to recognize cost reclassification and charges to second-quarter earnings,normal
BA,Boeing Company (The),20160721,Boeing says to take more than $2 bln in accounting charges ,July 21 Boeing Co said on Thursday that it will take more than $2 billion in accounting charges related to the 787  747 and KC-46 tanker aircraft program for the second quarter.,normal
BA,Boeing Company (The),20160721,BRIEF-Boeing says no new orders for the week through July 19  2016 ,* Says no new orders for the week through July 19  2016  Source - http://www.boeing.com/commercial/#/orders-deliveries Further company coverage:    (Bengaluru Newsroom; +1 646 223 8780),normal
SAM,Boston Beer Company Inc (The),20160721,BRIEF-Boston Beer Q2 earnings per share $2.06 ,* Fy2016 earnings per share view $6.66 -- Thomson Reuters I/B/E/S,topStory
CLS,Celestica Inc,20160721,BRIEF-Celestica Q2 earnings per share $0.25 ,* Q2 earnings per share view $0.28 -- Thomson Reuters I/B/E/S,topStory
CVX,Chevron Corporation,20160721,Exclusive: Chevron's giant Australia LNG plant facing union calls for safety checks ,MELBOURNE/MILAN/LONDON - Forced to shut its $54 billion Gorgon liquefied natural gas (LNG) export plant twice in its first five months  Chevron Corp now faces calls from union officials for a probe into the site's safety.,topStory
SNP,China Petroleum & Chemical Corporation,20160721,UPDATE 1-Sinopec cuts gas output at top field after pipeline fire ,* Supply loss due to accident roughly 3 pct of China's gas consumption,topStory
SNP,China Petroleum & Chemical Corporation,20160721,China's Sinopec cuts gas output at Puguang field after pipeline fire ,BEIJING  July 21 China's Sinopec Corp  said on Thursday it had cut daily well-head production from its Puguang gas field in Sichuan province to 4 million cubic metres after a landslide a day earlier triggered a fire on a trunk gas pipeline.,normal
ZX,China Zenix Auto International Limited,20160721,BRIEF-China Zenix signs partnership with Beijing research institute of mechanical & electrical technology ,* China Zenix auto signs strategic partnership with Beijing research institute of mechanical & electrical technology  Source text for Eikon:  Further company coverage:    (Bangalore Newsroom : +1 646 223 8780),topStory
CMG,Chipotle Mexican Grill Inc,20160721,Chipotle sales miss as food freebies fail to lure diners ,Chipotle Mexican Grill Inc  reported a bigger-than-expected drop in quarterly comparable sales as food giveaways and enhanced safety measures failed to bring back diners shaken by a string of food-borne illnesses last year.,topStory
CMG,Chipotle Mexican Grill Inc,20160721,BRIEF-Chipotle Mexican Co-CEO- Still very early to draw conclusions on sustainability of July trends ,* On conf call- 30 percent of all transactions participating in Chiptopia,normal
CMG,Chipotle Mexican Grill Inc,20160721,REFILE-Chipotle comparable sales fall more than expected ,July 21 Chipotle Mexican Grill Inc  reported a bigger-than-expected drop in quarterly comparable restaurant sales as demand continued to be hurt by a spate of food-borne illnesses linked to its outlets.,normal
CMG,Chipotle Mexican Grill Inc,20160721,BRIEF-Chipotle Mexican Grill Q2 earnings per share $0.87 ,* For 2016  management expects an effective full year tax rate of approximately 38.6%,normal
CI,Cigna Corporation,20160721,BRIEF-Cigna comments on DOJ position regarding proposed deal with Anthem ,* Comments on DOJ position regarding proposed deal with Anthem; Cinga currently evaluating its options consistent with obligations under agreement,topStory
CI,Cigna Corporation,20160721,BRIEF-Us Justice Department files lawsuit against Anthem  Cigna in D.C. District court - court filing ,US Justice Department files lawsuit against Anthem  Cigna In D.C. District Court - court filing   (Reporting By Caroline Humer),normal
CI,Cigna Corporation,20160721,U.S. regulators to block Anthem-Cigna  Aetna-Humana deals Thursday-source ,NEW YORK  July 21 U.S. antitrust regulators will announce on Thursday plans to file lawsuits to block two separate health insurance mergers  Anthem Inc.'s  purchase of Cigna Corp. and Aetna Inc.'s  acquisition of Humana Inc.  according to a source familiar with the matter.,normal
C,Citigroup Inc,20160721,BRIEF-CITIGROUP to delist from Tokyo Stock Exchange ,* Says the co applied for delisting from Tokyo Stock Exchange on July 21,topStory
KO,Coca-Cola Company (The),20160721,BRIEF-Coca-Cola sets regular quarterly dividend of $0.35 per share ,* Sets regular quarterly dividend of $0.35 per share  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom; +1 646 223 8780),topStory
COP,ConocoPhillips,20160721,BRIEF-ConocoPhillips says planning to shed another 1 000 jobs  about 6 pct of global workforce - Fuelfix ,* ConocoPhillips says it's planning to shed another 1 000 jobs  about 6 percent of its global workforce - Fuelfix  Source text  - (http://bit.ly/29X0Et7) Further company coverage:    (Bengaluru Newsroom),topStory
ED,Consolidated Edison Inc,20160721,BRIEF-Consolidated Edison declares common stock dividend ,* Declared a quarterly dividend of 67 cents a share  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1 646 223 8780),topStory
COTY,Coty Inc,20160721,Perfume maker Coty names Camillo Pane as CEO ,Perfume maker Coty Inc said on Thursday Camillo Pane would take over as chief executive in October  following the scheduled closing of its acquisition of Procter & Gamble Co's beauty business.,topStory
COTY,Coty Inc,20160721,Perfume maker Coty names Camillo Pane as CEO ,July 21 Perfume maker Coty Inc said on Thursday Camillo Pane would take over as chief executive in October  following the scheduled closing of its acquisition of Procter & Gamble Co's beauty business.,normal
COTY,Coty Inc,20160721,BRIEF-Coty Inc names Camillo Pane CEO ,* Bart Becht to remain chairman and help oversee integration of two companies,normal
DHI,DR Horton Inc,20160721,D.R. Horton profit boosted by higher home sales ,D.R. Horton Inc   the largest U.S. homebuilder  reported a 13 percent rise in quarterly profit as it sold more homes.,topStory
DHI,DR Horton Inc,20160721,UPDATE 5-PulteGroup settles with activist fund Elliott ,* Shares rise 5.3 pct   (Adds Breakingviews link  updates share price),normal
DHI,DR Horton Inc,20160721,UPDATE 1-D.R. Horton profit boosted by higher home sales ,July 21 D.R. Horton Inc  the largest U.S. homebuilder  reported a 13 percent rise in quarterly profit as it sold more homes.,normal
DHI,DR Horton Inc,20160721,D.R. Horton profit boosted by higher home sales ,July 21 D.R. Horton Inc  the largest U.S. homebuilder  reported a 13 percent rise in quarterly profit as it sold more homes.,normal
CB,D/B/A Chubb Limited New,20160721,BRIEF-Chubb Ltd expands number of security services it provides to yacht owners in US ,* Chubb Ltd says has expanded number of security services it provides to yacht owners in united states  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom; +1 646 223 8780),topStory
DAN,Dana Incorporated,20160721,BRIEF-Dana Holding Corp to change name to Dana Inc ,* Dana Holding will continue to operate four business segments focused on power conveyance and energy management solutions for three key end markets  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
DAN,Dana Incorporated,20160721,BRIEF-Dana Holding sees FY 2016 sales of $5.8 bln To $6.0 bln ,July 21 Dana Holding Corporation Announces Second,normal
DAL,Delta Air Lines Inc,20160721,BRIEF-Delta to partner with Port Authority on LaGuardia terminal redevelopment ,* Co  port authority of New York and New Jersey will partner to replace terminals C and D at New York's Laguardia airport  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom: +1-646-223-8780),topStory
DAL,Delta Air Lines Inc,20160721,Los Angeles airport approves Delta terminal plan ,Delta Air Lines Inc said its $1.9 billion plan to upgrade its terminals at Los Angeles International Airport were approved by the airport on Wednesday.,normal
DAL,Delta Air Lines Inc,20160721,Los Angeles airport approves Delta terminal plan ,July 20 Delta Air Lines Inc said its $1.9 billion plan to upgrade its terminals at Los Angeles International Airport were approved by the airport on Wednesday.,normal
DB,Deutsche Bank AG,20160721,Deutsche Bank may scrap planned Postbank spinoff: source ,FRANKFURT Deutsche Bank may abandon plans to spin off its retail unit Postbank given a weak IPO market and the absence of a good offer from a prospective buyer  a source close to the matter said on Thursday.,topStory
DB,Deutsche Bank AG,20160721,UPDATE 1-Deutsche Bank may scrap planned Postbank spinoff -source ,FRANKFURT  July 21 Deutsche Bank may abandon plans to spin off its retail unit Postbank given a weak IPO market and the absence of a good offer from a prospective buyer  a source close to the matter said on Thursday.,normal
DB,Deutsche Bank AG,20160721,Brazil seeks yield of low 6 pct range for 2047 bond  source says ,SAO PAULO  July 21 The Brazilian government is offering investors a yield in the "very low 6 percent" range for a sale of U.S. dollar-denominated bonds maturing in Feb 2047 that are slated to price as early as Thursday  a person with direct involvement in the transaction said.,normal
DB,Deutsche Bank AG,20160721,Brazil hires Deutsche Bank  Goldman  HSBC for global bond offering ,SAO PAULO  July 21 The Brazilian government has hired the investment-banking units of Deutsche Bank AG  Goldman Sachs Group Inc and HSBC Holdings Plc to manage the sale of U.S. dollar-denominated securities maturing in Feb. 2047.,normal
DB,Deutsche Bank AG,20160721,Deutsche Bank may scrap planned Postbank spinoff - Manager Magazin ,FRANKFURT  July 21 Deutsche Bank may abandon plans to spin off its retail unit Postbank  a German business magazine reported.,normal
DPZ,Domino&#39;s Pizza Inc,20160721,Domino's shares hit record high after sales and profit beat ,Domino's Pizza Inc's  shares hit a record high after the company reported better-than-expected quarterly sales and profit  helped by store openings and a jump in revenue from the services and products it provides to franchisees.,topStory
DPZ,Domino&#39;s Pizza Inc,20160721,UPDATE 1-Domino's shares hit record high after sales and profit beat ,July 21 Domino's Pizza Inc's shares hit a record high after the company reported better-than-expected quarterly sales and profit  helped by store openings and a jump in revenue from the services and products it provides to franchisees.,normal
DPZ,Domino&#39;s Pizza Inc,20160721,BRIEF-Domino's Pizza Inc Q2 shr $0.98 ,* Q2 earnings per share view $0.94  revenue view $533.4 million -- Thomson Reuters I/B/E/S,normal
DPZ,Domino&#39;s Pizza Inc,20160721,Domino's beats estimates as franchisees boost demand ,July 21 Domino's Pizza Inc reported better-than-expected quarterly sales on Thursday  helped by increased revenue from the services and products it provides to franchisees and the addition of stores in markets outside the United States.,normal
DEI,Douglas Emmett Inc,20160721,BRIEF-Douglas Emmett and QIA buy 365 000 square foot West L.A. office building ,* Acquisition price was $225 million  or $616 per square foot,topStory
DST,DST Systems Inc,20160721,BRIEF-DST Systems reports Q2 earnings per share $1.58 ,* Q2 adjusted non-GAAP earnings per share $1.42 from continuing operations excluding items,topStory
ECA,Encana Corporation,20160721,Canadian energy earnings hint at brighter outlook for oil ,CALGARY  Alberta  July 21 The Canadian oil and gas earnings season kicked off on Thursday with signs of an industry recovery as Encana Corp and Precision Drilling Corp outlined plans to boost activity.,topStory
ECA,Encana Corporation,20160721,CANADA STOCKS-TSX rises  buoyed by results from Rogers and Encana ,TORONTO  July 21 Canada's main stock index gained in morning trading on Thursday  boosted by strong earnings reports from Rogers Communications Inc and Encana Corp and a rebound in some materials stocks.,normal
ECA,Encana Corporation,20160721,UPDATE 1-Encana posts unexpected operating profit  hikes 2016 capital budget ,July 21 Canadian oil and gas producer Encana Corp reported an unexpected quarterly operating profit  helped by a cost-cutting drive  and said it would raise its 2016 capital expenditure program.,normal
