AMZN,Amazoncom Inc,20131101,Amazon tries free  on-time delivery to lure India online ,BANGALORE Free shipping on a 100 rupee ($1.60) book. Delivery times guaranteed to the minute.,topStory
LMT,Lockheed Martin Corporation,20131101,Lockheed shows plans for hypersonic spy plane; focus on low cost ,WASHINGTON Lockheed Martin Corp  unveiled plans on Friday for a hypersonic spy plane that could fly at Mach 6  twice as fast as its famed SR-71 Blackbird  and said a missile demonstrating the new technology could fly as early as 2018.,topStory
LMT,Lockheed Martin Corporation,20131101,Lockheed F-35 fighter executes first live missile launch ,WASHINGTON  Oct 31 Lockheed Martin Corp's  F-35 fighter jet conducted its first live-fire launch of an air-to-air missile over a military test range  the new warplane's second big weapons milestone this week  the Pentagon said on Thursday.,normal
M,Macy&#39;s Inc,20131101,NY's Barclays Center box holders claim shabby treatment due to race ,NEW YORK  Oct 31 A group of Barclays Center luxury box holders sued the giant events center in Brooklyn on Thursday  claiming they have been treated badly because they are black.,normal
MS,Morgan Stanley,20131101,Morgan Stanley sues former adviser  claims he falsified records ,NEW YORK Morgan Stanley's  wealth management division sued former financial adviser Denis O'Brien on Thursday  claiming that he falsified 206 client telephone numbers just before leaving the firm.,topStory
MS,Morgan Stanley,20131101,Morgan Stanley sues former adviser  claims he falsified records ,NEW YORK  Nov 1 Morgan Stanley's wealth management division sued former financial adviser Denis O'Brien on Thursday  claiming that he falsified 206 client telephone numbers just before leaving the firm.,normal
MSI,Motorola Solutions Inc,20131101,U.S. factory growth hits fastest pace in 2-1/2 years ,NEW YORK The U.S. manufacturing sector expanded at its fastest pace in more than two years in October  according to an industry report  signaling a strong start to fourth-quarter factory activity despite a government shutdown during the first half of the month.,topStory
NOC,Northrop Grumman Corporation,20131101,Northop's new Fire Scout unmanned helicopter takes flight ,WASHINGTON A larger and more powerful version of Northrop Grumman Corp's Fire Scout unmanned helicopter made its first two flights on Thursday  the U.S. Navy said as it plans to start using the new aircraft next year.,topStory
NOC,Northrop Grumman Corporation,20131101,Northop's new Fire Scout unmanned helicopter takes flight ,WASHINGTON  Oct 31 A larger and more powerful version of Northrop Grumman Corp's Fire Scout unmanned helicopter made its first two flights on Thursday  the U.S. Navy said as it plans to start using the new aircraft next year.,normal
OGE,OGE Energy Corporation,20131101,OG&E may spend $1 bln on Oklahoma coal plants after ruling ,Nov 1 OGE Energy Corp's Oklahoma Gas and Electric (OG&E) utility said Friday it may have to spend about $1 billion to upgrade emission controls at its two coal-fired power plants after a federal appeals court decision Thursday.,topStory
OMC,Omnicom Group Inc,20131101,Publicis  Omnicom merger gets U.S. antitrust green light ,PARIS Advertising groups Publicis  and Omnicom  received no objections from U.S. antitrust authorities for their proposed merger  they said on Friday  taking them a step closer to creating a new world leading player.,topStory
OMC,Omnicom Group Inc,20131101,Publicis  Omnicom merger gets US antitrust green light ,PARIS  Nov 1 Advertising groups Publicis  and Omnicom received no objections from U.S. antitrust authorities for their proposed merger  they said on Friday  taking them a step closer to creating a new world leading player.,normal
ORCL,Oracle Corporation,20131101,Shareholders voice displeasure with Oracle's pay watchdogs ,SAN FRANCISCO Shareholders in Oracle Corp  have sent a message to the people who set Chief Executive Larry Ellison's pay  re-electing the directors on the board's compensation committee by much smaller margins than the rest of the directors  according to a filing on Friday.,topStory
PBR,Petroleo Brasileiro SA- Petrobras,20131101,EMERGING MARKETS-Petrobras drags Brazil stock index lower ,MEXICO CITY  Nov 1 Brazil's Bovespa stock index fell to a three-week low on Friday  with shares of Petrobras pulling the bourse lower while investors profited from sharp gains in the state-run oil company earlier in the week.,topStory
PBR,Petroleo Brasileiro SA- Petrobras,20131101,EMERGING MARKETS-Brazil stocks edge lower as Petrobras weighs ,* Brazil Bovespa loses 0.24 pct  Mexico IPC flat      SAO PAULO  Nov 1 Brazil's Bovespa stock index dropped for the third session in four on Friday  with shares of oil producer Petrobras surrendering the previous session's gains as investors took profits.     Mexico's IPC index was little changed  while Chile's bourse was closed for a local holiday.     Brazil's benchmark Bovespa stock index lost 0.24 percent to 54 125.13  a level it has not closed below in three weeks. Still  the in,normal
RIO,Rio Tinto Plc,20131101,UPDATE 2-Rio Tinto in Mozambique withdraws expatriate families over safety ,* Move is sign of concern over deteriorating security     * This includes kidnappings  attacks in centre and north     * President seeks to reassure  does not see return to war       By Manuel Mucari     MAPUTO  Nov 1 Mining company Rio Tinto  is withdrawing expatriate employees' families from Mozambique for their safety in a sign that an upsurge in kidnappings and violence is worrying investors.     Other major companies developing big coal and gas reserves in the former Portuguese ,topStory
RIO,Rio Tinto Plc,20131101,UPDATE 1-Rio Tinto in Mozambique withdraws expatriate families over safety ,MAPUTO  Nov 1 London-listed Rio Tinto  said on Friday it was withdrawing expatriate employees' families from Mozambique over safety concerns  but its coal mining and shipment operations in the southern African state were continuing.,normal
RBS,Royal Bank Scotland plc (The),20131101,UPDATE 1-RBS and Renault knock European shares off five year high ,LONDON  Nov 1 European stock markets eased off five year highs on Friday  after fresh signs of corporate earnings weakness pegged back Royal Bank of Scotland and carmaker Renault.,topStory
RBS,Royal Bank Scotland plc (The),20131101,RBS avoids break-up with 38 billion pounds 'internal bad bank' ,LONDON Royal Bank of Scotland  is to create an internal "bad bank" to fence off its riskiest assets  part of a raft of measures designed to heal its relationship with the British government and speed up its eventual privatization. | Video ,normal
RBS,Royal Bank Scotland plc (The),20131101,UPDATE 4-RBS avoids break-up with 38 bln stg 'internal bad bank' ,* Restructuring will free up 10-11 billion stg of capital,normal
RBS,Royal Bank Scotland plc (The),20131101,RBS and Renault knock European shares off five year high ,LONDON  Nov 1 European stock markets eased off five year highs on Friday  after fresh signs of corporate earnings weakness pegged back Royal Bank of Scotland and carmaker Renault.,normal
RBS,Royal Bank Scotland plc (The),20131101,Fitch: RBS Restructuring Partly Reduces Tail Risks ,(The following statement was released by the rating agency) LONDON  November 01 (Fitch) The plan to reshape RBS's non-core division into an  internal bad bank and embark on another  much accelerated restructuring  will  crystallise substantial loan impairment charges in Q413  but will reduce some of  the tail risks for the bank  Fitch Ratings says. This could ultimately be  positive for RBS's Viability Rating. Nonetheless  tail risks still exist for  litigation and conduct costs relating to lega,normal
RBS,Royal Bank Scotland plc (The),20131101,RBS avoids break-up with 38 billion pounds 'internal bad bank' ,LONDON Royal Bank of Scotland  is to create an internal "bad bank" to fence off its riskiest assets  part of a raft of measures designed to heal its relationship with the British government and speed up its eventual privatization. | Video ,normal
RBS,Royal Bank Scotland plc (The),20131101,RBS bad bank plan will help selloff of government stake: Osborne ,LONDON Plans to create an internal 'bad bank' at Royal Bank of Scotland will make it easier to sell off the government's stake  British Finance Minister George Osborne said on Friday.,normal
RBS,Royal Bank Scotland plc (The),20131101,BoE fully supports conclusions of government review into RBS ,LONDON The Bank of England said that it welcomed the conclusions of a government review into the future structure of Royal Bank of Scotland   and steps announced by the bank to bolster its capital position over the next three years.,normal
RBS,Royal Bank Scotland plc (The),20131101,UK finance minister Osborne backs RBS bad bank plan ,LONDON Britain's finance minister George Osborne said on Friday he wholeheartedly supported plans by Royal Bank of Scotland to create an internal bad bank to manage the run-down of its riskiest assets.,normal
RBS,Royal Bank Scotland plc (The),20131101,RBS bad bank plan will help selloff of government stake -Osborne ,LONDON  Nov 1 Plans to create an internal 'bad bank' at Royal Bank of Scotland will make it easier to sell off the government's stake  British Finance Minister George Osborne said on Friday.,normal
SWM,Schweitzer-Mauduit International Inc,20131101,FED FOCUS-RPT-Pianalto's departure a chance for Cleveland Fed to speak up ,* An independent outsider could take the reins in new year,topStory
SNE,Sony Corp Ord,20131101,Sony suffers TV relapse as Japan peers change channel ,TOKYO Sony Corp CEO Kazuo Hirai's determination to stick to the consumer electronics that made the company's fame will be put to the test in the months ahead as domestic rivals step up a shift to more profitable industrial technology. | Video ,topStory
SNE,Sony Corp Ord,20131101,Update-Moody's reviews Sony's Baa3/P-3 ratings for downgrade ,Sony Corporation & Sony Global Treasury Services Plc    ,normal
SNE,Sony Corp Ord,20131101,Nikkei hits 1-week closing low  hurt by Sony  Nitto Denko ,TOKYO  Nov 1 Japan's Nikkei fell to a one-week closing low on Friday  dragged down by Sony Corp  Apple Inc supplier Nitto Denko Corp and NTT Data Corp  after they sharply lowered their earnings guidance.     Gains in Panasonic Corp and mobile operator SoftBank Corp offered some respite  however.     The Nikkei fell 0.9 percent to 14 201.57 points  reversing earlier gains and adding to Thursday's 1.2 percent slide. Still  the benchmark was up 0.8 percent this week and is up 37 percent,normal
SNE,Sony Corp Ord,20131101,Fitch: More Woe for Sony ,(The following statement was released by the rating agency) HONG KONG/SYDNEY  October 31 (Fitch) Fitch Ratings says Sony Corporation's  (Sony  BB-/Negative) bid to achieve a turnaround in its electronics business in  the financial year ending March 2014 (FYE14) will be a challenge and the FYE15  outlook remains tough. Fitch believes that more aggressive reform to revamp the  company's product portfolio and to cut fixed costs may be required. Low profitability and vulnerability to competition and,normal
SNE,Sony Corp Ord,20131101,REFILE-Nikkei up on SoftBank  Panasonic; Sony plunges 10 pct on profit-warning ,* Sony tumbles 10 pct after slashing guidance     * Panasonic jumps to 2-1/2 year high after lifting f'cast      By Dominic Lau     TOKYO  Nov 1 Japanese stocks inched higher on Friday morning  helped by solid earnings from the likes of Panasonic and mobile operator SoftBank Corp  but the mood was somewhat dimmed by a plunge in Sony Corp shares on a profit-warning.     Sony  the maker of the famed Walkman music player to the game console PlayStation  tumbled 10 percent after it slash,normal
SPR,Spirit Aerosystems Holdings Inc,20131101,UPDATE 2-Spirit Aero posts profit  says asset sale progressing ,Nov 1 Spirit AeroSystems Holdings Inc  a major supplier of aircraft components to Boeing Co and Airbus  on Friday reported a higher-than-expected quarterly profit as it cut costs  and its shares rose 7.8 percent to a year high.,topStory
SPR,Spirit Aerosystems Holdings Inc,20131101,UPDATE 1-Spirit Aero revenue rises 10 pct as aircraft demand grows ,Nov 1 Spirit Aerosystems Holdings Inc  a major supplier of aircraft components to Boeing Co and Airbus  reported a 10 percent rise in quarterly revenue due to strong demand for large commercial aircraft.,normal
SPR,Spirit Aerosystems Holdings Inc,20131101,Spirit Aero revenue rises 10 pct as demand for aircraft grows ,Nov 1 Spirit Aerosystems Holdings Inc  a maker of fuselages and wings for Boeing Co and Airbus   reported a 10 percent rise in quarterly revenue due to strong demand for large commercial aircraft.,normal
TTM,Tata Motors Ltd,20131101,INDIA PRESS-Tata Motors Singapore to raise $500 million of debt - Economic Times ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Abhiram Nandakumar in Bangalore),topStory
TRI,Thomson Reuters Corp,20131101,Speculators increase bets against dollar in latest week-CFTC  Reuters ,Nov 1 Currency speculators raised their bets against the U.S. dollar  according to data from the Commodity Futures Trading Commission released on Friday and Reuters calculation.,topStory
TIF,Tiffany & Co,20131101,Seeing is believing: IMAX to launch $250 000 home theatres in China ,BEIJING China's newly minted rich can now get up close and personal to the movies after mega-screen maker IMAX Corp signed a deal to produce luxury home theatres in the company's second largest market.,normal
TIF,Tiffany & Co,20131101,Seeing is believing: IMAX to launch $250 000 home theatres in China ,BEIJING  Nov 1 China's newly minted rich can now get up close and personal to the movies after mega-screen maker IMAX Corp signed a deal to produce luxury home theatres in the company's second largest market.,normal
TM,Toyota Motor Corp Ltd Ord,20131101,TABLE- Top-20 selling vehicles in U.S. in October ,Nov 1 The following are the 20 top-selling vehicles in the U.S. in October as reported by the automakers and ranked by total units.       Top 20 selling vehicles in U.S. in October       RANK   VEHICLE                    OCTOBER   LAST YR   PCT CHNG  1      Ford F-Series P/U           63 803    56 497      +12.9  2      Chevy Silverado-C/K P/U     42 660    38 739      +10.1  3      Ram P/U                     29 846    25 222      +18.3  4      Toyota Camry                29 144    ,topStory
TM,Toyota Motor Corp Ltd Ord,20131101,U.S. government shutdown dampens October car sales ,DETROIT The 16-day U.S. government shutdown in early October appeared to dampen consumers' appetite for new cars  as seven of the top eight automakers reporting monthly sales on Friday missed analysts' expectations.,normal
TM,Toyota Motor Corp Ltd Ord,20131101,UPDATE 4-U.S. government shutdown dampens October car sales ,DETROIT  Nov 1 The 16-day U.S. government shutdown in early October appeared to dampen consumers' appetite for new cars  as seven of the top eight automakers reporting monthly sales on Friday missed analysts' expectations.,normal
TM,Toyota Motor Corp Ltd Ord,20131101,General Motors outsells Chrysler in Canada for October ,TORONTO  Nov 1 General Motors Co outsold Chrysler in Canada in October  company data showed Friday  thanks to healthy sales of GM's Cadillac and Buick vehicles.,normal
TM,Toyota Motor Corp Ltd Ord,20131101,Toyota says Oct China auto sales up 80.6 pct y/y ,BEIJING Nov 1 Toyota Motor Corp and its two local joint-venture partners sold about 82 400 automobiles in China in October  up 80.6 percent from a year earlier  the Japanese automaker said on Friday.,normal
UVV,Universal Corporation,20131101,UPDATE 1-Century signs Manila Bay development deal with Okada's Universal ,(Adds stake purchase by First Paramount Holdings 888  Inc  details),topStory
WMT,Wal-Mart Stores Inc,20131101,Walmart kicks off online holiday deals early in intense season ,NEW YORK U.S. retailers facing the shortest holiday season in years are preparing to assail customers with deals and promotions this week  before they have even digested their Halloween candy.,topStory
TGB,Taseko Mines Limited,20131101,Taseko Mines to challenge findings of environment threat ,Nov 1 Taseko Mines Ltd said on Friday that it will challenge findings of a Canadian federal review panel  which said that the company's revised plan for a copper-gold mine in British Columbia poses significant threats to the environment.,topStory
TGB,Taseko Mines Limited,20131101,Canada panel says revised Taseko mine plan may harm environment ,A revised mine plan for Taseko Mines' New Prosperity copper-gold project in British Columbia still poses significant threats to the environment and nearby communities  a Canadian federal review panel said late on Thursday.,normal
TGB,Taseko Mines Limited,20131101,Canada panel says revised Taseko mine plan may harm environment ,Nov 1 A revised mine plan for Taseko Mines'  New Prosperity copper-gold project in British Columbia still poses significant threats to the environment and nearby communities  a Canadian federal review panel said late on Thursday.,normal
