AMGN,Amgen Inc,20130719,DEALTALK-Biotech takeover interest more fad than fashion ,July 19 Investors betting on a wave of big biotechnology deals following Amgen Inc's $10 billion bid for Onyx Pharmaceuticals Inc may well be disappointed.,topStory
GS,Goldman Sachs Group Inc (The),20130719,EXCLUSIVE-Buyout firm GTCR looks to sell Six3 Systems-sources ,July 19 Buyout firm GTCR LLC is exploring a potential sale of Six3 Systems Inc  which provides intelligence services to national security and defense agencies  and hopes to fetch as much as $1 billion  four people familiar with the matter said on Friday.,normal
GS,Goldman Sachs Group Inc (The),20130719,TREASURIES-Prices edge higher before Fed buyback ,* Prices increase before Fed 10-year note buyback     * Corporate rate hedging seen weighing on the market     * Treasury to sell $99 billion new supply next week      By Karen Brettell     NEW YORK  July 19 U.S. Treasuries prices edged up on Friday before the Federal Reserve was due to buy 10-year notes as part of its ongoing purchase program  with some traders expecting that the market could come under pressure later in the day as companies sell rate locks in anticipation of new bo,normal
GS,Goldman Sachs Group Inc (The),20130719,INSIGHT-Aussie bank surfs U.S. energy wave as Wall St rivals struggle ,NEW YORK  July 19 An Australian bank is quietly beating Wall Street's powerhouses in a game they have long dominated: trading in the staples of the world economy.,normal
GS,Goldman Sachs Group Inc (The),20130719,Insight: Aussie bank surfs U.S. energy wave as Wall St. rivals struggle ,NEW YORK An Australian bank is quietly beating Wall Street's powerhouses in a game they have long dominated: trading in the staples of the world economy.,normal
HES,Hess Corporation,20130719,UPDATE 1-India's ONGC offers Azeri Light crude for 1st time ,SINGAPORE  July 19 Indian explorer ONGC Videsh  offered on Friday a cargo of Azeri Light crude for the first time via a tender after it bought a stake in the field from Hess Corp.,topStory
HON,Honeywell International Inc,20130719,Honeywell cost cutting drives profit higher ,Honeywell International Inc  reported a stronger quarterly profit as it cut costs and sold more security systems for buildings and turbochargers for cars and trucks  nudging its shares to a lifetime high.,topStory
HON,Honeywell International Inc,20130719,Exclusive: Probe of Boeing's 787 focuses on condensation  emergency beacon ,WASHINGTON/SEATTLE Officials investigating the fire on a parked Ethiopian Airlines Boeing 787 are focused on how condensation and increased humidity could have sparked the blaze at London's Heathrow Airport last week  three sources familiar with the probe said.,normal
HON,Honeywell International Inc,20130719,CORRECTED-UPDATE 3-Honeywell cost cutting drives profit higher ,(Corrects paragraph 13 to say pension and post-retirement payments fell to $42 million  not $32 million  during the quarter),normal
HON,Honeywell International Inc,20130719,Beacon focus of Boeing fire probe; investors remain on edge ,LONDON/SEATTLE British aviation investigators identified an emergency beacon made by Honeywell International Inc as a likely source of last week's blaze on a Boeing Co 787 Dreamliner and called for it to be turned off  spurring a rally in Boeing shares by relieved investors.,normal
IPG,Interpublic Group of Companies Inc (The),20130719,Interpublic to cut costs as Europe advertising declines ,Interpublic Group of Cos   home to advertising agencies McCann Erickson and Draftfcb  said it would focus on cutting costs after reporting a lower-than-expected second-quarter profit due to steep declines in ad spending in Europe.,topStory
IPG,Interpublic Group of Companies Inc (The),20130719,Interpublic profit falls on costs  taxes ,July 19 Interpublic Group of Cos  home to advertising agencies McCann Erickson and Draftfcb  reported a 19 percent drop in profit due to higher costs and taxes  but revenue rose due to a buoyant N American advertising market.,normal
JPM,J P Morgan Chase & Co,20130719,JPMorgan plans to name risk or finance experts to board: source ,JPMorgan Chase & Co  expects to name two directors with expertise in risk or finance to its board  according to a person familiar with the matter.,topStory
JPM,J P Morgan Chase & Co,20130719,UPDATE 2-Fed rethinks move allowing banks to trade physical commodities ,NEW YORK  July 19 The U.S. Federal Reserve is "reviewing" a landmark 2003 decision that first allowed regulated banks to trade in physical commodity markets  it said on Friday  a move that may send new shockwaves through Wall Street.,normal
JPM,J P Morgan Chase & Co,20130719,Fed reviewing banks' physical commodities trading ,NEW YORK The Federal Reserve is "reviewing" a landmark 2003 decision that first allowed bank holding companies to trade in physical commodity markets  it said on Friday  a move that may send new shudders through Wall Street.,normal
JPM,J P Morgan Chase & Co,20130719,JPMorgan plans to name risk or finance experts to board -source ,July 19 JPMorgan Chase & Co expects to name two directors with expertise in risk or finance to its board  according to a person familiar with the matter.,normal
JPM,J P Morgan Chase & Co,20130719,Exclusive: Buyout firm GTCR looks to sell Six3 Systems - sources ,Buyout firm GTCR LLC is exploring a potential sale of Six3 Systems Inc  which provides intelligence services to national security and defense agencies  and hopes to fetch as much as $1 billion  four people familiar with the matter said on Friday.,normal
JPM,J P Morgan Chase & Co,20130719,Two JPMorgan directors to retire from board after Whale mess ,Two JPMorgan Chase & Co  directors who sat on the board's risk committee in the run-up to the London Whale trading debacle have retired.,normal
JPM,J P Morgan Chase & Co,20130719,EXCLUSIVE-Buyout firm GTCR looks to sell Six3 Systems-sources ,July 19 Buyout firm GTCR LLC is exploring a potential sale of Six3 Systems Inc  which provides intelligence services to national security and defense agencies  and hopes to fetch as much as $1 billion  four people familiar with the matter said on Friday.,normal
JPM,J P Morgan Chase & Co,20130719,UPDATE 2-UK picks JPMorgan to advise on bank share sales ,* Lloyds sale could start Aug-Sept after share price rally,normal
KSU,Kansas City Southern,20130719,UPDATE 1-Kansas City Southern expects growth in crude-by-rail to Texas ,* Railroad remains in talks for rail terminal in Port Arthur  TX,topStory
KSU,Kansas City Southern,20130719,Kansas City Southern expects growth in crude-by-rail to Texas ,HOUSTON  July 19 Kansas City Southern  expects its movements of crude by rail to Texas to grow  and remains committed to building a new crude terminal in Port Arthur once permits are approved  executives told analysts on Friday.,normal
MX,MagnaChip Semiconductor Corporation,20130719,Update-Moody's assigns definitive B1 rating to MagnaChip's USD bond ,MagnaChip Semiconductor Corporation     ,topStory
MAN,ManpowerGroup,20130719,ManpowerGroup profit jumps as restructuring gains pace ,ManpowerGroup Inc   the world's third-largest staffing company  reported a quarterly profit that blew past market expectations as a restructuring program began to bear fruit  sending its shares up as much as 7 percent.,topStory
MAN,ManpowerGroup,20130719,UPDATE 2-ManpowerGroup profit jumps as restructuring gains pace ,July 19 ManpowerGroup Inc  the world's third-largest staffing company  reported a quarterly profit that blew past market expectations as a restructuring program began to bear fruit  sending its shares up as much as 7 percent.,normal
MAN,ManpowerGroup,20130719,ManpowerGroup's revenue falls 3 pct on weak Europe ,July 19 ManpowerGroup Inc  the No.3 global staffing company  reported a 3 percent fall in quarterly revenue as hiring slowed in its largest market  Europe.,normal
MS,Morgan Stanley,20130719,UPDATE 1-Morgan Stanley stock traders rebuild burned bridges ,(Adds detail on Morgan Stanley stock trading revenue  investor quote in paragraphs 8 and 9),topStory
MS,Morgan Stanley,20130719,Fed reviewing banks' physical commodities trading ,NEW YORK The Federal Reserve is "reviewing" a landmark 2003 decision that first allowed bank holding companies to trade in physical commodity markets  it said on Friday  a move that may send new shudders through Wall Street.,normal
MS,Morgan Stanley,20130719,Analysis: Morgan Stanley stock traders rebuild burned bridges ,NEW YORK As Morgan Stanley's  share price went on a headlong descent during the financial crisis in 2008  then-Chief Executive John Mack personally lobbied regulators to stop short-selling temporarily.,normal
MSI,Motorola Solutions Inc,20130719,CORRECTED-Google's Motorola to hold Moto X phone event on Aug. 1 ,(Corrects paragraph two to show the device was depicted in photo),topStory
PBR,Petroleo Brasileiro SA- Petrobras,20130719,EMERGING MARKETS-Brazil stocks retreat after four-session rally ,* World markets down after record highs for Dow  S&P     * Vale  Petrobras give up recent gains     * Brazil Bovespa down 0.66 pct  Mexico IPC down 0.7 pct      By Lucas Iberico-Lozada     SAO PAULO  July 19 Brazilian stocks tracked world markets lower on Friday  snapping a four-session rally as profit-taking investors sold shares of commodities producers and banks.     Brazil's benchmark Bovespa stock index fell 0.66 percent to 47 342.88 after its longest rally in nearly two months.,topStory
RTN,Raytheon Company,20130719,BAE Systems protests U.S. Navy contract award to Raytheon ,WASHINGTON Britain's BAE Systems PLC  on Thursday filed a formal protest against the U.S. Navy's decision to award a contract for a next-generation electronic jammer to Raytheon Co   a U.S. spokesman for the company said.,topStory
RTN,Raytheon Company,20130719,UPDATE 1-BAE Systems protests US Navy contract award to Raytheon ,WASHINGTON  July 18 Britain's BAE Systems PLC  on Thursday filed a formal protest against the U.S. Navy's decision to award a contract for a next-generation electronic jammer to Raytheon Co  a U.S. spokesman for the company said.,normal
RTN,Raytheon Company,20130719,BAE Systems protests US Navy contract award to Raytheon ,WASHINGTON  July 18 Britain's BAE Systems PLC  on Thursday filed a formal protest against the U.S. Navy's decision to award a contract for a next-generation electronic jammer to Raytheon Co  a U.S. spokesman for the company said.,normal
COL,Rockwell Collins Inc,20130719,Rockwell Collins profit aided by commercial sales ,Rockwell Collins Inc  reported higher-than-expected quarterly profit as it sold more parts to commercial jet makers and benefited from share buybacks and cost cuts  and its shares rose 2.4 percent  above their year high.,topStory
COL,Rockwell Collins Inc,20130719,UPDATE 2-Rockwell Collins profit aided by commercial sales ,July 19 Rockwell Collins Inc reported higher-than-expected quarterly profit as it sold more parts to commercial jet makers and benefited from share buybacks and cost cuts  and its shares rose 2.4 percent  above their year high.,normal
SLB,Schlumberger NV,20130719,Schlumberger soars on global drilling boom  Baker hit at home ,A three-decade high for drilling activity outside North America lifted Schlumberger Ltd  to a seventh straight estimate-topping quarterly profit  while U.S.-focused Baker Hughes Inc  came up short in a tough quarter closer to home.,topStory
SLB,Schlumberger NV,20130719,WRAPUP 2-Schlumberger soars on global drilling boom  Baker hit at home ,* Schlumberger Q2 EPS $1.15 vs estimate $1.10     * Baker Hughes profit down 45 pct  CEO sees rebound     * Schlumberger shares rise 4 pct  Baker down 4 pct       By Braden Reddall     July 19 A three-decade high for drilling activity outside North America lifted Schlumberger Ltd  to a seventh straight estimate-topping quarterly profit  while U.S.-focused Baker Hughes Inc came up short in a tough quarter closer to home.     Shares of global oilfield services leader  Schlumberger rose,normal
SLB,Schlumberger NV,20130719,WRAPUP 1-Schlumberger soars on global drilling boom  Baker hit at home ,* Schlumberger Q2 EPS $1.15 vs estimate $1.10     * Baker Hughes profit down 45 pct  CEO see rebound     * Schlumberger shares up 2 pct in premarket trading      By Braden Reddall     July 19 A three-decade high for drilling activity outside North America lifted Schlumberger Ltd  to its seventh straight estimate-topping quarterly profit  while U.S.-focused Baker Hughes Inc came up short in a tough quarter at home.     Shares of global oil services sector leader Schlumberger rose 4 pe,normal
SLB,Schlumberger NV,20130719,International drilling boom drives Schlumberger profit ,Schlumberger Ltd   the world's largest oilfield services company  posted a better-than-expected profit for the seventh quarter as drilling activity outside North America touched a 30-year high.,normal
SLB,Schlumberger NV,20130719,UPDATE 1-International drilling boom drives Schlumberger profit ,* Second-quarter earnings per share $1.15 vs estimate $1.10,normal
STT,State Street Corporation,20130719,NYC funds pick State Street to replace BNY Mellon after FX flap ,BOSTON New York City pension funds have picked State Street Corp  to safeguard $137 billion  replacing incumbent Bank of New York Mellon Corp   which was accused in 2011 of overcharging the funds on foreign currency trades.,topStory
STT,State Street Corporation,20130719,State Street profit beats Street; compensation costs fall ,BOSTON State Street Corp's  second-quarter profit rose 19 percent  beating Wall Street estimates  as compensation costs fell and revenue increased from managing money  servicing client assets and trading foreign currencies.,normal
STT,State Street Corporation,20130719,CORRECTED-UPDATE 1-State Street profit beats Street; compensation costs fall ,BOSTON  July 19 State Street Corp's  second-quarter profit rose 19 percent  beating Wall Street estimates  as compensation costs fell and revenue increased from managing money  servicing client assets and trading foreign currencies.,normal
STT,State Street Corporation,20130719,CORRECTED-State Street second-quarter profit rises 19 percent ,BOSTON  July 19 State Street Corp said on Friday that second-quarter profit rose 19 percent on higher investment management fees and a boost from foreign exchange trading.,normal
BX,The Blackstone Group LP,20130719,Blackstone  MBK eye Singapore IPOs for Taiwan  India assets: sources ,HONG KONG Blackstone Group and MBK Partners plan Singapore initial public offerings for assets the private equity companies separately own in Taiwan and India  sources said.,topStory
BX,The Blackstone Group LP,20130719,Blackstone  MBK eye Singapore IPOs for Taiwan  India assets-sources ,HONG KONG  July 19 Blackstone Group and MBK Partners plan Singapore initial public offerings for assets the private equity companies separately own in Taiwan and India  sources said.,normal
TM,Toyota Motor Corp Ltd Ord,20130719,Toyota gets final OK for settlement of U.S. acceleration class action ,July 19 A U.S. judge on Friday gave final approval to the settlement of a class action lawsuit against Toyota Motor Corp by plaintiffs who claimed design defects caused some of the company's vehicles to accelerate without warning.,topStory
VFC,VF Corporation,20130719,VF Corp profit lifted by lower cotton costs  Vans sales gains ,VF Corp   owner of the brands like Wrangler jeans and The North Face outdoor clothing  reported higher quarterly adjusted earnings  helped by lower cotton costs and rising sales of high-margin merchandise.,topStory
VFC,VF Corporation,20130719,VF Corp profit lifted by lower cotton costs  Vans sales gains ,July 19 VF Corp  owner of the brands like Wrangler jeans and The North Face outdoor clothing  reported higher quarterly adjusted earnings  helped by lower cotton costs and rising sales of  high-margin merchandise.,normal
WMT,Wal-Mart Stores Inc,20130719,India police agency says Wal-Mart violated investment rules ,MUMBAI Wal-Mart Stores Inc  violated Indian rules governing foreign investment  the country's top police agency said in a letter to a member of parliament seen by Reuters.,topStory
WMT,Wal-Mart Stores Inc,20130719,UPDATE 1-India police agency says Wal-Mart violated investment rules ,MUMBAI  July 19 Wal-Mart Stores Inc  violated Indian rules governing foreign investment  the country's top police agency said in a letter to a member of parliament seen by Reuters.,normal
WMT,Wal-Mart Stores Inc,20130719,India police agency says Wal-Mart violated investment rules ,MUMBAI  July 19 Wal-Mart Stores Inc  violated Indian rules governing foreign investment  the Central Bureau of Investigation (CBI)  the country's top police agency  said in a letter to a member of parliament and seen by Reuters.,normal
WHR,Whirlpool Corporation,20130719,Whirlpool  Electrolux see a rebounding Europe ,CHICAGO Home-appliance manufacturer Whirlpool Corp  and Swedish rival Electrolux AB  forecast a strong rebound in demand from Europe  suggesting consumer confidence may be turning the corner after being battered by a debt crisis and austerity measures.,topStory
WHR,Whirlpool Corporation,20130719,CORRECTED-UPDATE 5-Whirlpool  Electrolux see a rebounding Europe ,(Corrects to delete bullet point about Whirlpool's profit topping hopes  because EPS excluding items was below analysts' expectations),normal
WHR,Whirlpool Corporation,20130719,Whirlpool's profit rises 75 percent on margin improvement ,July 19 Whirlpool Corp reported a 75 percent increase in its second-quarter profit  boosted by strong demand and expansion in its gross margin.,normal
YUM,Yum! Brands Inc,20130719,RPT-China  U.S. companies' great hope  now a drag ,* S&P companies' exposure to China has jumped over the years,topStory
