SHLM,A Schulman Inc,20130702,A. Schulman drops bid for Ferro  shares fall ,Chemical maker A. Schulman Inc  said it dropped its bid for Ferro Corp   about four months after it had offered $563 million for its smaller rival.,topStory
HMC,Honda Motor Company Ltd,20130702,UPDATE 1-GM  Honda to develop hydrogen fuel-cell vehicles by 2020 ,DETROIT  July 2 General Motors Co and Honda Motor Co will jointly develop hydrogen fuel-cell vehicle systems over the next seven years  the latest alliance in an industrywide effort to cut the cost of the new technology while meeting stricter global emissions rules.,topStory
HMC,Honda Motor Company Ltd,20130702,GM  Honda to jointly develop hydrogen fuel-cell vehicles by 2020 ,DETROIT  July 2 General Motors Co and Honda Motor Co will jointly develop hydrogen fuel-cell vehicles over the next seven years  the latest alliance in an industry-wide effort to cut the technology's costs and meet stricter global emissions rules.,normal
HSBC,HSBC Holdings plc,20130702,HSBC wins OK of record $1.92 bln money-laundering settlement ,July 2 A federal judge has approved HSBC Holdings Plc's  record $1.92 billion settlement with federal and state investigators of charges that it flouted rules designed to stop money laundering and thwart transactions with countries under U.S. sanctions.,topStory
HSBC,HSBC Holdings plc,20130702,French lawmakers quiz ex-HSBC employee who leaked client data ,PARIS A former HSBC  employee wanted in Switzerland for leaking the details of tens of thousands of bank accounts gave evidence on Tuesday to French lawmakers trying to tighten rules against tax evasion.,normal
HSBC,HSBC Holdings plc,20130702,French lawmakers quiz ex-HSBC employee who leaked client data ,PARIS  July 2 A former HSBC employee wanted in Switzerland for leaking the details of tens of thousands of bank accounts gave evidence on Tuesday to French lawmakers trying to tighten rules against tax evasion.,normal
HSEA,HSBC Holdings plc,20130702,HSBC wins OK of record $1.92 bln money-laundering settlement ,July 2 A federal judge has approved HSBC Holdings Plc's  record $1.92 billion settlement with federal and state investigators of charges that it flouted rules designed to stop money laundering and thwart transactions with countries under U.S. sanctions.,topStory
HSEA,HSBC Holdings plc,20130702,French lawmakers quiz ex-HSBC employee who leaked client data ,PARIS A former HSBC  employee wanted in Switzerland for leaking the details of tens of thousands of bank accounts gave evidence on Tuesday to French lawmakers trying to tighten rules against tax evasion.,normal
HSEA,HSBC Holdings plc,20130702,French lawmakers quiz ex-HSBC employee who leaked client data ,PARIS  July 2 A former HSBC employee wanted in Switzerland for leaking the details of tens of thousands of bank accounts gave evidence on Tuesday to French lawmakers trying to tighten rules against tax evasion.,normal
HSEB,HSBC Holdings plc,20130702,HSBC wins OK of record $1.92 bln money-laundering settlement ,July 2 A federal judge has approved HSBC Holdings Plc's  record $1.92 billion settlement with federal and state investigators of charges that it flouted rules designed to stop money laundering and thwart transactions with countries under U.S. sanctions.,topStory
HSEB,HSBC Holdings plc,20130702,French lawmakers quiz ex-HSBC employee who leaked client data ,PARIS A former HSBC  employee wanted in Switzerland for leaking the details of tens of thousands of bank accounts gave evidence on Tuesday to French lawmakers trying to tighten rules against tax evasion.,normal
HSEB,HSBC Holdings plc,20130702,French lawmakers quiz ex-HSBC employee who leaked client data ,PARIS  July 2 A former HSBC employee wanted in Switzerland for leaking the details of tens of thousands of bank accounts gave evidence on Tuesday to French lawmakers trying to tighten rules against tax evasion.,normal
HUN,Huntsman Corporation,20130702,UPDATE 1-Huntsman eyes Rockwood's titanium dioxide unit -sources ,* Huntsman top executives toured European plants-sources   (Adds industry background  details on talks),topStory
JPM,J P Morgan Chase & Co,20130702,JPMorgan oil chief moves to Noble  new co-heads named: SparkSpread ,NEW YORK JPMorgan Chase & Co  named Jeff Katz and Mitch Rubinstein to run its global oil operation after the division's previous chief Jeff Frase left the bank after five years for Noble Group   industry website SparkSpread.com reported on Tuesday.,topStory
JPM,J P Morgan Chase & Co,20130702,UPDATE 1-Textbook publisher Cengage files bankruptcy to cut debt ,(Adds details about Cengage's business  creditor information  background),normal
JPM,J P Morgan Chase & Co,20130702,JP Morgan disciplined star banker in 2009 over emails ,LONDON Ian Hannam  one of London's most prominent bankers who is fighting to clear his name after a 2012 fine for market abuse  was disciplined by his bank four years ago over his working practices  according to court documents.,normal
JPM,J P Morgan Chase & Co,20130702,UPDATE 1-JP Morgan disciplined star banker in 2009 over emails ,LONDON  July 2 Ian Hannam  one of London's most prominent bankers who is fighting to clear his name after a 2012 fine for market abuse  was disciplined by his bank four years ago over his working practices  according to court documents.,normal
JPM,J P Morgan Chase & Co,20130702,JPMorgan's oil trade head Frase moving to Noble: SparkSpread ,NEW YORK JPMorgan Chase & Co's  head of global oil trading  Jeff Frase  is leaving the bank to run Noble Group's  oil business  industry website SparkSpread.com reported on Tuesday.,normal
JPM,J P Morgan Chase & Co,20130702,JP Morgan leads Nokia's 1.2 billion euro acquisition loan: sources ,LONDON JP Morgan is leading the 1.2 billion euro ($1.56 billion) loan backing Finnish mobile handset maker Nokia's 1.7 billion euro acquisition of Siemens' 50 percent stake in joint-venture Nokia Siemens Networks (NSN)  banking sources said.,normal
JPM,J P Morgan Chase & Co,20130702,JP Morgan disciplined star banker in 2009: court documents ,LONDON Ian Hannam  one of London's most prominent bankers who is fighting to clear his name after a 2012 fine for market abuse  was disciplined by his bank four years ago over his working practices  according to court documents.,normal
JPM,J P Morgan Chase & Co,20130702,JP Morgan disciplined star banker in 2009- court documents ,LONDON  July 2 Ian Hannam  one of London's most prominent bankers who is fighting to clear his name after a 2012 fine for market abuse  was disciplined by his bank four years ago over his working practices  according to court documents.,normal
MGM,MGM Resorts International,20130702,Investigators probe Cirque du Soleil death in Las Vegas ,LAS VEGAS Federal occupational safety officials are investigating the death of a performer during Cirque du Soleil's "KA" show at the MGM Grand in Las Vegas  Cirque officials said on Monday. | Video ,topStory
MGM,MGM Resorts International,20130702,Investigators probe Cirque du Soleil death in Las Vegas ,LAS VEGAS Federal occupational safety officials are investigating the death of a performer during Cirque du Soleil's "KA" show at the MGM Grand in Las Vegas  Cirque officials said on Monday.,normal
MTU,Mitsubishi UFJ Financial Group Inc,20130702,Japan's MUFG agrees to buy $5.61 billion stake in Thai lender ,TOKYO/HONG KONG Japan's Mitsubishi UFJ Financial Group (MUFG)  has agreed to buy a controlling stake in Thailand's Bank of Ayudhya Pcl  for up to 560 billion yen ($5.61 billion) as Japanese lenders expand into fast-growing Southeast Asian economies to beat slower growth at home.,topStory
MTU,Mitsubishi UFJ Financial Group Inc,20130702,UPDATE 1-Japan's MUFG agrees to buy $5.61 bln stake in Thai lender ,* MUFG requires Thai central bank and ministry of finance approval,normal
MTU,Mitsubishi UFJ Financial Group Inc,20130702,Japan's MUFG says agrees to buy $5.61 bln stake in Bank of Ayudhya ,TOKYO  July 2 Mitsubishi UFJ Financial Group (MUFG) said on Tuesday it had agreed to buy up to 75 percent of Bank of Ayudhya Pcl  Thailand's fifth-largest lender  in a deal worth 560 billion yen ($5.61 billion).,normal
MS,Morgan Stanley,20130702,Morgan Stanley hired for sale of medical patch maker LTS ,FRANKFURT Medical patches manufacturer LTS Lohmann has been put up for sale  with Morgan Stanley hired to find a buyer  three sources close to the matter said on Tuesday.,topStory
MS,Morgan Stanley,20130702,Morgan Stanley hired for sale of medical patch maker LTS ,FRANKFURT  July 2 Medical patches manufacturer LTS Lohmann has been put up for sale  with Morgan Stanley hired to find a buyer  three sources close to the matter said on Tuesday.,normal
MS,Morgan Stanley,20130702,Thomson Reuters to buy FX option business from Tradeweb ,LONDON Thomson Reuters Corp   has agreed to buy the foreign exchange options business of Tradeweb Markets for an undisclosed amount  the company said on Tuesday.,normal
PTR,PetroChina Company Limited,20130702,Hong Kong  China shares slip on money market disappointment ,* HK reverses early gains  more weakness ahead if losses persist,topStory
PFE,Pfizer Inc,20130702,US STOCKS-Futures point to flat open before factory data ,* Fed's Dudley to speak about national economic conditions,topStory
PFE,Pfizer Inc,20130702,US STOCKS-Futures higher as positive momentum persists ,* Fed's Dudley to speak about national economic conditions,normal
PFE,Pfizer Inc,20130702,US STOCKS-Futures higher as positive momentum persists ,NEW YORK  July 2 U.S. stock index futures rose modestly on Tuesday  indicating positive market momentum would continue as investors remain more comfortable with the economic outlook.,normal
PFK,Prudential Financial Inc,20130702,Prudential to fight U.S. proposal to label it 'systemic' ,WASHINGTON Insurance company Prudential Financial Inc  said on Tuesday it will contest a proposal by the new U.S. risk council to designate it as systemically important  a tag that would subject it to stricter oversight by federal banking regulators.,topStory
PJH,Prudential Financial Inc,20130702,Prudential to fight U.S. proposal to label it 'systemic' ,WASHINGTON Insurance company Prudential Financial Inc  said on Tuesday it will contest a proposal by the new U.S. risk council to designate it as systemically important  a tag that would subject it to stricter oversight by federal banking regulators.,topStory
PRH,Prudential Financial Inc,20130702,Prudential to fight U.S. proposal to label it 'systemic' ,WASHINGTON Insurance company Prudential Financial Inc  said on Tuesday it will contest a proposal by the new U.S. risk council to designate it as systemically important  a tag that would subject it to stricter oversight by federal banking regulators.,topStory
PRU,Prudential Financial Inc,20130702,Prudential to fight U.S. proposal to label it 'systemic' ,WASHINGTON Insurance company Prudential Financial Inc  said on Tuesday it will contest a proposal by the new U.S. risk council to designate it as systemically important  a tag that would subject it to stricter oversight by federal banking regulators.,topStory
RBS,Royal Bank Scotland plc (The),20130702,RBS commissions review of small business lending ,LONDON  July 3 Royal Bank of Scotland (RBS)  has commissioned a review of its lending to small businesses  responding to concerns of a shortage of finance in a sector seen as vital to Britain's economic revival.,topStory
S,Sprint Corporation,20130702,UPDATE 1-Sprint Nextel must face NY suit over tax fraud - judge ,NEW YORK  July 1 Sprint Nextel Corp must face a lawsuit brought by New York state accusing the company of deliberately not collecting or paying millions of dollars of taxes for its cell phone service  a judge has ruled.,topStory
S,Sprint Corporation,20130702,Sprint Nextel must face NY suit over tax fraud - judge ,NEW YORK  July 1 Sprint Nextel Corp must face a lawsuit brought by New York state accusing the company of deliberately not collecting or paying millions of dollars of taxes for its cell phone service  a judge has ruled.,normal
TI,Telecom Italia SPA,20130702,Deals of the day -- mergers and acquisitions ,July 2 The following bids  mergers  acquisitions and disposals were reported by 2000 GMT on Tuesday:,topStory
TI,Telecom Italia SPA,20130702,Telecom Italia  Hutchison talks stalled ahead of board meeting: sources ,MILAN/PARIS Hutchison Whampoa is losing patience with Telecom Italia over lack of progress on a proposed merger of their Italian mobile phone units  people familiar with the talks said  casting doubt on prospects for a deal.,normal
TI,Telecom Italia SPA,20130702,Tel Italia  Hutchison talks stalled ahead of board mtg-sources ,MILAN/PARIS  July 2 Hutchison Whampoa  is losing patience with Telecom Italia over lack of progress on a proposed merger of their Italian mobile phone units  people familiar with the talks said  casting doubt on prospects for a deal.,normal
TRI,Thomson Reuters Corp,20130702,UPDATE 1-Textbook publisher Cengage files bankruptcy to cut debt ,(Adds details about Cengage's business  creditor information  background),topStory
TRI,Thomson Reuters Corp,20130702,Thomson Reuters to buy FX option business from Tradeweb ,LONDON Thomson Reuters Corp   has agreed to buy the foreign exchange options business of Tradeweb Markets for an undisclosed amount  the company said on Tuesday.,normal
TIF,Tiffany & Co,20130702,UPDATE 1-Former Tiffany exec charged in jewelry theft ,NEW YORK  July 2 A woman who once worked as an executive at jeweler Tiffany & Co was arrested on Tuesday in connection with the theft of more than $1 million worth of jewelry from her former employer  authorities said.,topStory
TIF,Tiffany & Co,20130702,Former Tiffany executive arrested in connection with jewelry theft ,NEW YORK  July 2 A woman who once worked as an executive at jeweler Tiffany & Co was arrested on Tuesday in connection with the theft of more than $1 million worth of jewelry from her former employer  authorities said.,normal
TM,Toyota Motor Corp Ltd Ord,20130702,Toyota may fall short of Prius U.S. sales goal in 2013 ,DETROIT Toyota Motor Corp may fall short of its goal to sell 250 000 of its hybrid Prius models in the U.S. market this year  a Toyota executive said on Tuesday.,topStory
TM,Toyota Motor Corp Ltd Ord,20130702,CORRECTED-Toyota may fall short of Prius U.S. sales goal in 2013 ,(Corrects headline and first paragraph to say Toyota may fall short of its Prius target  not will),normal
TM,Toyota Motor Corp Ltd Ord,20130702,UPDATE 3-Trucks lift U.S. auto sales to best month since 2007 ,* Industry rides coattails of improving U.S. housing market,normal
TM,Toyota Motor Corp Ltd Ord,20130702,UPDATE 1-Toyota could fall short of Prius U.S. sales target this year ,DETROIT  July 2 Toyota Motor Corp.  the dominant player in the U.S. hybrid vehicle market  could miss its goal to sell 250 000 of its Prius models in the United States this year  a company executive said on Tuesday.,normal
TM,Toyota Motor Corp Ltd Ord,20130702,TABLE-Top-20 selling vehicles in U.S. through June ,July 2 The following are the 20 top-selling vehicles in the U.S. through June of 2013 as reported by the automakers and ranked by total units.        Top 20 selling vehicles in U.S. in June    RANK  VEHICLE                     JUNE  LAST YR   % CHNG  1     Ford F-Series P/U         68 009   55 025    +23.6  2     Chevy Silverado-C/K P/U   43 259   33 566    +28.9  3     Toyota Camry              35 870   32 107    +11.7  4     Chevrolet Cruze           32 871   18 983    +73.2  5    ,normal
TM,Toyota Motor Corp Ltd Ord,20130702,CORRECTED-UPDATE 1-Demand for big pickup trucks fuels June U.S. auto sales ,(Corrects first bullet point to "best monthly sales rate" instead of "best June"),normal
TM,Toyota Motor Corp Ltd Ord,20130702,Japan's MUFG agrees to buy $5.61 billion stake in Thai lender ,TOKYO/HONG KONG Japan's Mitsubishi UFJ Financial Group (MUFG)  has agreed to buy a controlling stake in Thailand's Bank of Ayudhya Pcl  for up to 560 billion yen ($5.61 billion) as Japanese lenders expand into fast-growing Southeast Asian economies to beat slower growth at home.,normal
TM,Toyota Motor Corp Ltd Ord,20130702,UPDATE 1-Japan's MUFG agrees to buy $5.61 bln stake in Thai lender ,* MUFG requires Thai central bank and ministry of finance approval,normal
VRX,Valeant Pharmaceuticals International Inc,20130702,CANADA STOCKS-TSX hits one-week high as energy  Valeant provide boost ,* TSX rises 49.27 points  or 0.41 percent  to 12 178.38     * Seven of 10 main index sectors advance     * Barrick tumbles on mine delay  bullion decline     * BlackBerry slips after brokerage cuts     * Valeant climbs 4.8 percent after RBC raises price target      By John Tilak     TORONTO  July 2 Canada's main stock index touched a one-week high on Tuesday as weakness in gold producers and smartphone maker BlackBerry was offset by robust gains in the energy sector  fueled by a jump,topStory
