1056 1238 144 2000 397 609 82 22 2 24 1056 1238 144 2000 1828 406 25 862 397 609 0.000338
144 2000 406 1828 406 25 397 609 1238 144 2000 406 1828 406 25 397 609 312 4 274 0.000338
0 0 0 0 0 150 1725 82 1725 35 2 2000 302 115 1725 800 22 4 859 226 0.000338
82 22 2 24 1056 1238 144 2000 397 609 63 17 119 11 300 663 170 264 84 1155 0.000338
0 0 0 0 2000 340 109 1300 22 253 560 17 340 192 48 2000 479 2000 117 204 0.011828
0 0 0 3 2000 340 109 1300 22 253 560 17 340 192 48 2000 479 2000 117 204 0.011828
248 1389 153 22 248 1389 183 27 220 144 153 276 2000 1882 569 154 756 537 467 2 -0.00729
0 0 0 113 439 60 131 22 350 25 841 285 113 898 210 58 1641 156 277 22 -0.00729
22 60 150 90 70 281 2000 60 1605 150 1062 1062 2000 124 1462 2000 312 1134 4 274 0.004448
0 0 0 0 0 0 0 578 2000 351 190 578 2000 351 63 6 2000 312 4 274 -0.03611
397 139 103 19 227 108 77 69 26 126 153 2000 439 609 640 1436 342 974 397 759 0.008894
11 302 2000 2000 2000 397 609 22 132 765 11 302 2000 2000 2000 397 609 312 4 274 0.009404
0 0 0 0 0 0 0 0 0 0 2000 6 430 6 6 92 430 2000 2000 238 -0.00361
0 0 33 51 12 172 83 39 43 172 33 51 12 160 778 2000 157 45 447 215 -0.002985
0 0 0 0 0 0 0 20 34 28 26 460 35 2 28 262 589 332 410 34 -0.00671
112 68 795 54 1804 1244 18 779 112 12 623 494 80 171 2000 2000 533 54 221 1244 -0.00671
0 0 0 0 112 12 1131 779 112 12 623 494 80 171 2000 2000 533 54 221 1244 -0.00671
112 68 795 54 1804 1244 18 779 112 12 623 494 80 171 2000 2000 533 54 221 1244 -0.00671
0 0 0 0 0 0 0 0 0 5 364 139 29 460 358 69 26 28 364 340 -0.00671
0 3 143 1164 18 68 109 2 143 1164 18 12 778 160 443 110 150 190 1606 119 0.002879
0 0 0 0 143 1164 18 12 2 143 1164 18 12 778 160 443 110 150 190 119 0.002879
0 0 0 143 1164 18 68 109 2 143 1164 18 12 778 160 443 110 150 190 119 0.002879
0 0 0 0 0 0 0 0 0 0 1139 2000 94 460 48 138 938 1587 94 460 0.007412
0 0 0 0 0 0 37 17 28 555 18 364 37 17 555 69 28 1413 237 460 -0.014651
0 0 0 0 0 0 0 0 0 5 126 397 707 555 913 432 11 159 43 397 -0.014651
0 94 460 864 121 132 43 87 43 2 862 460 92 94 460 80 132 864 6 1192 0.004394
94 460 864 121 132 43 87 43 2 4 862 460 92 94 460 80 132 864 6 1192 0.004394
0 0 0 0 0 0 0 0 1453 50 102 2 24 1453 50 189 4 333 94 460 -0.002303
0 0 0 0 0 0 0 3 2000 1453 35 769 102 1453 50 189 4 333 94 460 -0.002303
0 0 0 0 0 0 0 0 0 0 0 0 0 73 131 61 857 189 50 333 0.005737
0 0 0 0 0 0 0 0 0 28 2000 17 23 19 2000 17 555 69 28 126 -0.018868
0 0 0 0 0 0 0 0 0 0 0 0 13 159 364 176 578 2000 78 146 -0.018868
0 0 0 10 825 53 223 53 10 825 386 28 3 1332 9 3 866 9 119 11 0.006898
0 0 0 0 0 0 28 159 18 35 159 28 20 34 909 344 2000 489 2000 221 0.006898
0 0 0 0 0 0 0 0 0 5 221 460 35 159 37 13 8 480 14 344 0.006898
0 0 0 0 0 2000 223 53 10 2000 386 28 3 131 9 3 83 9 119 11 0.018708
0 0 0 0 0 0 5 35 159 237 752 432 11 26 159 3 63 1894 3 62 0.018708
0 0 35 69 28 62 8 29 35 19 62 17 139 69 28 205 1413 20 601 460 0.018708
68 488 122 2000 68 63 61 509 1986 12 488 122 35 355 213 73 2000 18 12 1591 0.010148
0 0 0 0 28 26 364 35 19 309 77 26 28 205 108 272 147 28 26 159 0.003903
0 0 0 0 28 23 35 19 33 29 17 139 28 205 108 272 147 28 26 159 0.003903
0 0 3 28 26 364 23 35 19 309 77 26 28 205 108 272 147 28 26 159 0.003903
0 0 0 0 0 0 39 345 170 258 102 35 4 720 2 189 152 368 21 703 0.025355
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 13 97 19 1137 0.071449
0 0 0 0 0 0 18 35 41 258 10 18 8 359 182 146 53 188 344 176 0.071449
0 0 0 625 88 2000 340 13 78 255 625 88 105 340 111 972 220 62 11 55 0.071449
0 0 0 0 0 0 0 0 0 0 92 134 88 340 256 23 560 87 70 176 0.071449
0 0 0 0 0 0 0 0 324 111 10 1161 8 10 109 8 10 1157 8 176 0.071449
0 0 0 0 0 0 0 0 456 285 10 1516 8 10 136 8 10 256 8 134 0.071449
0 0 0 0 0 0 108 1711 111 10 586 8 10 62 8 10 1061 8 167 211 0.071449
0 0 0 0 0 0 111 465 438 10 2000 8 10 1332 8 10 33 8 239 211 0.071449
0 0 0 3 35 836 1902 29 836 1902 530 1076 316 174 333 115 258 368 662 174 -0.076167
0 6 460 2000 68 128 83 35 2 2000 12 86 20 128 558 765 2000 1498 397 34 0.006384
0 0 0 0 0 0 26 83 19 69 28 26 126 115 427 518 2000 113 533 1192 0.030608
0 0 0 0 0 0 0 1695 829 10 1824 223 53 10 109 615 223 53 10 1824 0.030608
0 0 0 0 3 28 83 28 26 397 34 14 126 115 427 518 2000 113 533 1192 0.030608
0 0 0 0 0 0 35 28 26 364 19 108 77 69 28 26 222 126 113 333 0.016462
0 0 0 0 28 60 15 19 291 23 17 659 69 28 2000 1094 460 165 399 35 -0.00269
0 0 3 28 60 15 23 19 291 23 17 659 69 28 2000 1094 460 165 399 35 -0.00269
0 0 0 0 0 0 0 0 0 2000 182 254 2000 182 389 1503 254 2000 30 635 0.004131
0 0 460 497 130 340 6 841 114 94 460 35 142 831 130 1860 6 55 551 2 0.001358
0 0 0 432 11 159 28 13 19 108 77 28 149 34 408 299 399 41 460 35 0.009499
307 159 102 159 1152 77 207 307 1498 397 34 4 2 77 28 21 302 1113 395 759 -0.033336
0 0 0 0 0 0 0 0 0 0 235 244 87 2 239 4 244 296 1382 91 0.020703
0 0 0 0 0 0 0 0 244 235 931 262 62 17 901 4 244 296 1382 91 0.020703
8 931 2000 87 619 78 255 508 3 70 17 88 2000 556 4 30 163 401 244 235 0.020703
0 0 0 0 0 0 3 244 235 931 87 262 62 17 901 4 244 296 1382 91 0.020703
0 0 0 143 485 2000 12 2 183 143 485 665 1475 389 421 58 2000 12 2000 12 0.014555
0 0 143 485 2000 68 67 2 183 143 485 665 1475 389 421 58 2000 12 2000 12 0.014555
253 764 2000 139 1058 26 256 556 4 19 359 764 2000 139 69 1058 26 205 2000 399 -0.055614
0 1063 453 114 556 4 2 538 267 328 1303 1063 453 322 825 1229 12 482 51 12 -0.029756
1357 1063 453 114 556 4 2 538 267 328 1303 1063 453 322 825 1229 12 482 51 12 -0.035816
0 0 0 69 408 399 90 556 4 750 19 722 555 28 1058 26 153 2000 2000 14 0.046223
0 148 3 18 75 375 72 125 64 148 3 18 75 172 53 375 72 125 432 696 0.0
0 0 0 750 2000 68 1538 136 556 4 16 27 2000 12 1538 730 154 986 422 911 -0.001582
0 0 0 0 0 32 4 109 1894 3 556 4 2 148 182 32 4 109 223 53 -0.075929
0 0 0 0 0 0 0 0 0 0 0 13 750 757 140 8 878 91 344 176 -0.075929
0 0 0 0 0 0 318 1656 1883 754 37 435 2 1009 1042 233 318 77 172 182 -0.016431
0 0 0 0 0 0 528 1170 1632 4 5 435 2 2000 319 4 1011 948 757 754 0.03302
0 0 0 0 0 0 0 2000 1058 223 53 10 2000 303 1638 223 1194 53 10 1157 -0.022536
0 0 0 750 69 303 90 750 19 69 303 934 11 505 26 222 489 88 221 306 -0.022536
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1798 296 48 1747 0.081983
0 0 0 0 0 0 0 0 0 0 0 5 1015 91 244 124 435 1015 91 244 0.081983
0 0 0 0 0 0 0 0 0 0 244 1015 91 124 244 1015 91 435 39 43 0.081983
0 0 0 0 0 0 0 0 0 0 13 1015 91 244 78 227 140 33 8 347 0.081983
0 0 0 0 0 0 2000 444 114 388 2000 466 444 2000 435 2 59 1015 91 244 0.122772
0 0 0 0 0 0 0 166 2000 444 2000 166 2000 444 2000 463 2000 390 463 2000 0.122772
0 0 0 0 0 3 2000 444 114 388 2000 466 444 2000 435 2 59 1015 91 244 0.122772
0 0 0 0 0 0 0 0 0 0 606 1015 91 606 301 435 1015 91 39 43 0.043759
0 0 0 0 0 0 0 0 0 606 1015 91 256 606 301 435 1015 91 39 43 0.043759
0 0 0 0 0 0 0 2000 33 68 2000 13 68 2000 1638 223 1194 53 10 131 0.041526
0 0 0 0 0 0 0 750 26 103 750 69 26 1474 4 714 532 368 2000 414 0.041526
0 0 0 0 0 0 0 0 0 3 750 26 103 750 69 26 1474 4 648 2000 0.041526
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 750 26 1509 -0.085512
0 0 0 0 0 0 0 0 0 0 0 0 0 234 197 2000 318 977 192 2000 0.035859
0 0 0 0 0 0 0 0 0 0 5 1083 33 4 2 1561 197 2000 133 337 0.035859
0 0 0 52 488 15 82 52 488 4 2 58 443 1515 757 58 933 58 233 194 -0.047499
0 0 0 0 0 0 0 0 0 0 0 0 2000 690 879 197 2000 690 879 197 -0.019472
0 0 0 0 0 0 0 0 0 0 0 0 0 1262 1262 149 34 432 11 1028 -0.019472
0 0 0 0 0 574 197 64 4 2 508 197 36 356 596 488 319 1508 1170 4 -0.019472
0 0 0 0 0 0 0 13 207 346 2000 197 64 4 197 516 949 361 496 80 -0.019472
0 0 0 0 0 0 0 23 207 346 2000 197 207 37 13 17 53 188 637 176 -0.019472
0 0 0 0 0 0 0 0 0 0 0 1028 2000 1058 386 223 2000 53 10 1162 -0.009631
615 2000 172 182 189 434 281 401 182 664 12 2000 2000 2000 2000 2000 191 2000 234 15 -0.009631
0 0 0 0 0 0 308 158 1091 182 434 748 754 434 220 8 1194 136 223 53 -0.009631
0 0 0 32 4 90 189 39 43 1174 32 4 15 702 13 1129 9 5 1801 9 -0.009631
0 0 0 0 0 0 0 0 0 0 18 1139 32 4 227 64 140 8 344 176 -0.009631
0 0 0 0 0 0 0 0 0 0 0 0 0 2000 754 2000 754 312 4 274 0.007194
0 0 0 0 0 0 0 0 0 0 0 2000 1136 521 265 399 583 182 434 220 0.007194
72 58 124 2 24 469 6 452 13 1645 9 5 33 9 72 58 301 875 2 1601 0.007194
0 0 322 422 653 1086 64 120 805 170 264 84 336 357 445 422 272 2000 11 64 -0.020463
0 0 0 0 0 0 0 0 0 0 0 18 914 29 750 2000 1574 914 69 2000 -0.002052
0 0 0 0 0 0 0 2000 2000 83 2000 512 612 85 785 2000 618 42 106 14 -0.024964
0 0 0 0 0 0 83 83 86 439 2000 60 83 83 86 439 2000 312 4 274 -0.003365
0 0 0 0 0 0 63 170 264 84 343 439 2000 1780 2000 1309 1085 845 2000 1306 -0.003365
237 247 133 104 846 324 400 626 1788 890 91 2000 237 2000 2000 2 343 846 91 133 -0.008718
0 0 0 1078 322 38 75 1064 168 256 2 1078 961 56 158 1634 41 21 158 89 -0.009396
168 256 71 2000 4 1078 190 2000 6 237 158 1631 38 9 1064 3 1129 9 168 6 -0.009396
0 0 242 805 368 20 3 47 118 163 31 4 578 657 437 86 254 279 2 582 0.007144
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 285 35 193 0.007144
0 0 0 0 0 0 0 0 0 32 2000 170 264 4 183 32 174 30 2 347 -0.052789
0 0 0 0 0 0 0 0 32 5 2000 170 264 4 183 32 174 30 2 347 -0.052789
0 0 0 0 0 0 0 0 0 69 223 10 586 28 18 3 9 280 998 17 -0.052789
170 264 106 5 170 264 58 19 998 17 139 95 34 28 344 153 694 126 1078 106 -0.052789
0 0 0 3 28 126 170 264 106 28 1304 13 75 1064 1127 51 75 1064 344 707 -0.052789
0 0 0 0 0 0 0 0 794 936 10 102 8 10 102 8 10 100 8 134 -0.052789
0 0 0 0 0 0 0 0 0 92 822 231 794 936 998 23 560 18 70 176 -0.052789
0 920 2000 115 370 970 604 348 796 9 1944 1924 2000 299 1086 311 392 2000 488 2000 0.006891
0 0 0 244 170 264 37 21 244 2 554 439 129 22 862 2000 118 439 105 11 0.004618
0 0 3 244 170 264 37 21 244 2 554 439 129 22 862 2000 118 439 105 11 0.004618
0 0 0 0 0 0 0 0 5 244 659 4 2000 6 1806 167 2000 1752 869 230 0.004618
0 0 0 0 0 0 0 0 0 0 0 1886 101 1057 490 208 164 101 1057 188 -0.007318
75 449 20 30 86 439 2000 33 9 449 20 30 83 83 86 439 2000 312 4 274 -0.041526
0 0 0 0 0 0 0 0 53 110 53 110 53 110 104 37 8 1270 1801 12 -0.029428
0 0 0 0 0 0 0 0 0 153 213 100 720 788 1480 187 213 97 1471 31 -0.00678
0 0 0 0 0 0 0 0 0 0 0 567 54 11 174 77 2000 167 239 2000 -0.00678
0 0 0 0 0 0 0 0 0 0 0 1760 342 576 833 542 2000 439 14 312 -0.015512
0 0 0 0 0 0 0 0 0 0 488 420 2000 12 1064 140 1061 12 2000 1475 -0.015512
0 0 389 1761 2000 168 1181 322 3 18 9 1064 2000 912 12 53 389 1761 1475 168 -0.015512
0 0 2000 618 64 170 264 84 414 5 3 9 1064 2000 12 2000 618 368 210 1082 -0.015512
0 0 6 808 169 133 5 682 157 1738 1753 1805 152 903 1019 957 1896 398 45 133 0.008144
0 0 0 6 808 169 133 682 157 1738 1753 1805 152 903 1019 957 1896 398 45 133 0.008144
0 0 0 0 0 0 0 0 0 2000 209 13 47 52 216 1711 1285 113 6 132 0.008144
0 0 0 0 0 0 0 0 0 108 113 35 79 751 2 113 280 179 985 57 0.008144
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 108 113 2000 2000 0.008144
0 0 0 0 0 3 103 75 127 23 127 702 3 103 9 432 283 57 1340 2 0.006548
0 0 0 0 0 0 0 0 0 2000 209 2000 477 294 180 26 26 21 212 79 0.006548
0 0 0 0 0 0 0 0 0 0 2000 209 47 52 216 1711 1285 113 6 132 0.006548
1762 2000 791 711 147 513 37 18 9 452 1762 362 519 157 171 90 471 1040 174 391 0.006548
711 147 513 501 1007 2000 106 187 168 24 481 104 23 9 1043 452 1667 1830 1435 79 0.006548
711 147 513 501 1007 2000 106 187 168 24 481 104 23 9 1043 452 1667 1830 1435 79 0.006548
711 147 513 501 1007 2000 106 187 168 24 481 104 23 9 1043 452 1667 1830 1435 79 0.006548
2000 791 23 711 147 513 37 18 9 452 1762 362 519 157 171 90 471 1040 174 391 0.006548
0 0 13 1206 650 1762 362 151 23 1278 1040 174 1762 362 151 2000 650 287 365 297 -0.012423
0 0 0 0 0 0 0 0 0 216 390 29 398 174 2000 798 121 63 390 2 -0.001163
0 5 117 1237 29 2 117 1237 1397 144 129 39 43 893 115 379 4 652 574 987 -0.001163
0 0 0 0 0 0 0 0 0 0 0 3 216 390 29 929 895 63 390 2 -0.001163
0 0 0 0 2000 240 311 57 33 2 240 311 57 1977 36 660 1355 1028 1647 11 -0.009369
0 0 0 0 0 0 3 1140 2000 121 659 33 1140 659 79 1144 173 343 121 4 -0.009369
0 0 0 0 0 5 216 390 29 929 895 63 15 48 177 3 37 9 390 2 -0.009369
0 0 0 0 0 13 2000 240 57 33 2 482 240 57 893 357 1204 4 1005 162 -0.009369
0 0 0 0 0 228 240 38 57 394 1209 228 171 240 38 1005 350 240 1201 809 0.002999
0 0 0 0 228 240 38 57 394 38 1209 228 171 240 38 1005 350 240 1201 809 0.002999
0 0 0 0 0 0 0 816 70 9 1668 240 2 4 816 952 70 9 1668 240 0.002999
0 0 0 2000 401 352 3 522 103 201 541 550 162 296 71 129 522 847 103 2 0.002999
0 0 3 1987 1612 348 38 42 2000 809 24 1030 665 492 348 1987 243 604 402 472 0.002999
0 0 1987 1612 348 38 42 2000 809 24 1030 665 492 348 1987 243 604 402 1280 472 0.002999
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 914 1422 115 57 1204 0.002999
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 1422 115 57 1204 0.002999
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 132 486 57 0.002999
2000 235 162 87 818 2000 2000 392 2000 247 2000 563 487 36 2000 1183 1053 499 808 296 -0.010764
0 0 0 0 0 0 162 940 2000 121 87 2 442 940 6 808 2000 471 847 442 -0.00457
9 121 1162 513 398 15 32 1162 169 15 177 23 23 9 348 4 2 464 33 17 -0.00457
0 0 0 543 121 1162 169 125 87 513 398 543 121 1162 169 125 740 409 96 141 -0.00457
121 1162 87 513 398 15 32 1162 169 15 177 23 23 9 348 4 2 464 33 17 -0.00457
157 1040 515 87 1509 658 240 515 517 335 411 1220 77 1040 79 154 310 387 390 2 -0.00457
0 0 0 0 0 0 0 0 0 0 0 169 82 150 169 56 79 1180 254 2 -0.022391
0 0 0 0 0 0 0 0 0 0 0 0 5 169 162 159 63 114 149 477 -0.022391
0 0 0 0 0 0 0 0 0 0 0 0 13 169 162 385 18 75 15 2000 -0.022391
0 0 0 0 0 0 0 0 0 0 0 0 3 162 748 1469 385 2000 216 138 -0.022391
0 0 0 0 124 13 68 90 124 13 12 934 140 18 12 319 1237 1111 119 11 0.008074
0 0 0 0 0 0 0 0 0 303 28 120 19 2000 69 303 205 280 28 535 -0.016873
214 618 475 64 2000 810 214 618 985 216 57 2000 315 126 113 56 47 2000 216 2 -0.016873
0 0 0 0 0 0 0 0 37 2000 68 120 398 2 764 169 37 79 2000 12 -0.016873
0 0 0 0 37 169 2000 12 398 2 764 169 37 79 348 146 2000 12 464 624 -0.016873
0 0 0 0 0 0 0 0 0 0 0 0 0 5 318 240 1077 344 318 455 -0.016873
0 0 0 0 0 0 318 240 1077 240 2000 128 119 11 2000 1077 1169 375 318 2 -0.016873
0 298 203 420 20 290 576 63 20 290 576 841 293 242 121 2000 2000 576 398 2 0.009256
0 0 0 0 179 2000 154 589 506 63 941 484 135 589 1130 1384 2 506 49 158 0.009256
0 0 0 0 0 0 0 0 0 0 374 240 136 2 201 374 70 240 51 79 -0.000891
0 0 0 0 0 0 0 93 36 345 549 70 682 244 1927 584 93 953 2000 847 -0.003542
20 1128 70 535 44 2000 228 186 2000 20 250 2000 222 653 744 14 44 39 43 2 -0.003542
93 484 1525 70 1927 584 115 350 667 37 216 243 93 36 1202 1024 2000 123 1169 1040 -0.003542
0 0 0 14 53 405 291 17 854 462 14 53 405 291 17 353 254 1499 43 141 -0.008705
0 0 0 763 1420 55 456 308 104 71 289 216 135 1284 236 456 1417 269 396 4 -0.008705
37 93 484 1525 1927 584 115 350 667 37 216 243 93 36 1202 1024 2000 123 1169 1040 -0.008705
0 0 0 763 1420 55 456 308 104 71 289 216 135 1284 236 456 1417 269 396 4 -0.008705
0 0 0 0 0 0 0 0 0 0 0 5 213 58 600 769 2000 243 2000 734 -0.008705
0 0 0 0 0 0 0 0 13 584 667 37 93 484 1525 667 583 577 6 176 -0.008705
0 0 0 213 58 600 769 174 213 58 2 2000 413 233 549 50 216 222 2000 1898 -0.008705
0 0 0 165 104 24 532 30 665 492 250 216 79 168 501 5 3 9 102 79 -0.008705
32 63 442 160 3 33 723 634 103 1621 9 121 762 1276 670 71 121 142 119 11 0.001625
0 0 0 0 0 0 0 165 121 1493 14 130 63 6 672 514 547 119 11 142 0.001625
0 0 0 0 0 0 0 124 9 362 190 177 124 9 32 492 2000 154 768 171 0.001625
0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 165 121 90 67 673 0.001625
0 0 0 0 0 0 0 0 0 0 0 5 124 75 401 349 51 83 471 1582 0.001625
0 0 0 0 0 0 0 0 0 0 0 13 213 58 600 769 58 1716 2000 734 0.001625
0 0 0 213 58 600 769 174 213 58 2 2000 413 233 549 50 216 222 2000 1898 0.001625
0 0 0 0 165 24 532 30 665 492 250 216 79 168 501 5 3 9 102 79 0.001625
0 0 0 0 0 0 0 0 18 982 65 670 162 2000 6 65 2000 174 423 1800 0.005479
0 0 0 0 0 0 0 0 0 3 194 6 162 65 844 6 844 174 423 1800 0.005479
0 0 0 0 0 0 0 0 18 982 65 670 162 2000 6 65 2000 174 423 1800 0.005479
1203 256 32 202 549 536 79 15 194 177 305 3 23 723 3 256 9 77 680 2 0.001036
499 362 32 202 549 536 79 15 194 177 305 3 23 723 3 256 9 77 680 2 0.001036
1038 412 216 1447 256 61 857 213 58 1038 2000 1447 323 607 591 1287 2000 549 128 337 0.001036
1101 3 51 75 521 3 2 95 1101 3 51 9 521 1573 452 38 79 761 387 515 0.015485
0 121 169 3 52 398 121 1424 169 673 2 2000 20 1101 387 1490 547 515 2000 157 0.015485
0 0 372 563 1745 487 3 2000 563 794 597 56 52 1267 1090 36 517 652 1748 2000 0.015485
139 972 273 3 619 78 255 854 425 362 2000 1579 602 1565 301 1344 1461 659 802 967 0.015485
58 1038 412 216 1447 61 857 213 58 1038 2000 1447 323 607 591 1287 2000 549 128 337 0.015485
0 0 0 1486 318 433 60 238 5 719 326 156 221 14 932 81 99 645 201 374 -0.002491
0 0 0 0 0 101 13 42 279 2 689 605 275 2000 24 525 1331 703 2000 475 -0.003024
0 0 0 0 0 0 101 42 279 2 689 605 275 2000 24 525 1331 703 2000 475 -0.003024
0 0 0 720 20 34 162 655 720 142 6 1044 20 34 514 547 121 71 150 4 -0.015193
2000 37 67 1468 1002 95 654 85 1447 523 108 942 393 153 2000 2000 13 908 1350 2000 -0.015193
0 0 3 720 162 23 655 720 142 6 1044 20 34 514 547 121 1905 71 150 4 -0.015193
647 143 1962 23 47 118 1044 35 260 35 2 502 573 847 1962 212 79 2000 1276 15 -0.015193
0 0 139 173 133 23 78 255 656 1918 898 112 338 336 359 132 55 173 1352 133 -0.015193
0 0 0 0 0 0 0 0 1493 814 10 1235 8 10 109 8 3 23 8 134 -0.015193
0 0 0 0 0 0 0 0 0 0 0 134 108 133 1462 33 18 120 560 821 -0.015193
0 0 0 0 0 0 625 337 6 55 10 62 8 10 100 8 10 136 8 134 -0.015193
263 128 57 167 1151 128 1281 100 535 768 1763 77 57 400 1079 395 113 79 4 2 -0.012659
43 33 249 452 2000 832 320 1613 665 492 287 186 168 102 711 147 4 807 571 2 -0.012659
400 43 249 452 2000 832 320 1613 665 492 287 186 168 102 711 147 4 807 571 2 -0.012659
13 57 167 33 1151 128 1281 100 535 768 1763 77 57 400 1079 395 113 79 4 2 -0.012659
0 0 0 0 0 0 0 0 0 0 0 0 1486 1967 171 32 657 1862 113 1380 -0.009061
682 279 868 1276 254 682 279 868 2000 155 682 273 160 1440 47 2000 279 232 286 19 -0.009061
0 0 1831 157 32 37 38 83 955 378 764 38 768 1763 270 269 859 1203 279 2 -0.007996
0 0 0 0 0 3 802 148 2000 62 134 278 167 54 11 171 2000 734 162 19 0.007431
0 0 0 172 2000 464 108 162 57 205 1636 2000 172 115 34 4 2 464 78 108 -0.000306
0 0 0 0 0 64 550 162 400 716 134 4 314 171 2000 3 11 222 1086 113 -0.000306
2000 7 164 132 123 124 221 262 86 421 1144 88 956 1402 284 185 14 1493 250 2000 -0.000306
0 0 0 0 0 0 0 0 0 0 0 0 0 5 193 821 21 157 53 658 -0.000306
0 0 0 0 0 0 0 0 0 0 0 13 172 2000 464 108 913 747 454 329 -0.000306
0 0 0 0 0 0 0 0 0 0 29 621 124 1426 327 621 518 1934 1343 273 -0.000306
0 0 0 0 0 0 0 327 105 340 10 3 8 10 3 8 10 18 8 134 -0.000306
0 0 0 0 327 105 438 207 10 5 8 112 10 5 8 10 37 8 632 211 -0.000306
0 0 0 0 1426 327 105 340 284 10 1229 8 112 10 102 8 10 1824 8 123 -0.000306
777 171 1239 131 129 171 56 1239 115 216 2000 271 361 212 30 409 4 57 157 2 -0.00909
0 0 320 53 57 6 79 129 171 56 1239 115 216 2000 271 361 212 30 409 2 -0.00909
0 0 32 63 6 131 198 387 525 336 32 63 6 660 2000 331 130 1445 2 933 -0.00909
0 0 0 32 63 6 198 387 525 336 32 63 6 660 2000 331 130 1445 2 933 -0.00909
0 0 0 0 0 0 0 0 0 0 0 3 32 48 1827 933 48 130 1445 515 -0.00909
0 0 0 0 0 0 0 0 0 5 320 53 57 6 79 108 263 283 442 125 -0.00909
169 910 67 198 387 2 183 32 250 169 910 79 388 121 314 1595 6 177 103 9 0.007547
0 0 0 0 0 0 0 0 0 138 169 240 271 1441 6 2000 169 442 240 121 -0.002177
0 0 0 0 32 1099 42 279 378 192 113 1099 6 42 682 279 19 243 328 234 -0.002177
0 0 0 32 1099 42 279 3 378 192 113 1099 6 42 682 279 19 243 328 234 -0.002177
549 240 51 54 30 596 305 632 11 56 327 6 47 118 216 35 209 25 117 552 -0.002177
549 240 51 54 30 596 305 632 11 56 327 6 47 118 216 35 209 25 117 552 -0.002177
0 0 0 0 1307 491 378 384 61 1307 239 375 196 1607 32 201 384 236 1268 424 -0.002177
0 0 0 1307 491 378 384 3 61 1307 239 375 196 1607 32 201 384 236 1268 424 -0.002177
549 240 51 54 30 596 305 632 11 56 327 6 47 118 216 35 209 25 117 552 -0.002177
0 0 0 35 26 253 5 1564 35 69 26 253 1474 1589 205 126 113 376 212 79 0.009589
0 0 0 0 0 0 0 0 79 165 57 35 19 69 298 408 57 315 113 376 0.009589
0 0 0 0 0 0 0 0 0 5 79 165 57 139 227 29 8 344 176 455 0.009589
229 5 3 9 452 102 665 492 711 147 320 216 57 400 786 2000 796 144 305 155 0.022686
127 511 1029 64 431 191 221 127 1029 64 550 665 492 711 123 127 42 4 43 2 0.022686
511 1029 64 18 431 191 221 127 1029 64 550 665 492 711 123 127 42 4 43 2 0.022686
0 0 0 0 0 0 0 0 0 0 0 0 3 2000 481 65 162 315 2000 54 0.022686
368 553 384 21 29 61 368 121 119 59 2000 428 310 362 378 201 384 236 60 768 -0.007007
0 92 808 331 239 1245 33 338 209 808 2000 115 117 1245 443 42 499 808 244 2 -0.003217
0 0 0 0 0 3 376 162 121 33 569 2000 720 334 6 21 2000 1732 85 890 -0.003217
452 1439 79 263 902 1442 79 80 928 1044 315 113 452 261 132 79 57 79 35 2 0.003068
0 0 0 0 1375 1002 212 1044 1375 1801 38 1281 85 1222 396 832 315 343 248 159 0.003068
0 0 0 0 0 0 0 0 0 0 0 0 5 1375 1002 24 525 432 11 396 0.003068
3 2000 17 246 87 240 591 278 1171 720 1441 79 246 253 128 57 2000 56 138 2 0.003303
0 0 0 0 0 0 0 0 0 0 0 1598 529 233 62 2 871 1598 529 359 -0.003815
0 0 0 0 0 0 0 0 0 0 0 0 1598 529 233 2 871 1598 529 359 -0.003815
0 0 0 0 0 0 229 1598 529 137 62 1090 137 352 216 35 871 1598 529 359 -0.003815
49 304 245 377 813 288 47 52 304 245 49 320 57 115 162 154 74 66 96 2 -0.003815
0 0 0 0 39 2000 49 120 320 607 956 115 162 524 297 60 2000 154 89 2 0.007106
49 304 245 377 813 288 47 52 304 245 49 320 57 115 162 154 74 66 96 2 0.007106
196 384 60 88 142 375 196 2 384 60 534 88 142 1182 393 81 1428 384 60 21 -0.010441
384 60 88 142 120 375 196 2 384 60 534 88 142 1182 393 81 1428 384 60 21 -0.010441
113 47 3 212 433 459 126 113 212 14 152 433 512 2000 1906 362 366 465 165 353 0.004055
109 47 3 212 433 459 126 113 212 14 152 433 512 2000 1906 362 366 465 165 353 0.004055
0 0 0 0 31 109 807 390 571 39 180 363 2 4 98 306 380 31 479 6 0.004055
0 0 0 0 0 0 0 0 0 0 0 230 2 4 230 298 1178 380 1052 70 0.004055
0 0 0 0 0 0 0 0 0 0 230 109 2 4 230 298 1178 380 1052 70 0.004055
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172 2000 162 2000 0.004055
