ADBE,Adobe Systems Incorporated,20160209,Adobe escapes patent damages as Federal Circuit clarifies notice requirement ,Software maker Adobe Systems Inc did not have knowledge of a patent application made by a New York-based software maker and therefore cannot be liable for infringement  the U.S. Court of Appeals for the Federal Circuit ruled on Tuesday.,topStory
HSBC,HSBC Holdings plc,20160209,HSBC money laundering report's release likely delayed-U.S. judge ,NEW YORK A U.S. judge said Tuesday that he would likely delay the release of a report detailing how well HSBC Holdings Plc has complied with anti-money laundering requirements until a federal appeals court could weigh in.,topStory
HSBC,HSBC Holdings plc,20160209,HSBC money laundering report's release likely delayed-U.S. judge ,NEW YORK  Feb 9 A U.S. judge said Tuesday that he would likely delay the release of a report detailing how well HSBC Holdings Plc has complied with anti-money laundering requirements until a federal appeals court could weigh in.,normal
HSEA,HSBC Holdings plc,20160209,HSBC money laundering report's release likely delayed-U.S. judge ,NEW YORK A U.S. judge said Tuesday that he would likely delay the release of a report detailing how well HSBC Holdings Plc has complied with anti-money laundering requirements until a federal appeals court could weigh in.,topStory
HSEA,HSBC Holdings plc,20160209,HSBC money laundering report's release likely delayed-U.S. judge ,NEW YORK  Feb 9 A U.S. judge said Tuesday that he would likely delay the release of a report detailing how well HSBC Holdings Plc has complied with anti-money laundering requirements until a federal appeals court could weigh in.,normal
HSEB,HSBC Holdings plc,20160209,HSBC money laundering report's release likely delayed-U.S. judge ,NEW YORK A U.S. judge said Tuesday that he would likely delay the release of a report detailing how well HSBC Holdings Plc has complied with anti-money laundering requirements until a federal appeals court could weigh in.,topStory
HSEB,HSBC Holdings plc,20160209,HSBC money laundering report's release likely delayed-U.S. judge ,NEW YORK  Feb 9 A U.S. judge said Tuesday that he would likely delay the release of a report detailing how well HSBC Holdings Plc has complied with anti-money laundering requirements until a federal appeals court could weigh in.,normal
JPM,J P Morgan Chase & Co,20160209,MOVES-Credit Suisse  JPMorgan  Peel Hunt  KBL European ,Feb 9 The following financial services industry appointments were announced on Tuesday. To inform us of other job changes  email moves@thomsonreuters.com.,topStory
JPM,J P Morgan Chase & Co,20160209,UPDATE 2-Banks eye more cost cuts amid global growth concerns ,Feb 9 Goldman Sachs Group Inc and other U.S. banks are looking at ways to slash expenses further this year as market turmoil  declining oil prices and concerns about Germany's Deutsche Bank AG have sent the sector's shares down sharply.,normal
JPM,J P Morgan Chase & Co,20160209,MOVES-JPMorgan's asset management unit hires Swantje Boulderstone ,Feb 9 JPMorgan Chase & Co's J.P. Morgan Asset Management said it hired Swantje Boulderstone as global rates portfolio manager in the global fixed income  currency & commodities (GFICC) group.,normal
JPM,J P Morgan Chase & Co,20160209,Barclays appoints JPMorgan's Paul Compton as new COO ,LONDON  Feb 9 Britain's Barclays Plc  has named JPmorgan Chase & Co executive Paul Compton its new Chief Operating Officer  following the departure of Jonathan Moulds.,normal
JPM,J P Morgan Chase & Co,20160209,UK watchdog fines ex-JPMorgan banker over 'London Whale' trades ,LONDON Britain's financial watchdog has fined a former senior official at JPMorgan bank 793 000 pounds($1.15 million) for failing to be "open and co-operative" over the $6.2 billion losses racked up in the "London Whale" trading scandal.,normal
JPM,J P Morgan Chase & Co,20160209,UPDATE 1-UK watchdog fines ex-JPMorgan banker over "London Whale" trades ,* Macris says agrees to settle as no ban being imposed   (Adds more detail  background),normal
JPM,J P Morgan Chase & Co,20160209,MOVES-Public sector veteran Norrey to retire from JP Morgan ,LONDON  Feb 9 (IFR) - SSA bond market veteran Carl Norrey is to retire from his position as managing director  head of rates securities in Europe  the Middle East and Africa at JP Morgan  according to an internal memo seen by IFR.,normal
JPM,J P Morgan Chase & Co,20160209,BRIEF-UK's FCA fines former JP Morgan executive for failing to be co-operative ,* FCA fines former head of JP Morgan's CIO International 792 900 stg for failing to be open and co-operative,normal
JCP,JC Penney Company Inc Holding Company,20160209,Burberry sues J.C. Penney for selling knockoff jackets  scarves ,NEW YORK Burberry Group Plc  the British luxury fashion brand  sued J. C. Penney Co on Tuesday  accusing the U.S. retailer of trademark infringement for selling outerwear that featured exact copies of its famous "Burberry check" pattern.,topStory
JCP,JC Penney Company Inc Holding Company,20160209,Burberry sues J.C. Penney for selling knockoff jackets  scarves ,NEW YORK Burberry Group Plc   the British luxury fashion brand  sued J. C. Penney Co  on Tuesday  accusing the U.S. retailer of trademark infringement for selling outerwear that featured exact copies of its famous "Burberry check" pattern.,normal
JCP,JC Penney Company Inc Holding Company,20160209,UPDATE 1-Burberry sues J.C. Penney for selling knockoff jackets  scarves ,NEW YORK  Feb 9 Burberry Group Plc  the British luxury fashion brand  sued J. C. Penney Co on Tuesday  accusing the U.S. retailer of trademark infringement for selling outerwear that featured exact copies of its famous "Burberry check" pattern.,normal
JCP,JC Penney Company Inc Holding Company,20160209,Burberry sues J.C. Penney for trademark infringement ,NEW YORK  Feb 9 Burberry Group Plc  the British luxury fashion brand  sued J C Penney Co Inc on Tuesday  accusing the U.S. retailer of selling "scarf coats" and jackets featuring exact copies of its trademarked "Burberry check.",normal
KMI,Kinder Morgan Inc,20160209,Chesapeake Energy woes cast shadow on U.S. pipeline companies ,NEW YORK U.S. oil and gas pipeline companies including Williams Companies Inc and Kinder Morgan Inc have contracts worth billions of dollars that might be at risk as Chesapeake Energy Corp aims to slash its debts amid collapsing energy prices.,normal
KKR,KKR & Co LP,20160209,BRIEF-KKR to acquire a combined 50 percent stake of Swedish industrial R&D firm Valinge ,* Signs three agreements to acquire a combined 50 percent stake in Sweden's Välinge  a Swedish industrial R&D company founded and owned by the Pervan family,topStory
KSS,Kohl&#39;s Corporation,20160209,UPDATE 3-Sears estimates quarterly sales below analysts' expectations ,* Shares down 7.8 pct   (Adds details; updates share movement),normal
LYG,Lloyds Banking Group Plc,20160209,BRIEF-Lloyds reviewing ECN exposure pending trustee appeal ,* Further to announcement dated January 29  2016 released by Lloyds Banking Group Plc in respect of enhanced capital notes issued by LBG Capital No. 1 plc and LBG Capital No. 2 Plc  group has been notified that Supreme Court has granted ECN Trustee leave to appeal court of appeal's decision of 10 December 2015,topStory
LMT,Lockheed Martin Corporation,20160209,Pentagon to spend $56.3 bln for 404 Lockheed F-35 jets over 5 years ,WASHINGTON  Feb 9 The U.S. Defense Department said on Tuesday it expects to spend $56.3 billion to buy 404 F-35 fighter jets built by Lockheed Martin Corp over the next five years.,topStory
LMT,Lockheed Martin Corporation,20160209,Obama to propose $200 million to battle Islamist militants in Africa ,WASHINGTON President Barack Obama is proposing about $200 million in new military spending to confront Islamist militants in north and west Africa  U.S. defense officials said ahead of Tuesday's budget rollouts for the next fiscal year.,normal
LMT,Lockheed Martin Corporation,20160209,UPDATE 1-Obama to propose $200 mln to battle Islamist militants in Africa ,WASHINGTON  Feb 9 President Barack Obama is proposing about $200 million in new military spending to confront Islamist militants in north and west Africa  U.S. defense officials said ahead of Tuesday's budget rollouts for the next fiscal year.,normal
LMT,Lockheed Martin Corporation,20160209,Obama to propose $200 million to battle Islamic State in Africa ,WASHINGTON  Feb 9 President Barack Obama is proposing about $200 million in new military spending to confront Islamic State in north and west Africa  U.S. defense officials said ahead of Tuesday's budget rollouts for the next fiscal year.,normal
MON,Monsanto Company,20160209,Fitch Affirms Monsanto's IDRs at 'A-'/'F2'; Outlook Stable ,(The following statement was released by the rating agency) CHICAGO  February 09 (Fitch) Fitch Ratings has affirmed the Long-term Issuer  Default Rating (IDR)  revolving credit facility (RCF) rating  and senior  unsecured note ratings of Monsanto Company (Monsanto) at 'A-'. Fitch has also  affirmed Monsanto's Short-term IDR and commercial paper rating at 'F2'. Roughly  $11.6 billion of obligations  including the $3 billion RCF  are affected by  these actions. A complete list of rating actions fo,topStory
MON,Monsanto Company,20160209,Monsanto to pay $80 mln in U.S. SEC settlement over Roundup earnings ,WASHINGTON Monsanto Co will pay $80 million to settle civil accounting violations after it allegedly misstated its earnings in connection with its top-selling Roundup product  U.S. securities regulators said on Tuesday.,normal
MON,Monsanto Company,20160209,Monsanto to pay $80 million in SEC settlement over Roundup earnings ,WASHINGTON Monsanto Co  will pay $80 million to settle civil accounting violations after it allegedly misstated its earnings in connection with its top-selling Roundup product  U.S. securities regulators said on Tuesday.,normal
MON,Monsanto Company,20160209,UPDATE 2-Monsanto to pay $80 mln in U.S. SEC settlement over Roundup earnings ,WASHINGTON  Feb 9 Monsanto Co will pay $80 million to settle civil accounting violations after it allegedly misstated its earnings in connection with its top-selling Roundup product  U.S. securities regulators said on Tuesday.,normal
MON,Monsanto Company,20160209,Monsanto to pay $80 mln in U.S. SEC settlement over Roundup earnings ,WASHINGTON  Feb 9 Monsanto Co will pay $80 million to settle civil accounting violations after it allegedly misstated its earnings in connection with its top-selling Roundup product  U.S. securities regulators said on Tuesday.,normal
NSC,Norfolk Souther Corporation,20160209,CP abandoning threat of proxy fight for Norfolk Southern - WSJ ,Feb 9 Canadian Pacific Railway Ltd is abandoning its threat of a proxy battle to replace directors at takeover target Norfolk Southern Corp  the Wall Street Journal reported  citing a person familiar with the matter.,topStory
NSC,Norfolk Souther Corporation,20160209,Deals of the day- Mergers and acquisitions ,Feb 9 The following bids  mergers  acquisitions and disposals were reported by 2100 GMT on Tuesday:,normal
P,Pandora Media Inc,20160209,Pandora Q4 core EBITDA meets estimates  sees 2016 core profit margin up 37 pct ,COPENHAGEN  Feb 9 Danish jewelry maker and retailer Pandora posted fourth quarter core profit in line with forecasts in the full year 2015.,topStory
P,Pandora Media Inc,20160209,Twitter  Pandora options traders on alert after LinkedIn crash ,NEW YORK  Feb 9 The crash in LinkedIn Corp's  shares last week has many traders in the options market braced for an unusually violent reaction from Twitter Inc  and Pandora Media Inc's shares after the companies report results this week.,normal
SNY,Sanofi,20160209,Sanofi pledges stable 2016 earnings ,PARIS Sanofi  said it expected stable earnings per share  this year after reporting lower fourth-quarter income on Tuesday  hurt by declining sales of diabetes and cancer treatments and other prescription drugs.,topStory
SNY,Sanofi,20160209,UPDATE 3-Regeneron sees gradual adoption of cholesterol drug Praluent ,* Shares down 5.3 pct at $369.77   (Adds details from conference call  analyst comment),normal
SNY,Sanofi,20160209,UPDATE 2-Sanofi pledges stable 2016 earnings ,* Proposes 2.93 euro dividend   (Adds details  comment  share price),normal
SNY,Sanofi,20160209,BRIEF-Zealand Pharma Q4 lixisenatide (Lyxumia) royalty rev up 31 pct at DKK 8.1 mln ,* Q4 royalty revenue from Sanofi's sales of lixisenatide (Lyxumia) outside US up at 8.1 million Danish crowns / 1.1 million euros ($1.23 million)  up 15 pct over Q3  up 31 pct over Q4 2014,normal
SNY,Sanofi,20160209,Sanofi pledges stable 2016 earnings despite headwinds ,PARIS  Feb 9 Sanofi reported lower fourth-quarter earnings on Tuesday  hurt by declining sales in key divisions such as diabetes  oncology and prescription drugs  but said it expected 2016 earnings per share to be stable.,normal
SAP,SAP SE,20160209,BRIEF-CLX Communications unit signs deal with SAP ,* Symsoft  a division of CLX Communications  signs global agreement with SAP to provide mobile operators with SMS Firewall solution  Source text for Eikon:,topStory
SU,Suncor Energy  Inc,20160209,CANADA CRUDE-Synthetic strengthens ahead of maintenance ,CALGARY  Alberta  Feb 8 Canadian synthetic crude prices strengthened on Monday ahead of a major turnaround at one of Suncor Energy's two oil sands upgraders in northern Alberta  due to start towards the end of the first quarter.,topStory
DATA,Tableau Software Inc,20160209,UPDATE 2-Akamai beats revenue estimates; unveils $1 bln share buyback plan ,* Shares rise 16 pct after-hours   (Adds CEO comment  estimates  background),normal
DATA,Tableau Software Inc,20160209,In cloud stock tumult  investors give valuations a reality check ,SAN FRANCISCO Global economic uncertainty and worries about weak spending on information technology are forcing investors in cloud computing stocks and related enterprise companies to take a reality check.,normal
USB,US Bancorp,20160209,U.S. Bank  Santander to pay penalties over mortgage practices ,WASHINGTON The U.S. Comptroller's office said on Tuesday that U.S. Bank will pay a $10 million penalty and Santander a $3.4 million penalty to lift 2011 consent orders related to mortgage practices.,topStory
USB,US Bancorp,20160209,UPDATE 1-U.S. Bank  Santander to pay penalties over mortgage practices ,WASHINGTON  Feb 9 The U.S. Comptroller's office said on Tuesday that U.S. Bank will pay a $10 million penalty and Santander a $3.4 million penalty to lift 2011 consent orders related to mortgage practices.,normal
USB,US Bancorp,20160209,U.S. gov't levies penalties on U.S. Bank  Santander over mortgages ,WASHINGTON  Feb 9 The U.S. Comptroller's office said on Tuesday that U.S. Bank will pay a $10 million penalty and Santander a $3.4 million penalty in order to lift consent orders originally issued in April 2011  related to how the banks serviced mortgages.,normal
DIS,Walt Disney Company (The),20160209,"Star Wars" lends force to Disney's revenue ,Feb 9 Media company Walt Disney Co  reported a 13.8 percent jump in quarterly revenue  driven by the blockbuster release of "Star Wars: The Force Awakens".,topStory
WPX,WPX Energy Inc,20160209,Deals of the day- Mergers and acquisitions ,Feb 9 The following bids  mergers  acquisitions and disposals were reported by 2100 GMT on Tuesday:,topStory
WPX,WPX Energy Inc,20160209,WPX Energy to sell Colorado assets for $910 million; shares rise ,Oil and gas producer WPX Energy Inc  said on Tuesday it has agreed to sell natural gas assets in Colorado's Piceance Basin for $910 million to a private firm  in a deal viewed by investors as a bright spot in the sluggish market for oil and gas properties.,normal
WPX,WPX Energy Inc,20160209,UPDATE 2-WPX Energy to sell Colorado assets for $910 mln; shares rise ,Feb 9 Oil and gas producer WPX Energy Inc  said on Tuesday it has agreed to sell natural gas assets in Colorado's Piceance Basin for $910 million to a private firm  in a deal viewed by investors as a bright spot in the sluggish market for oil and gas properties.,normal
WPX,WPX Energy Inc,20160209,REFILE-WPX Energy to sell Colorado assets for $910 mln ,Feb 9 Oil and gas producer WPX Energy Inc  said it would sell natural gas assets in Colorado's Piceance basin for $910 million to boost liquidity amid a prolonged slump in oil prices.,normal
WPXP,WPX Energy Inc,20160209,Deals of the day- Mergers and acquisitions ,Feb 9 The following bids  mergers  acquisitions and disposals were reported by 2100 GMT on Tuesday:,topStory
WPXP,WPX Energy Inc,20160209,WPX Energy to sell Colorado assets for $910 million; shares rise ,Oil and gas producer WPX Energy Inc  said on Tuesday it has agreed to sell natural gas assets in Colorado's Piceance Basin for $910 million to a private firm  in a deal viewed by investors as a bright spot in the sluggish market for oil and gas properties.,normal
WPXP,WPX Energy Inc,20160209,UPDATE 2-WPX Energy to sell Colorado assets for $910 mln; shares rise ,Feb 9 Oil and gas producer WPX Energy Inc  said on Tuesday it has agreed to sell natural gas assets in Colorado's Piceance Basin for $910 million to a private firm  in a deal viewed by investors as a bright spot in the sluggish market for oil and gas properties.,normal
WPXP,WPX Energy Inc,20160209,REFILE-WPX Energy to sell Colorado assets for $910 mln ,Feb 9 Oil and gas producer WPX Energy Inc  said it would sell natural gas assets in Colorado's Piceance basin for $910 million to boost liquidity amid a prolonged slump in oil prices.,normal
YELP,Yelp Inc,20160209,Yelp posts smaller-than-expected loss; CFO to step down ,Consumer review website operator Yelp Inc reported a smaller-than-expected loss on Monday  but its shares slumped 11 percent  swept up in a broader selloff in the technology sector coupled with a weak adjusted EBITDA forecast.,topStory
YELP,Yelp Inc,20160209,UPDATE 3-Yelp posts smaller-than-expected loss; CFO to step down ,Feb 8 Consumer review website operator Yelp Inc  reported a smaller-than-expected loss on Monday  but its shares slumped 11 percent  swept up in a broader selloff in the technology sector coupled with a weak adjusted EBITDA forecast.,normal
YELP,Yelp Inc,20160209,CORRECTED-UPDATE 2-Yelp posts smaller-than-expected loss; CFO to step down ,Feb 8 Consumer review website operator Yelp Inc  reported a smaller-than-estimated loss on Monday  but its shares slumped 12 percent  swept up in a broader selloff in the technology sector.,normal
