AMZN,Amazoncom Inc,20151116,UPDATE 1-German watchdog probes Apple and Amazon audiobooks agreement ,FRANKFURT  Nov 16 Germany's Federal Cartel Office has begun an investigation into Apple Inc's  arrangement with Amazon for purchasing audiobooks  the competition watchdog said in a statement on Monday.,topStory
HSEB,HSBC Holdings plc,20151116,Eight banks submit bids to manage $3.2 bln Coal India stake sale - IFR ,Nov 16 Eight investment banks including HSBC  and India's ICICI Securities and SBI Capital have submitted bids to manage a 10-percent stake divestment in state-owned Coal India  IFR reported  citing a person close to the deal.,normal
IBN,ICICI Bank Limited,20151116,UPDATE 1-India's ICICI to sell $296 mln stake in life unit to Temasek  Premji ,* Indian insurers seen raising PE money ahead of IPOs   (Adds details  context),topStory
IBN,ICICI Bank Limited,20151116,RPT-India's ICICI to sell stake in life insurance unit to Temasek  Premji ,MUMBAI  Nov 16 ICICI Bank  India's biggest private sector lender by assets  said on Monday it agreed to sell a 6 percent stake in its life insurance joint venture in two separate deals to billionaire Azim Premji and Singapore state investor Temasek.,normal
IBN,ICICI Bank Limited,20151116,India's ICICI to sell stake in life insurance unit to Temasek  Premji ,MUMBAI  Nov 16 ICICI Bank  India's biggest private sector lender by assets  said on Monday it agreed to sell a 6 percent stake in its life insurance joint venture in two separate deals to billionaire Azim Premji and Singapore state investor Temasek.,normal
ICE,Intercontinental Exchange Inc,20151116,NYSE-owner ICE to buy trading platform for $650 mln ,Nov 16 Intercontinental Exchange Inc  the owner of the New York Stock Exchange  said it would buy commodities trading platform Trayport from BGC Partners Inc  and GFI Group Inc for $650 million in stock.,topStory
ITG,Investment Technology Group Inc,20151116,ITG chair to step down after activist pressure  SEC fine ,NEW YORK Investment Technology Group   which recently paid a record fine related to its "dark pool" trading venue  said on Monday the chair of its board  as well as a board director  would step down as the brokerage transitions to new leadership.,topStory
ITG,Investment Technology Group Inc,20151116,UPDATE 1-ITG chair to step down after activist pressure  SEC fine ,NEW YORK  Nov 16 Investment Technology Group   which recently paid a record fine related to its "dark pool" trading venue  said on Monday the chair of its board  as well as a board director  would step down as the brokerage transitions to new leadership.,normal
ITG,Investment Technology Group Inc,20151116,ITG chair to step down as brokerage transitions leadership ,NEW YORK  Nov 16 Investment Technology Group   which recently paid a record fine related to its "dark pool" trading venue  said on Monday the chair of its board as well as a board director would step down as the brokerage transitions to new leadership.,normal
JNJ,Johnson & Johnson,20151116,FDA approves J&J drug for advanced multiple myeloma ,U.S. regulators have approved an experimental treatment from Johnson & Johnson that may offer hope to multiple myeloma patients who have run out of other options against the blood cancer.,topStory
JNJ,Johnson & Johnson,20151116,FDA approves J&J drug for advanced multiple myeloma ,Nov 16 U.S. regulators have approved an experimental treatment from Johnson & Johnson that may offer hope to multiple myeloma patients who have run out of other options against the blood cancer.,normal
KKR,KKR & Co LP,20151116,KKR to invest $35 million in handheld ultrasound device maker ,Private equity firm KKR & Co LP  said on Monday it has agreed to invest $35 million in Australian handheld ultrasound device maker Signostics Ltd  in a deal that underscores the potential of portable diagnostic technology.,topStory
KKR,KKR & Co LP,20151116,KKR to invest $35 million in handheld ultrasound device maker ,Nov 16 Private equity firm KKR & Co LP  said on Monday it has agreed to invest $35 million in Australian handheld ultrasound device maker Signostics Ltd  in a deal that underscores the potential of portable diagnostic technology.,normal
MA,Mastercard Incorporated,20151116,MasterCard sees double-digit growth in China on e-commerce: executive ,MANILA Global payment operator MasterCard Inc  sees double-digit annual growth in credit card transaction volumes in China  lifted by the booming e-commerce industry in the world's second-largest economy  a senior executive told Reuters on Monday.,topStory
MA,Mastercard Incorporated,20151116,MasterCard sees double-digit growth in China on e-commerce-exec ,MANILA  Nov 16 Global payment operator MasterCard Inc sees double-digit annual growth in credit card transaction volumes in China  lifted by the booming e-commerce industry in the world's second-largest economy  a senior executive told Reuters on Monday.,normal
MCD,McDonald&#39;s Corporation,20151116,McDonald's franchises must comply with NLRB subpoenas  judge says ,A U.S. judge has ordered 10 McDonald's franchisees in New York City to comply with subpoenas from the National Labor Relations Board seeking information on their relationship with McDonald's Corp  as the agency tries to prove that the fast food giant is a joint employer of franchise workers.,topStory
MSCI,MSCI Inc,20151116,MOVES- Nomura  MSCI  M&G  Martin Currie Asia ,Nov 16 The following financial services industry appointments were announced on Monday. To inform us of other job changes  email moves@thomsonreuters.com.,topStory
MSCI,MSCI Inc,20151116,MOVES-MSCI appoints Alvise Munari managing director EMEA ,Nov 16 MSCI Inc appointed Alvise Munari managing director and head of client coverage in the EMEA region.,normal
NMR,Nomura Holdings Inc ADR,20151116,MOVES-Nomura hires 3 managing directors for emerging markets ,Nov 16 Japanese investment bank Nomura Holdings Inc said it hired three managing directors for its emerging markets group in the Americas.,topStory
NMR,Nomura Holdings Inc ADR,20151116,MOVES: Nomura bolsters EM team with three hires ,NEW YORK  Nov 16 (IFR) - Nomura has hired three managing directors for its emerging markets group in New York following the departure of much of its EM sales and trading team to Jefferies earlier this year.,normal
JWN,Nordstrom Inc,20151116,Fitch Solutions: Nordstrom CDS Widen 75% Over Last Week ,(The following statement was released by the rating agency) NEW YORK  November 16 (Fitch) Subpar performance of late has driven credit  default swap (CDS) spreads on Nordstrom  Inc. out to their widest levels since  2012  according to Fitch Solutions in its latest CDS case study snapshot. Five-year CDS on Nordstrom widened out 75% over the past week  underperforming  the broader North America Retail sector  the CDS of which widened by 10%.  CDS  credit protection on Nordstrom has also increased ,topStory
PRGO,Perrigo Company,20151116,Mylan to buy back $1 bln in stock ,Nov 16 Generic Drugmaker Mylan NV plans to buy back shares worth up to $1 billion  after Perrigo Co Plc'S shareholders spurned its $26 billion hostile bid.,normal
PBR,Petroleo Brasileiro SA- Petrobras,20151116,Brazil's Petrobras clinches export financing deals worth $1.84 billion ,SAO PAULO Brazil's state-run oil company Petroleo Brasileiro SA said on Monday it secured export financing deals with foreign creditors in Italy  Japan  Austria and the United Kingdom worth $1.84 billion.,topStory
PBR,Petroleo Brasileiro SA- Petrobras,20151116,Key Petrobras union still on strike over back-pay  asset sales ,RIO DE JANEIRO  Nov 16 A union representing workers at state-run oil company Petroleo Brasileiro SA  in Brazil's most important production area said on Monday it remains on strike over back pay and the state-owned oil company's plans for assets sales.,normal
PBR,Petroleo Brasileiro SA- Petrobras,20151116,Brazil prosecutor says Petrobras' Pasadena refinery purchase could be annulled ,BRASILIA  Nov 16 A Brazilian prosecutor said on Monday that new information turned up in the Petrobras corruption scandal that could lead to the annulment of the state-owned oil company's purchase of Pasadena Refining Systems Inc in Texas in 2006.,normal
PFE,Pfizer Inc,20151116,Exclusive: Moelis clinches Pfizer advisory role with help from Eric Cantor - sources ,Former U.S. Representative Eric Cantor helped Moelis & Co   the investment bank he joined last year  secure an advisory role with Pfizer Inc  on its merger talks with Allergan Plc   three people familiar with the matter said.,topStory
SNY,Sanofi,20151116,2nd Circuit rejects false marketing class action against Sanofi ,A group of health plans that brought a class action accusing drugmaker Sanofi of concealing the safety risks of its antibiotic Ketek do not have enough evidence to support their case  a unanimous federal appellate panel has ruled.,topStory
SUN,Sunoco LP,20151116,UPDATE 1-Energy Transfer to sell stake in Sunoco LLC to Sunoco LP ,Nov 16 Pipeline operator Energy Transfer Partners LP said it would sell its 68.42 percent stake in Sunoco LLC  which distributes motor fuel  to convenience store operator Sunoco LP for about $2.23 billion.,topStory
SUN,Sunoco LP,20151116,Energy Transfer to sell stake in Sunoco LLC to Sunoco LP ,Energy Transfer Partners LP  said it would sell its 68.42 percent stake in convenience store operator Sunoco LLC to Sunoco LP  for about $2.23 billion.,normal
SUN,Sunoco LP,20151116,Energy Transfer to sell stake in Sunoco LLC to Sunoco LP ,Nov 16 Energy Transfer Partners LP said it would sell its 68.42 percent stake in convenience store operator Sunoco LLC to Sunoco LP for about $2.23 billion.,normal
TSM,Taiwan Semiconductor Manufacturing Company Ltd,20151116,BRIEF-Taiwan's TSMC orders equipment for T$304 mln ,* Says orders equipment from Marketech International Corp for T$304 million ($9.26 million),topStory
TXT,Textron Inc,20151116,GE  Textron plan to develop new turboprop engine  plane ,LAS VEGAS - GE Aviation  said on Monday it had teamed up with Textron  to produce an all-new turboprop aircraft and engine for the general aviation market  part of an effort GE expects will generate more than $1 billion in annual sales of engines by 2020.,topStory
TXT,Textron Inc,20151116,Textron plans large-cabin business jet with 4 500 nautical mile range ,LAS VEGAS - Textron Inc said on Monday it plans to develop a new business jet  the Cessna Citation Hemisphere  adding another competitor to the field of large  long-range private aircraft that have captured increasing sales in recent years.,normal
TXT,Textron Inc,20151116,GE  Textron team up to make new turboprop engine  aircraft ,LAS VEGAS GE Aviation said on Monday it had teamed up with Textron Aviation to produce an all-new turboprop aircraft and engine for the general aviation market  part of an effort GE expects will generate up to $1 billion in annual sales of engines by around 2020.,normal
TXT,Textron Inc,20151116,CORRECTED-GE  Textron team up to make new turboprop engine  aircraft ,LAS VEGAS  Nov 16 GE Aviation said on Monday it had teamed up with Textron Aviation to produce an all-new turboprop aircraft and engine for the general aviation market  part of an effort GE expects will generate up to $1 billion in annual sales of engines by around 2020.,normal
BX,The Blackstone Group LP,20151116,Blackstone sees progress in getting hedge funds into retirement plans ,NEW YORK Main Street investors in the United States may soon be a step closer to stocking their retirement accounts with hedge fund portfolios called liquid alternatives  a top executive at the Blackstone Group said on Monday.,topStory
BX,The Blackstone Group LP,20151116,After Paris attacks  Blackstone weighs consumer fear ,NEW YORK Blackstone Group   the world's largest alternative asset manager  is considering adjusting its investment strategy in the wake of last week's deadly attacks in Paris.,normal
BX,The Blackstone Group LP,20151116,Blackstone remains confident in Ackman's Pershing Square: Hill ,NEW YORK Blackstone Group LP   which invests clients' money with William Ackman's Pershing Square Capital Management  is sticking with the hedge fund manager despite his heavy losses in Valeant Pharmaceuticals International Inc   said Tom Hill  president and chief executive officer of Blackstone Alternative Asset Management.,normal
BX,The Blackstone Group LP,20151116,REUTERS SUMMIT-Blackstone remains confident in Ackman's Pershing Square -Hill ,* For other news from Reuters Global Investment Outlook Summit  click on http://www.reuters.com/summit/Investment16   (Adds more comments from summit  background on Pershing Square),normal
BX,The Blackstone Group LP,20151116,REUTERS SUMMIT-Blackstone to stick with Ackman's Pershing Square -Hill ,* For other news from Reuters Global Investment Outlook Summit  click on http://www.reuters.com/summit/Investment16,normal
BX,The Blackstone Group LP,20151116,Blackstone to sell GCA Services to Thomas Lee  Goldman Sachs ,Blackstone Group LP  said on Monday it would sell facility management company GCA Services Group Inc to a consortium of Goldman Sachs Group Inc's  private equity arm and Thomas H.Lee Partners LP.,normal
BX,The Blackstone Group LP,20151116,REFILE-Blackstone to sell GCA Services to Thomas Lee  Goldman Sachs ,Nov 16 Blackstone Group LP said on Monday it would sell facility management company GCA Services Group Inc to a consortium of Goldman Sachs Group Inc's private equity arm and Thomas H.Lee Partners LP.,normal
BX,The Blackstone Group LP,20151116,Goldman  Thomas H. Lee to acquire Blackstone's GCA Services-sources ,Nov 15 Goldman Sachs Group Inc's private equity arm and buyout firm Thomas H. Lee Partners LP have agreed to acquire facility management company GCA Services Group Inc from Blackstone Group LP  according to people familiar with the matter.,normal
VALE,VALE SA,20151116,Brazil's Vale says Samarco costs already exceed insurance ,RIO DE JANEIRO The cost of a deadly dam burst at an iron ore mine in Brazil run by Samarco has already exceeded the insurance cap for civil damages  co-owner Vale SA said on Monday.,topStory
VALE,VALE SA,20151116,UPDATE 2-Brazil's Vale says Samarco costs already exceed insurance ,RIO DE JANEIRO  Nov 16 The cost of a deadly dam burst at an iron ore mine in Brazil run by Samarco has already exceeded the insurance cap for civil damages  co-owner Vale SA  said on Monday.,normal
VRX,Valeant Pharmaceuticals International Inc,20151116,Prominent funds piled into Valeant ahead of tailspin ,NEW YORK Some of the world's biggest hedge funds extended bets on Valeant during the third quarter  only weeks before the pharmaceutical company's stock went into a tailspin after criticism over its pricing strategy and accounting practices.,topStory
VRX,Valeant Pharmaceuticals International Inc,20151116,U.S. congressman seeks interviews with Valeant employees tied to Philidor ,WASHINGTON The top Democrat on a U.S. House of Representatives investigative panel is requesting interviews with a handful of executives at Valeant Pharmaceuticals International   who were directly involved in the operations of specialty pharmacy Philidor  according to a letter seen by Reuters.,normal
VRX,Valeant Pharmaceuticals International Inc,20151116,Prominent funds piled into Valeant ahead of tailspin ,NEW YORK  Nov 16 Some of the world's biggest hedge funds extended bets on Valeant during the third quarter  only weeks before the pharmaceutical company's stock went into a tailspin after criticism over its pricing strategy and accounting practices.,normal
VRX,Valeant Pharmaceuticals International Inc,20151116,Hedge fund Omega sold entire stake in Valeant: Einhorn ,NEW YORK Omega Advisors sold its stake in Valeant Pharmaceuticals International Inc  in recent weeks after buying more shares during the third quarter  the hedge fund's vice chairman said on Monday. | Video ,normal
VRX,Valeant Pharmaceuticals International Inc,20151116,Blackstone remains confident in Ackman's Pershing Square: Hill ,NEW YORK Blackstone Group LP   which invests clients' money with William Ackman's Pershing Square Capital Management  is sticking with the hedge fund manager despite his heavy losses in Valeant Pharmaceuticals International Inc   said Tom Hill  president and chief executive officer of Blackstone Alternative Asset Management.,normal
VRX,Valeant Pharmaceuticals International Inc,20151116,U.S. congressman seeks interviews with Valeant employees tied to Philidor ,WASHINGTON  Nov 16 The top Democrat on a U.S. House of Representatives investigative panel is requesting interviews with a handful of executives at Valeant   who were directly involved in the operations of specialty pharmacy Philidor  according to a Nov 16 letter seen by Reuters.,normal
VRX,Valeant Pharmaceuticals International Inc,20151116,BRIEF-Meda says 2016 royalties from Valeant about half amount of 2015 ,* Meda out-licensed its dermatological products Elidel and Xerese to Valeant in North America in 2011,normal
VLO,Valero Energy Corporation,20151116,Valero port Arthur refinery FCCU shut after Sunday fire -sources ,HOUSTON  Nov 16 A gasoline-producing fluidic catalytic cracking unit was not running on Monday after a fire broke out Sunday at Valero Energy Corp's 335 000 barrel per day (bpd) Port Arthur  Texas  refinery  sources familiar with plant operations said.,topStory
