AAL,American Airlines Group Inc,20180621,Virgin Atlantic chief Kreeger to retire  to be replaced by CCO ,LONDON  June 21 British airline Virgin Atlantic on Thursday said Chief Executive Craig Kreeger would retire at the end of the year and will be replaced by the airline's chief commercial officer.,topStory,Unknown
PF,Pinnacle Foods Inc,20180621,Pinnacle Foods  Conagra restart deal talks: sources ,Pinnacle Foods Inc   the owner of Birds Eye frozen foods and Mrs. Butterworth’s syrups  has restarted talks about potentially selling itself to its larger peer Conagra Brands Inc   according to two people familiar with the matter.,topStory,Unknown
PF,Pinnacle Foods Inc,20180621,Pinnacle Foods  Conagra restart deal talks - sources ,June 21 Pinnacle Foods Inc  the owner of Birds Eye frozen foods and Mrs. Butterworth’s syrups  has restarted talks about potentially selling itself to its larger peer Conagra Brands Inc  according to two people familiar with the matter. Packaged foods giants have been facing a crisis of slowing to stagnant growth in recent years as shoppers switch away from processed foods to healthier fare. These companies have also seen their profits squeezed by macroeconomic forces such as higher ,normal,Unknown
PX,Praxair Inc,20180621,Linde  Praxair offer concessions in bid to win EU okay for merger ,BRUSSELS German industrial gases company Linde  and U.S. peer Praxair  have offered concessions in a bid to address EU antitrust concerns and secure approval for their merger.,topStory,Sell
PX,Praxair Inc,20180621,Linde  Praxair offer concessions in bid to win EU okay for merger ,BRUSSELS  June 21 German industrial gases company Linde and U.S. peer Praxair have offered concessions in a bid to address EU antitrust concerns and secure approval for their merger.,normal,Sell
PYPL,PayPal Holdings Inc,20180621,PayPal to acquire fraud prevention company Simility for $120 million ,PayPal Holdings Inc  has agreed to acquire fraud prevention technology company Simility for $120 million in cash  it said on Thursday.,topStory,Unknown
PYPL,PayPal Holdings Inc,20180621,PayPal to acquire fraud prevention company Simility for $120 million ,June 21 PayPal Holdings Inc has agreed to acquire fraud prevention technology company Simility for $120 million in cash  it said on Thursday.,normal,Unknown
RHT,Red Hat Inc,20180621,RPT-UPDATE 2-Red Hat's cloudy forecast sends shares down 12 pct ,June 21 Red Hat Inc on Thursday missed Wall Street expectations for current-quarter and full-year revenue due to a strengthening dollar  sending shares of the Linux operating system distributor down nearly 12 percent in extended trading.,topStory,Sell
RHT,Red Hat Inc,20180621,Red Hat's cloudy forecast sends shares down 12 percent ,Red Hat Inc  on Thursday missed Wall Street expectations for current-quarter and full-year revenue due to a strengthening dollar  sending shares of the Linux operating system distributor down nearly 12 percent in extended trading.,normal,Sell
RHT,Red Hat Inc,20180621,UPDATE 2-Red Hat's cloudy forecast sends shares down 12 pct ,June 21 Red Hat Inc on Thursday missed Wall Street expectations for current-quarter and full-year revenue due to a strengthening dollar  sending shares of the Linux operating system distributor down nearly 12 percent in extended trading.,normal,Unknown
RHT,Red Hat Inc,20180621,Red Hat's quarterly profit jumps 50 pct ,June 21 Red Hat Inc reported a 50 percent rise in quarterly profit on Thursday  as the Linux operating system distributor saw higher subscriptions for its software based offerings.,normal,Unknown
SAP,SAP SE,20180621,UPDATE 1-SAP aims to double CRM business in two years - sales chief ,* We aim to outgrow market - SAP sales chief (Writes through with full interview),topStory,Unknown
SAP,SAP SE,20180621,SAP aims to double CRM business in two years - sales chief ,FRANKFURT  June 21 SAP SE aims to double the size of its sales and marketing software business within two years  its top salesman told Reuters  throwing down the gauntlet against market leader Salesforce.,normal,Unknown
SBGI,Sinclair Broadcast Group Inc,20180621,Illinois  Iowa  Rhode Island urge rejection of Sinclair-Tribune tie-up ,WASHINGTON The attorneys general of Illinois  Iowa and Rhode Island urged the Federal Communications Commission to reject Sinclair Broadcast Group Inc’s proposed $3.9 billion acquisition of Tribune Media Co  citing "excessive consolidation" in the television market,topStory,Unknown
SBGI,Sinclair Broadcast Group Inc,20180621,Illinois  Iowa  Rhode Island urge rejection of Sinclair-Tribune tie-up ,WASHINGTON  June 21 The attorneys general of Illinois  Iowa and Rhode Island urged the Federal Communications Commission to reject Sinclair Broadcast Group Inc’s proposed $3.9 billion acquisition of Tribune Media Co  citing "excessive consolidation" in the television market,normal,Unknown
SBUX,Starbucks Corporation,20180621,Starbucks blames slower China growth on drop in third-party delivery orders ,Starbucks Corp  has reported a sudden slowdown in China growth just weeks after trumpeting rapid expansion in the country  citing a drop-off in unapproved third-party delivery services whose bulk orders had been clogging up its cafes. | Video ,topStory,Unknown
SBUX,Starbucks Corporation,20180621,UPDATE 3-Starbucks blames slower China growth on drop in third-party delivery orders ,* Drop in third-party delivery services which place bulk orders,normal,Unknown
S,Sprint Corporation,20180621,UPDATE 1-Deutsche Telekom's T-Systems to cut 10 000 jobs - CEO ,* Verdi union slams "savings programme without ideas" (Adds original sourcing  context),normal,Unknown
T,AT&T Inc,20180621,AT&T to launch wireless plans bundled with video after Time Warner win ,AT&T Inc  will launch two new unlimited wireless plans next week that will be bundled with a new video streaming service called WatchTV  in the company's first move to pair entertainment with phone service after closing its $85 billion acquisition of media company Time Warner Inc.,topStory,Unknown
T,AT&T Inc,20180621,AT&T to launch wireless plans bundled with video after Time Warner win ,June 21 AT&T Inc will launch two new unlimited wireless plans next week that will be bundled with a new video streaming service called WatchTV  in the company's first move to pair entertainment with phone service after closing its $85 billion acquisition of media company Time Warner Inc.,normal,Unknown
TBB,AT&T Inc,20180621,AT&T to launch wireless plans bundled with video after Time Warner win ,AT&T Inc  will launch two new unlimited wireless plans next week that will be bundled with a new video streaming service called WatchTV  in the company's first move to pair entertainment with phone service after closing its $85 billion acquisition of media company Time Warner Inc.,repeated,Unknown
TBB,AT&T Inc,20180621,AT&T to launch wireless plans bundled with video after Time Warner win ,June 21 AT&T Inc will launch two new unlimited wireless plans next week that will be bundled with a new video streaming service called WatchTV  in the company's first move to pair entertainment with phone service after closing its $85 billion acquisition of media company Time Warner Inc.,normal,Unknown
TCGP,The Carlyle Group LP,20180621,Carlyle raises $6.55 billion for new Asia fund ,HONG KONG Carlyle Group  said on Thursday it had raised $6.55 billion for its Asia private equity fund  its biggest ever  which will seek buyout and strategic investment opportunities across a wide range of sectors in the region.,repeated,Unknown
TCGP,The Carlyle Group LP,20180621,Linde  Praxair offer concessions in bid to win EU okay for merger ,BRUSSELS  June 21 German industrial gases company Linde and U.S. peer Praxair have offered concessions in a bid to address EU antitrust concerns and secure approval for their merger.,normal,Sell
TCGP,The Carlyle Group LP,20180621,UPDATE 1-Carlyle raises $6.55 billion for new Asia fund ,HONG KONG  June 21 Carlyle Group said on Thursday it had raised $6.55 billion for its Asia private equity fund  its biggest ever  which will seek buyout and strategic investment opportunities across a wide range of sectors in the region.,normal,Unknown
TCGP,The Carlyle Group LP,20180621,Carlyle raises $6.6 billion for new Asia fund ,HONG KONG  June 21 Carlyle Group said on Thursday it had raised $6.6 billion for its Asia private equity fund  its biggest ever  which will seek buyout and strategic investment opportunities across a wide range of sectors in the region.,normal,Unknown
TRCO,Tribune Media Company,20180621,Illinois  Iowa  Rhode Island urge rejection of Sinclair-Tribune tie-up ,WASHINGTON  June 21 The attorneys general of Illinois  Iowa and Rhode Island urged the Federal Communications Commission to reject Sinclair Broadcast Group Inc’s proposed $3.9 billion acquisition of Tribune Media Co  citing "excessive consolidation" in the television market,normal,Unknown
TSM,Taiwan Semiconductor Manufacturing Company Ltd,20180621,Taiwan's TSMC to invest $25 billion in 5 nanometer node technology ,HSINCHU  Taiwan Taiwan Semiconductor Manufacturing Co Ltd  a supplier to Apple Inc  said on Thursday it expects to invest $25 billion in 5 nanometer node technology.,topStory,Unknown
TSM,Taiwan Semiconductor Manufacturing Company Ltd,20180621,Taiwan's TSMC to invest $25 bln in 5 nanometer node technology ,HSINCHU  Taiwan  June 21 Taiwan Semiconductor Manufacturing Co Ltd  a supplier to Apple Inc   said on Thursday it expects to invest $25 billion in 5 nanometer node technology.,normal,Unknown
URGN,UroGen Pharma Ltd,20180621,Israel's UroGen to start mid-stage bladder cancer trial ,RAANANA  Israel Israel's UroGen Pharma plans to begin a mid-stage trial of its treatment for bladder cancer patients in August  after positive interim results last month from an advanced trial of a treatment for upper urinary tract cancer.,topStory,Sell
URGN,UroGen Pharma Ltd,20180621,INTERVIEW-Israel's UroGen to start mid-stage bladder cancer trial ,RAANANA  Israel  June 21 Israel's UroGen Pharma plans to begin a mid-stage trial of its treatment for bladder cancer patients in August  after positive interim results last month from an advanced trial of a treatment for upper urinary tract cancer.,normal,Sell
WEB,Webcom Group Inc,20180621,Siris Capital unit to buy Web.com for $2 billion ,Web.com Group Inc  a provider of internet domain name registration services  said on Thursday an affiliate of private equity firm Siris Capital would buy the company for about $2 billion in cash.,topStory,Unknown
WEB,Webcom Group Inc,20180621,UPDATE 1-Siris Capital unit to buy Web.com for $2 bln ,June 21 Web.com Group Inc  a provider of internet domain name registration services  said on Thursday an affiliate of private equity firm Siris Capital would buy the company for about $2 billion in cash.,normal,Unknown
WEB,Webcom Group Inc,20180621,Siris Capital unit to buy Web.com for $2 bln ,June 21 Internet services company Web.com Group Inc said on Thursday an affiliate of private equity firm Siris Capital will buy the company for about $2 billion in cash.,normal,Unknown
WPP,WPP plc,20180621,UPDATE 2-Ad man Sorrell takes aim at WPP over his exit on Cannes stage ,* "Can be difficult" but for superior performance - Sorrell (Adds WPP reaction),topStory,Unknown
WPP,WPP plc,20180621,Sorrell hits out at WPP over handling of his sudden departure ,CANNES  France  June 21 Martin Sorrell  the recently deposed founder of advertising giant WPP  hit out over his treatment from the board of the British company on Thursday at his first major public appearance since he quit in April.,normal,Unknown
W,Wayfair Inc,20180621,Online retailers slide after U.S. court ruling on sales tax ,** Shares of online retailers take a hit after U.S. Supreme Court allows states to force these companies to collect sales tax,topStory,Unknown
