AMZN,Amazoncom Inc,20121030,All eyes on Amazon as Brazil's Saraiva looks to sell online unit ,* Brazil's top bookseller may sell online business-sources,topStory
GLW,Corning Incorporated,20121030,TEXT-Fitch rates Corning's senior debentures 'A-' ,Oct 30 - Fitch Ratings has assigned an 'A-' rating to Corning Inc.'s  (Corning) $250 million of 1.45% senior debentures due 2017.  Corning will use net proceeds for general corporate purposes. These include the cash tender for up to $75 million aggregate principal amount of specified series of outstanding debt and redemption of $174 million of outstanding debentures  announced Oct. 26  2012.  The debentures issuance and subsequent execution of the cash tender debentures redemption will lower ann,topStory
DAN,Dana Incorporated,20121030,EXCLUSIVE-UPDATE 2-UAE's Dana Gas won't repay bond-sources ,* Dana Gas' $920 mln convertible Islamic bond matures Oct. 31,topStory
DAN,Dana Incorporated,20121030,MIDEAST STOCKS-Dana Gas drops on sukuk news; Gulf mkts flat ,DUBAI  Oct 30 Shares in Abu Dhabi-listed Dana Gas tumbled on Tuesday to their lowest finish since Oct. 4 after sources familiar with the matter said the firm would not repay its sukuk on maturity. But Gulf stock markets finished near-flat in quiet trade  amid a post-holiday lull in activity.,normal
DB,Deutsche Bank AG,20121030,UPDATE 3-Deutsche Bank profit lifted by debt market rebound ,* Targets Basel 3 core tier 1 of at least 8 pct by 31 March,topStory
DB,Deutsche Bank AG,20121030,Deutsche Bank Q3 lifted by rebounding markets ,FRANKFURT Stronger investment banking income lifted Deutsche Bank's  pretax profit in the third quarter by 20 percent year-on-year and the bank raised its job cuts target for the division.,normal
DB,Deutsche Bank AG,20121030,German stocks - Factors to watch on October 30 ,FRANKFURT  Oct 30 The DAX top-30 index  looked set to open 0.3 percent higher on Tuesday  according to premarket data from brokerage Lang & Schwarz at 0730 GMT.,normal
DB,Deutsche Bank AG,20121030,Deutsche Bank Q3 lifted by rebounding markets ,FRANKFURT  Oct 30 Deutsche Bank's  third-quarter pretax profit rose to 1.1 billion euros ($1.42 billion) on Tuesday  as sales and trading at the investment bank jumped by 67 percent on the year.,normal
DB,Deutsche Bank AG,20121030,Deutsche Bank profit seen higher on bond trading ,FRANKFURT Deutsche Bank  is expected to report higher third-quarter profit on Tuesday and avoid more job cuts  benefiting from the recovery in bond trading that helped lift earnings of some U.S. and Japanese peers.,normal
DB,Deutsche Bank AG,20121030,Deutsche Bank profit seen higher on bond trading ,FRANKFURT  Oct 30 Deutsche Bank is expected to report higher third-quarter profit on Tuesday and avoid more job cuts  benefiting from the recovery in bond trading that helped lift earnings of some U.S. and Japanese peers.,normal
DIN,DineEquity Inc,20121030,Applebee's owner's third-quarter profit tops Street estimate ,DineEquity Inc   the owner of Applebee's and IHOP restaurant brands  on Tuesday reported third-quarter earnings that beat Wall Street expectations  helped by a gain on the sale of restaurants to franchisees.,topStory
DIN,DineEquity Inc,20121030,UPDATE 2-Applebee's owner's third-qtr profit tops Street estimate ,Oct 30 DineEquity Inc  the owner of Applebee's and IHOP restaurant brands  on Tuesday reported third-quarter earnings that beat Wall Street expectations  helped by a gain on the sale of restaurants to franchisees.,normal
DIN,DineEquity Inc,20121030,Applebee's parent reports higher-than-expected profit ,Oct 30 DineEquity Inc  which owns the Applebee's and IHOP restaurant brands  reported a quarterly profit that beat Wall Street expectations  boosted by a higher gain on refranchise and the sale of Applebee's company-operated restaurants.,normal
E,ENI SpA,20121030,UPDATE 2-Eni profit helped by Libya recovery ,* Eyeing gas sale drive in France  Germany  Austria   (Recasts  adds detail  CFO comment),topStory
EXC,Exelon Corporation,20121030,UPDATE 4-Sandy curtails US nuclear plants  oldest under alert ,NEW YORK  Oct 30 Hurricane Sandy slowed or shut a half-dozen U.S. nuclear power plants  while the nation's oldest facility declared a rare "alert" after the record storm surge pushed flood waters high enough to endanger a key cooling system.,topStory
EXC,Exelon Corporation,20121030,REFILE-U.S. Exelon declares alert at New Jersey reactor due to storm ,NEW YORK  Oct 29 U.S. power company Exelon Corp  on Monday declared an alert at the 615-MW Oyster Creek nuclear power reactor in New Jersey due to rising ocean water from Hurricane Sandy  a spokesman at the U.S. Nuclear Regulatory Commission said.,normal
F,Ford Motor Company,20121030,Ford profit beats forecast on record North America margins ,DETROIT Ford Motor Co posted a third-quarter profit that trounced Wall Street forecasts on Tuesday  driven by higher vehicle prices and record profit margins of 12 percent in North America.,topStory
F,Ford Motor Company,20121030,UPDATE 4-Ford profit beats forecast on record N. America margins ,DETROIT  Oct 30 Ford Motor Co posted a third-quarter profit that trounced Wall Street forecasts on Tuesday  driven by higher vehicle prices and record profit margins of 12 percent in North America.,normal
F,Ford Motor Company,20121030,BRIEF-Ford CEO says 'more fixes to come' on MyFord Touch ,DETROIT  Oct 30 Ford Motor Co :  * CFO sees Q4 profit lower than Q3 due to seasonal cost increases  higher,normal
GM,General Motors Company,20121030,Hurricane Sandy dents GM vehicles sales in northeast ,General Motors Co's  vehicle sales in the northeast United States will be hurt by Hurricane Sandy  while the company's Maryland transmission plant was closed on Tuesday  the No. 1 U.S. automaker said.,topStory
GM,General Motors Company,20121030,REFILE-Hurricane Sandy dents GM vehicles sales in US northeast ,Oct 30 General Motors Co's vehicle sales in the northeast United States will be hurt by Hurricane Sandy  while the company's Maryland transmission plant was closed on Tuesday  the No. 1 U.S. automaker said.,normal
GM,General Motors Company,20121030,GM Canada production returns to normal as Lear strike ends ,TORONTO  Oct 30 General Motors Co said production at its Oshawa  Ontario  assembly plant returned to normal on Tuesday after a two-day strike at a Lear Corp  parts plant in Ontario ended and Lear's supply of car seats to GM was restored.,normal
GNW,Genworth Financial Inc,20121030,Genworth's U.S. mortgage insurance losses narrow ,Life and mortgage insurer Genworth Financial Inc  posted a third-quarter profit  compared with a loss a year earlier  as losses narrowed at its U.S. mortgage insurance unit.,topStory
GNW,Genworth Financial Inc,20121030,UPDATE 1-Genworth's U.S. mortgage insurance losses narrow ,* Third-quarter profit $0.07/shr vs loss $0.03/shr last year,normal
GNW,Genworth Financial Inc,20121030,Genworth posts profit as losses from US mortgage insurance fall ,Oct 30 Life and mortgage insurer Genworth Financial Inc posted a third-quarter profit  compared with a loss a year earlier  as losses narrowed at its U.S. mortgage insurance unit.,normal
HES,Hess Corporation,20121030,Hess says Port Reading refinery lost power in Hurricane Sandy ,NEW YORK  Oct 30 Hess Corp. said on Tuesday its 70 000 barrel per day refinery in Port Reading  New Jersey  lost power on Monday night as Hurricane Sandy barreled through the state.,topStory
JPM,J P Morgan Chase & Co,20121030,JDA Software on the block-sources ,NEW YORK  Oct 29 Enterprise technology maker JDA Software Group Inc is exploring a sale and has hired JPMorgan Chase & Co to advise on the process  people familiar with the matter said.,topStory
JCI,Johnson Controls International plc,20121030,JCI reports narrow loss on charges  next half year weak ,Johnson Controls Inc  said on Tuesday that weaker business in Europe would cut company profits in the next half year  and it reported a quarterly loss linked to restructuring and accounting charges.,topStory
JCI,Johnson Controls International plc,20121030,UPDATE 1-JCI reports narrow loss on charges  next half year weak ,Oct 30 Johnson Controls Inc said on Tuesday that weaker business in Europe would cut company profits in the next half year  and it reported a quarterly loss linked to restructuring and accounting charges.,normal
JCI,Johnson Controls International plc,20121030,JCI reports narrow loss on one-time charges  beats Street view ,Oct 30 Johnson Controls Inc on Tuesday reported a narrow quarterly loss on weaker sales in its key automotive business in Europe and one-time restructuring and accounting charges  the company said on Tuesday.,normal
LEA,Lear Corporation,20121030,GM Canada production returns to normal as Lear strike ends ,TORONTO  Oct 30 General Motors Co said production at its Oshawa  Ontario  assembly plant returned to normal on Tuesday after a two-day strike at a Lear Corp  parts plant in Ontario ended and Lear's supply of car seats to GM was restored.,topStory
M,Macy&#39;s Inc,20121030,UPDATE 1-U.S. companies hustle to re-staff  reopen after Sandy ,NEW YORK/CHICAGO  Oct 30 After Hurricane Sandy devastated the East Coast  companies scrambled on Tuesday to assess the damage and figure out how to staff up as soon as possible.,topStory
M,Macy&#39;s Inc,20121030,U.S. companies hustle to re-staff  reopen after Sandy ,NEW YORK/CHICAGO  Oct 30 Hurricane Sandy may have devastated the East Coast on Monday  but the water-logged wheels of commerce keep turning  storm damage or not.,normal
MFC,Manulife Financial Corp,20121030,Manulife says Hurricane Sandy exposure is 'manageable' ,TORONTO  Oct 30 Manulife Financial  one of North America's largest insurers  said its exposure to Hurricane Sandy was manageable and within its risk tolerance.,topStory
MFC,Manulife Financial Corp,20121030,BRIEF-Manulife says Hurricane Sandy exposure "manageable" ,TORONTO  Oct 30 Manulife Financial Corp :  * Exposure to Hurricane Sandy is within risk tolerance and "manageable from an,normal
MPC,Marathon Petroleum Corporation,20121030,UPDATE 2-BP says no injuries in Texas City hydrotreater fire ,* Refinery was site of deadly 2005 accident   (Updates with fire out at refinery),topStory
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's says Cardinal Health's dividend increase is credit negative; ratings unaffected at this time ,Oct 31 Moody's says Cardinal Health's dividend increase is credit negative; ratings unaffected at this time,topStory
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's continues review of Assured Guaranty ratings ,Oct 30 Assured Guaranty  * Moody's continues review of Assured Guaranty ratings; to resolve in first half of November,normal
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's Confirms Bz Wbk's Baa1/P-2/D+ Ratings ,Oct 30 Bank Zachodni WBK SA  *Moody's confirms BZ WBK's Baa1/P-2/D+ ratings,normal
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's: European covered bond downgrades accelerate ,Oct 30 European covered bond:  * Moody's: European covered bond downgrades accelerate due to bank and,normal
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's issues annual credit report on Senegal ,Oct 30 Senegal:  * Moody's issues annual credit report on senegal  * Rpt-moody's issues annual credit report on senegal,normal
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's updates on Auburn Securities 3 plc ,Oct 30 Auburn Securities 3 plc:  * Moody's updates on Auburn securities 3 plc following account bank downgrade,normal
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's may still cut Carige Mortgage Covered Bonds 2 ratings ,Oct 30 Carige Mortgage Covered Bonds 2:  * Moody's maintains carige mortgage covered bonds 2 of Banca Carige on review,normal
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's confirms 1 structured finance deal exposed to Banco Santander ,Oct 30 Banco Santander SA :  * Moody's confirms one structured finance transaction directly exposed to Banco,normal
MCO,Moody&#39;s Corporation,20121030,BRIEF-Moody's assigns Isbank Ba2 subordinated debt rating ,Oct 30 Turkiye Is Bankasi AS :  * Moody's assigns ba2 subordinated debt rating to isbank as; outlook stable  * Rpt-moody's assigns ba2 subordinated debt rating to isbank as; outlook stable,normal
MCO,Moody&#39;s Corporation,20121030,Political tensions still a credit challenge for Turkey -Moody's ,ISTANBUL  Oct 30 Credit ratings agency Moody's said on Tuesday that a history of political turbulence between secular and religious elements of Turkish society remains a credit challenge for the country.,normal
MS,Morgan Stanley,20121030,ON THE MOVE-Wedbush Securities lands Morgan Stanley adviser ,Oct 30 Los Angeles-based brokerage firm Wedbush Securities has expanded its private client services group in California with a veteran hire from Morgan Stanley Wealth Management.,topStory
MUR,Murphy Oil Corporation,20121030,Murphy Oil says optimistic on Equatorial Guinea PSC ,CAPE TOWN  Oct 30 U.S.-based Murphy Oil Corp  is optimistic it could finalise an offshore production sharing contract (PSC) with Equatorial Guinea by early 2013  a senior official said on Tuesday.,topStory
NBHC,National Bank Holdings Corporation,20121030,Greece's NBG to hold new shareholder vote on Eurobank deal ,ATHENS  Oct 30 Greece's largest lender National Bank will hold another shareholder meeting on November 12 for a vote on its offer to take over rival Eurobank  after Tuesday's assembly did not achieve the required quorum.,topStory
NAV,Navistar International Corporation,20121030,Navistar to shut Garland truck plant  cut 900 jobs ,Oct 30 U.S. truck and engine maker Navistar International Corp said it will close its manufacturing plant in Garland  Texas and cut 900 jobs to reduce costs.,topStory
NAV,Navistar International Corporation,20121030,REFILE-CORRECTED-UPDATE 2-Navistar mulls asset sales  no deep discounts -interim CEO ,* Interim CEO ran GM truck division  has engineering background,normal
NAV,Navistar International Corporation,20121030,Navistar mulls asset sales  no deep discounts: interim CEO ,NEW YORK U.S. truck and engine maker Navistar International Corp  is willing to look at the possible sale of any part of its business as it tries to return to profitability  but it is not willing to consider fire-sale prices for its assets  interim Chief Executive Lewis Campbell said on Monday.,normal
NAV,Navistar International Corporation,20121030,CORRECTED-UPDATE 2-Navistar mulls asset sales  no deep discounts -interim CEO ,(Corrects last paragraph to show company will have about $1.025 billion cash  not $1.25 billion.),normal
NYT,New York Times Company (The),20121030,PRESS DIGEST-New York Times business news - Oct 30 ,Oct 30 The following are the top stories on the New York Times business pages on Tuesday. Reuters has not verified these stories and does not vouch for their accuracy.,topStory
NMR,Nomura Holdings Inc ADR,20121030,Nikkei gains ahead of BOJ meeting; Sharp  Nomura advance ,* Nomura up after earnings supported by fixed income gains     * Sharp up on report of panel alliance talks with U.S. firms     * Honda extends losses after Monday's profit warning      By Dominic Lau     TOKYO  Oct 30 Japan's Nikkei average edged up on Tuesday ahead of a widely expected policy easing by the Bank of Japan later in the day  while brokerage Nomura Holdings  climbed after its quarterly results were supported by fixed income gains.     Nomura advanced 2.5 percent after i,topStory
NMR,Nomura Holdings Inc ADR,20121030,Nikkei rises ahead of BOJ meeting; Sharp  Nomura advance ,* Nomura up after earnings supported by fixed income gains     * Sharp up on report of panel alliance talks with U.S. firms      By Dominic Lau     TOKYO  Oct 30 Japan's Nikkei average edged up on Tuesday ahead of a widely expected policy easing by the Bank of Japan later in the day  while brokerage Nomura Holdings  climbed after its quarterly results were supported by fixed income gains.     Nomura advanced 2.8 percent after it posted its fourth straight quarterly profit as an upswi,normal
NS,Nustar Energy LP,20121030,Nustar says Paulsboro  NJ  oil terminal to be back Tuesday evening ,U.S. pipeline and storage terminal company NuStar Energy  said its Paulsboro  New Jersey  terminal should be back in operation Tuesday evening.,topStory
RF,Regions Financial Corporation,20121030,TEXT-Fitch affirms large regional bank ratings following peer review ,Oct 30 - Fitch Ratings has completed a peer review of the  following 14 rated large regional banks: BB&T Corporation (BBT)  Capital One  Finance Corporation (COF)  Comerica Incorporated (CMA)  Fifth Third Bancorp  (FITB)  Huntington Bancshares Inc (HBAN)  Keycorp (KEY)  M&T Bank Corporation  (MTB)  PNC Financial Services Group (PNC)  Regions Financial Corporation (RF)   SunTrust Banks Inc. (STI)  US Bancorp (USB)  UnionBanCal Corporation (UBC)   Wells Fargo & Company (WFC)  and Zions Bancorporat,topStory
SSTK,Shutterstock Inc,20121030,Wall Street closed for second day ,NEW YORK The stock market was closed for a second straight day on Tuesday as cash equity trading was canceled in the wake of Hurricane Sandy. | Video ,topStory
S,Sprint Corporation,20121030,UPDATE 3-Hurricane Sandy disrupts Northeast US telecom networks ,* FCC says 25 percent of region's cell towers out of action,topStory
TRI,Thomson Reuters Corp,20121030,Applebee's owner's third-quarter profit tops Street estimate ,DineEquity Inc   the owner of Applebee's and IHOP restaurant brands  on Tuesday reported third-quarter earnings that beat Wall Street expectations  helped by a gain on the sale of restaurants to franchisees.,topStory
TRP,TransCanada Corporation,20121030,UPDATE 3-TransCanada mulls new oil line  no damage from Sandy ,* Expects early 2013 decision new on eastern Canada oil line,topStory
TRP,TransCanada Corporation,20121030,TransCanada mulls new oil line  no damage from Sandy ,CALGARY  Alberta TransCanada Corp  said on Tuesday it will decide early next year on whether to go ahead with a pipeline carrying up to one million barrels of crude oil from Alberta's oil sands to refineries in Eastern Canada and the U.S. Eastern Seaboard.,normal
TRP,TransCanada Corporation,20121030,TransCanada says Ravenswood power plant not damaged by Sandy ,CALGARY  Alberta  Oct 30 TransCanada Corp  said on Tuesday that its 2 480 megawatt Ravenswood Generating Facility in the New York borough of Queens was undamaged by Hurricane Sandy.,normal
TRP,TransCanada Corporation,20121030,TransCanada expects early 2103 decision on Eastern Canada pipe ,CALGARY  Alberta  Oct 30 TransCanada Corp  said on Tuesday it will make a decision on whether to go ahead with a new oil pipeline from Alberta to eastern Canada by early 2013.,normal
TRP,TransCanada Corporation,20121030,TransCanada's profit falls after plant outages ,Oct 30 TransCanada Corp  Canada's largest pipeline company  said third-quarter profit fell 4 percent due to power plant outages and lower contributions from natural gas pipelines.,normal
USB,US Bancorp,20121030,UPDATE 6-US stock markets to reopen Wednesday after storm ,Oct 30 Major U.S. stock exchanges expect to reopen on Wednesday after Sandy  the worst storm to hit New York in nearly 75 years  closed trading for two days.,topStory
USB,US Bancorp,20121030,TEXT-Fitch affirms large regional bank ratings following peer review ,Oct 30 - Fitch Ratings has completed a peer review of the  following 14 rated large regional banks: BB&T Corporation (BBT)  Capital One  Finance Corporation (COF)  Comerica Incorporated (CMA)  Fifth Third Bancorp  (FITB)  Huntington Bancshares Inc (HBAN)  Keycorp (KEY)  M&T Bank Corporation  (MTB)  PNC Financial Services Group (PNC)  Regions Financial Corporation (RF)   SunTrust Banks Inc. (STI)  US Bancorp (USB)  UnionBanCal Corporation (UBC)   Wells Fargo & Company (WFC)  and Zions Bancorporat,normal
USB,US Bancorp,20121030,TEXT-Fitch affirms Wells Fargo's ratings following peer review ,Oct 30 - Fitch Ratings has completed a peer review of the following 14 rated large regional banks : BB&T Corporation (BBT)  Capital One Finance Corporation (COF)  Comerica Incorporated (CMA)  Fifth Third Bancorp (FITB)  Huntington Bancshares Inc (HBAN)  Keycorp  (KEY)  M&T Bank Corporation (MTB)  PNC Financial Services Group  (PNC)  Regions Financial Corporation (RF)  SunTrust Banks Inc  (STI)  US Bancorp (USB)  UnionBanCal Corporation (UBC)  Wells Fargo & Company (WFC)  and Zions Bancorporation,normal
VLO,Valero Energy Corporation,20121030,UPDATE 2-Valero Energy quarterly profit lower ,Oct 30 U.S. refining company Valero Energy Corp  on Tuesday said its quarterly profit fell  as margins for its plants on the West Coast and U.S. Gulf Coast declined from year-ago levels.,topStory
VLO,Valero Energy Corporation,20121030,Valero Energy quarterly profit lower ,Oct 30 Valero Energy Corp on Tuesday said its quarterly profit fell  as margins for the company's plants on the West Coast and U.S. Gulf Coast declined from year-ago levels.,normal
VZ,Verizon Communications Inc,20121030,Hurricane Sandy disrupts Northeast U.S. telecom networks ,NEW YORK Power outages and flooding caused by Hurricane Sandy disrupted telecommunications services in Northeastern states on Tuesday  resulting in spotty coverage for cellphones  television  home telephones and Internet services.,topStory
VZ,Verizon Communications Inc,20121030,UPDATE 2-Hurricane Sandy disrupts Northeast US telecom networks ,NEW YORK  Oct 30 Power outages and flooding caused by Hurricane Sandy disrupted telecommunications services in Northeastern states on Tuesday  resulting in spotty coverage for cellphones  television  home telephones and Internet services.,normal
VZ,Verizon Communications Inc,20121030,Hurricane Sandy disrupts Northeast US telecom networks ,NEW YORK Power outages and flooding caused by Hurricane Sandy disrupted telecommunications services on Tuesday and coverage was spotty for everything from cellphones and home telephones to Internet services in Northeastern states.,normal
VZ,Verizon Communications Inc,20121030,Hurricane Sandy disrupts Northeast US telecom networks ,NEW YORK  Oct 30 Power outages and flooding caused by Hurricane Sandy disrupted telecommunications services on Tuesday and coverage was spotty for everything from cellphones and home telephones to Internet services in Northeastern states.,normal
VZA,Verizon Communications Inc,20121030,Hurricane Sandy disrupts Northeast U.S. telecom networks ,NEW YORK Power outages and flooding caused by Hurricane Sandy disrupted telecommunications services in Northeastern states on Tuesday  resulting in spotty coverage for cellphones  television  home telephones and Internet services.,topStory
VZA,Verizon Communications Inc,20121030,UPDATE 2-Hurricane Sandy disrupts Northeast US telecom networks ,NEW YORK  Oct 30 Power outages and flooding caused by Hurricane Sandy disrupted telecommunications services in Northeastern states on Tuesday  resulting in spotty coverage for cellphones  television  home telephones and Internet services.,normal
VZA,Verizon Communications Inc,20121030,Hurricane Sandy disrupts Northeast US telecom networks ,NEW YORK Power outages and flooding caused by Hurricane Sandy disrupted telecommunications services on Tuesday and coverage was spotty for everything from cellphones and home telephones to Internet services in Northeastern states.,normal
VZA,Verizon Communications Inc,20121030,Hurricane Sandy disrupts Northeast US telecom networks ,NEW YORK  Oct 30 Power outages and flooding caused by Hurricane Sandy disrupted telecommunications services on Tuesday and coverage was spotty for everything from cellphones and home telephones to Internet services in Northeastern states.,normal
WMT,Wal-Mart Stores Inc,20121030,UPDATE 1-U.S. companies hustle to re-staff  reopen after Sandy ,NEW YORK/CHICAGO  Oct 30 After Hurricane Sandy devastated the East Coast  companies scrambled on Tuesday to assess the damage and figure out how to staff up as soon as possible.,topStory
WMT,Wal-Mart Stores Inc,20121030,BRIEF-Wal-Mart says has no reports of significant damage to its facilities from sandy ,CHICAGO  Oct 30 Wal-Mart Stores Inc :  * Says has no reports of significant damage to its facilities from sandy  * Says 168 stores remain closed  * Says some stores impacted by sandy will be reopening with the use of,normal
DIS,Walt Disney Company (The),20121030,Disney to buy "Star Wars" producer for $4.05 billion ,LOS ANGELES Walt Disney Co agreed to buy filmmaker George Lucas's Lucasfilm Ltd and its "Star Wars" franchise for $4.05 billion in cash and stock  a blockbuster deal that includes the surprise promise of a new film in the series in 2015.,topStory
DIS,Walt Disney Company (The),20121030,UPDATE 5-Disney to buy "Star Wars" producer for $4.05 bln ,LOS ANGELES  Oct 30 Walt Disney Co  agreed to buy filmmaker George Lucas's Lucasfilm Ltd and its "Star Wars" franchise for $4.05 billion in cash and stock  a  b lockbuster deal that includes the surprise promise of a new film in the series in 2015.,normal
DIS,Walt Disney Company (The),20121030,TEXT-Fitch: no ratings impact on Disney from Lucasfilm deal ,Oct 30 - The Walt Disney Company's (Disney) $4 billion acquisition of film production company Lucasfilm Limited (Lucasfilm) has no impact on the company's 'A' ratings or Stable Outlook.  A full list of ratings can be found at the end of this release.  On Oct. 30  Disney announced that it will acquire Lucasfilm for $4 billion   consisting of $2 billion of cash and $2 billion of equity. Fitch anticipates  that Disney will repurchase the $2 billion of issued equity over the subsequent  24 months. F,normal
WFC,Wells Fargo & Company,20121030,TEXT-Fitch affirms large regional bank ratings following peer review ,Oct 30 - Fitch Ratings has completed a peer review of the  following 14 rated large regional banks: BB&T Corporation (BBT)  Capital One  Finance Corporation (COF)  Comerica Incorporated (CMA)  Fifth Third Bancorp  (FITB)  Huntington Bancshares Inc (HBAN)  Keycorp (KEY)  M&T Bank Corporation  (MTB)  PNC Financial Services Group (PNC)  Regions Financial Corporation (RF)   SunTrust Banks Inc. (STI)  US Bancorp (USB)  UnionBanCal Corporation (UBC)   Wells Fargo & Company (WFC)  and Zions Bancorporat,topStory
WFC,Wells Fargo & Company,20121030,TEXT-Fitch affirms Wells Fargo's ratings following peer review ,Oct 30 - Fitch Ratings has completed a peer review of the following 14 rated large regional banks : BB&T Corporation (BBT)  Capital One Finance Corporation (COF)  Comerica Incorporated (CMA)  Fifth Third Bancorp (FITB)  Huntington Bancshares Inc (HBAN)  Keycorp  (KEY)  M&T Bank Corporation (MTB)  PNC Financial Services Group  (PNC)  Regions Financial Corporation (RF)  SunTrust Banks Inc  (STI)  US Bancorp (USB)  UnionBanCal Corporation (UBC)  Wells Fargo & Company (WFC)  and Zions Bancorporation,normal
WU,Western Union Company (The),20121030,Western Union cuts outlook on rising competition ,Western Union Co   the world's largest payment transfer company  cut its full-year forecast as rising competition and weak markets weigh on its business.,topStory
WU,Western Union Company (The),20121030,UPDATE 1-Western Union cuts outlook on rising competition ,Oct 30 Western Union Co  the world's largest payment transfer company  cut its full-year forecast as rising competition and weak markets weigh on its business.,normal
WU,Western Union Company (The),20121030,Western Union posts higher profit; to buy back shares ,Oct 30 Western Union Co  the world's largest payment transfer company  posted a higher quarterly profit  helped by increased revenue from its business solutions unit.,normal
ZBK,Zions Bancorporation,20121030,TEXT-Fitch affirms large regional bank ratings following peer review ,Oct 30 - Fitch Ratings has completed a peer review of the  following 14 rated large regional banks: BB&T Corporation (BBT)  Capital One  Finance Corporation (COF)  Comerica Incorporated (CMA)  Fifth Third Bancorp  (FITB)  Huntington Bancshares Inc (HBAN)  Keycorp (KEY)  M&T Bank Corporation  (MTB)  PNC Financial Services Group (PNC)  Regions Financial Corporation (RF)   SunTrust Banks Inc. (STI)  US Bancorp (USB)  UnionBanCal Corporation (UBC)   Wells Fargo & Company (WFC)  and Zions Bancorporat,topStory
IMO,Imperial Oil Limited,20121030,Imperial Oil Sarnia refinery hit by power outage ,CALGARY  Alberta  Oct 30 Imperial Oil Ltd  said on Tuesday that several units at its 121 000 barrel a day Sarnia  Ontario  refinery were shut down in a power outage as super storm Sandy ripped into the region early Tuesday.,topStory
