ALXN,Alexion Pharmaceuticals Inc,20130715,UPDATE 1-Alexion valuation could choke any Roche bid ,* Roche seeking financing for potential Alexion bid- sources,topStory
JPM,J P Morgan Chase & Co,20130715,Fitch: JPMorgan Chase 2Q'13 Results Aided by Reserve Releases ,(The following statement was released by the rating agency) NEW YORK  July 15 (Fitch) JPMorgan Chase & Co. reported solid second quarter  2013 (2Q'13) net income of $6.5 billion  although these results were aided by  approximately $1.5 billion pretax ($930 million after-tax) of reserve releases.  Revenues held up versus prior periods and came in at $25.9 billion  while the  DVA gain was $355 million. Overall expenses remain controlled. Outside of the  aforementioned DVA gain and reserve releases,topStory
JBL,Jabil Inc,20130715,Former HealthSouth CEO Scrushy's bribery conviction upheld ,* Scrushy convicted over dealings with former Alabama governor,topStory
MX,MagnaChip Semiconductor Corporation,20130715,Update-Moody's assigns provisional (P)B1 to MagnaChip's proposed USD bonds ,MagnaChip Semiconductor Corporation     ,topStory
MPC,Marathon Petroleum Corporation,20130715,Marathon Petroleum sees lower quarterly earnings ,Marathon Petroleum Corp  on Monday said it expects lower second-quarter earnings as the cost of some of the crude oil it processes into fuels rose.,topStory
MPC,Marathon Petroleum Corporation,20130715,UPDATE 1-Marathon Petroleum sees lower quarterly earnings ,July 15 Marathon Petroleum Corp on Monday said it expects lower second-quarter earnings as the cost of some of the crude oil it processes into fuels rose.,normal
MPC,Marathon Petroleum Corporation,20130715,Marathon Petroleum sees lower quarterly earnings ,July 15 Marathon Petroleum Corp on Monday said it expects lower second-quarter earnings as the cost of some of the crude oil it processes into fuels rose.,normal
MCD,McDonald&#39;s Corporation,20130715,UPDATE 3-Ex-Microsoft executive  ex-McDonald's CEO join HP board ,SAN FRANCISCO/NEW YORK  July 15 Hewlett-Packard Co on Monday appointed three big-name directors  including former Microsoft Corp software chief Raymond Ozzie and former McDonald's Corp Chief Executive James Skinner  as the struggling PC maker searches for a chairman and addresses top-level stumbles of past years.,topStory
MCK,McKesson Corporation,20130715,ISS urges vote against four McKesson directors over CEO pay ,NEW YORK Proxy advisory firm Institutional Shareholder Services (ISS) is urging shareholders of McKesson Corp  to vote against the re-election of four directors  citing the firm's persistent problems in addressing shareholders' concerns about executive compensation.,topStory
MCK,McKesson Corporation,20130715,UPDATE 2-ISS urges vote against four McKesson directors over CEO pay ,* McKesson has agreed to install a lead independent director,normal
MCK,McKesson Corporation,20130715,Proxy adviser ISS urges vote against four McKesson directors: WSJ ,NEW YORK Proxy advisory firm Institutional Shareholder Services is urging shareholders of McKesson Corp  to vote against the re-election of four directors  citing the firm's persistent problems in addressing shareholders' concerns about executive compensation  The Wall Street Journal said on Sunday.,normal
MCK,McKesson Corporation,20130715,Proxy adviser ISS urges vote against four McKesson directors-WSJ ,NEW YORK  July 14 Proxy advisory firm Institutional Shareholder Services is urging shareholders of McKesson Corp to vote against the re-election of four directors  citing the firm's persistent problems in addressing shareholders' concerns about executive compensation  The Wall Street Journal said on Sunday.,normal
NAV,Navistar International Corporation,20130715,Navistar avoids proxy battle by giving Icahn  Rachesky more say ,Navistar International Corp  signed a new deal giving activist investors Carl Icahn and Mark Rachesky one more seat on its board  in a move that staves off a proxy contest and gives management more time to turn around the struggling truck and engine maker.,topStory
NAV,Navistar International Corporation,20130715,Navistar avoids proxy battle by giving Icahn  Rachesky more say ,July 15 Navistar International Corp  signed a new deal giving activist investors Carl Icahn and Mark Rachesky one more seat on its board  in a move that staves off a proxy contest and gives management more time to turn around the struggling truck and engine maker.,normal
PFE,Pfizer Inc,20130715,Pfizer gets fresh cancer drug rejection from UK cost body ,LONDON  July 16 Pfizer's new chronic myeloid leukaemia drug Bosulif - also known as bosutinib - is too expensive to be used by Britain's state health service  the country's cost agency NICE said on Tuesday.,topStory
PII,Polaris Industries Inc,20130715,INDIA PRESS-Regulator rejects Reliance's $3.5 bln plan for NEC-25 gas - PTI in Business Standard ,Tech Mahindra likely to buy Polaris' IT services business - Business Standard,topStory
SSL,Sasol Ltd,20130715,Fluor lands design work for Sasol U.S. chemical plant ,July 15 Fluor Corp secured the front-end engineering and design work for a chemicals plant in Louisiana being built by South Africa's Sasol Ltd aimed at putting cheap U.S. natural gas liquids to use.,topStory
SDRL,Seadrill Limited,20130715,UPDATE 1-Seadrill orders four new ultra-deepwater rigs ,* Seadrill says no need to raise equity capital or cut div   (Adds detail),topStory
TGT,Target Corporation,20130715,Loblaw to buy Shoppers in C$12.4 billion bid to defend turf ,Loblaw Cos Ltd   Canada's largest food retailer  announced a C$12.4 billion ($11.9 billion) deal on Monday to buy Shoppers Drug Mart Corp   the country's biggest pharmacy chain  to bulk up against intensifying competition.,topStory
TGT,Target Corporation,20130715,UPDATE 4-Loblaw to buy Shoppers in C$12.4 bln bid to defend turf ,* Canadian retailers face competition from Wal-Mart  Target,normal
TGT,Target Corporation,20130715,Deals of the day -- mergers and acquisitions ,July 15 The following bids  mergers  acquisitions and disposals were reported by 1330 GMT on Monday:,normal
TI,Telecom Italia SPA,20130715,Telecom Italia wants favorable regulation to go ahead with spinoff ,MILAN Telecom Italia said on Monday it wanted to secure favorable regulatory conditions before taking any steps forward in its plan to spin off its fixed-line network after the local regulator cut tariffs its rivals pay to access the grid.,topStory
TI,Telecom Italia SPA,20130715,UPDATE 1-Telecom Italia wants favorable regulation to go ahead with spinoff ,MILAN  July 15 Telecom Italia said on Monday it wanted to secure favorable regulatory conditions before taking any steps forward in its plan to spin off its fixed-line network after the local regulator cut tariffs its rivals pay to access the grid.,normal
TI,Telecom Italia SPA,20130715,RPT-Telecom Italia to review regulatory developments before spin-off ,MILAN  July 15 Italian phone company Telecom Italia said on Monday it will review regulatory developments before proceeding with the spin-off of its fixed-line network after the local regulator cut tariffs to access the grid.,normal
TI,Telecom Italia SPA,20130715,UPDATE 1-Telecom Italia may abandon spin-off in tariff row-source ,ROME/MILAN  July 15 Italian phone company Telecom Italia could halt its plan to spin off its fixed-line network  a source familiar with the matter said on Monday  as a row over tariffs with the local regulator heats up.,normal
TI,Telecom Italia SPA,20130715,Telecom Italia board meets after grid fee row -sources ,MILAN  July 15 Italian phone company Telecom Italia has called an extraordinary board meeting in Rome on Monday afternoon  two sources close to the matter said without providing details.,normal
WMT,Wal-Mart Stores Inc,20130715,Loblaw to buy Shoppers in C$12.4 billion bid to defend turf ,Loblaw Cos Ltd   Canada's largest food retailer  announced a C$12.4 billion ($11.9 billion) deal on Monday to buy Shoppers Drug Mart Corp   the country's biggest pharmacy chain  to bulk up against intensifying competition.,topStory
WMT,Wal-Mart Stores Inc,20130715,UPDATE 4-Loblaw to buy Shoppers in C$12.4 bln bid to defend turf ,* Canadian retailers face competition from Wal-Mart  Target,normal
WMT,Wal-Mart Stores Inc,20130715,Modest rise in retail sales offers cautionary economic note ,WASHINGTON Retail sales rose less than expected in June  the latest sign of a slowdown in economic growth that offers a cautionary note to the Federal Reserve as it mulls scaling back its monetary stimulus. | Video ,normal
WMT,Wal-Mart Stores Inc,20130715,Deals of the day -- mergers and acquisitions ,July 15 The following bids  mergers  acquisitions and disposals were reported by 1330 GMT on Monday:,normal
WFC,Wells Fargo & Company,20130715,UPDATE 1-Commerzbank sells 5 bln euros of UK property loans ,* Wells Fargo buys performing assets  Lone Star distressed loans,topStory
WFC,Wells Fargo & Company,20130715,Teen Spieth wins John Deere Classic on fifth playoff hole ,Teenager Jordan Spieth won the John Deere Classic on the fifth hole of a three-man  sudden-death playoff on Sunday to become the youngest player to win on the PGA Tour since 1931.,normal
WU,Western Union Company (The),20130715,RPT-INSIGHT-Apple controversy lays bare complex Irish tax web ,* More than 40 percent of S&P 500 have subsidiaries in Ireland,topStory
YUM,Yum! Brands Inc,20130715,Fitch Affirms YUM!Brand's IDRs at 'BBB/F2'; Outlook Stable ,(The following statement was released by the rating agency) CHICAGO  July 15 (Fitch) Fitch Ratings has affirmed the Issuer Default Ratings  (IDRs) and issue level ratings of YUM! Brand's (NYSE: YUM) as follows: --Long-term IDR at 'BBB'; --Senior unsecured notes at 'BBB'; --Short-term IDR at 'F2'. The Rating Outlook is Stable. At the quarter ended June 15  2013  Yum had  approximately $3 billion of total debt. Key Rating Drivers: YUM's ratings reflect its moderate debt levels  strong operating ca,topStory
